_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-19,08/19/2025,1.41042,JOD,USD
2025-08-19,08/19/2025,5.29319,JOD,SAR
2025-08-19,08/19/2025,1.20945,JOD,EUR
2025-08-19,08/19/2025,208.5019,JOD,JPY
2025-08-19,08/19/2025,5.18054,JOD,AED
2025-08-19,08/19/2025,2.1721,JOD,AUD
2025-08-19,08/19/2025,1.04426,JOD,GBP
2025-08-19,08/19/2025,123.12437,JOD,INR
2025-08-19,08/19/2025,68.23972,JOD,EGP
2025-08-19,08/19/2025,1.94716,JOD,CAD
2025-08-19,08/19/2025,59396.4,JOD,IRR
2025-08-19,08/19/2025,24.80887,JOD,SZL
2025-08-19,08/19/2025,5.13499,JOD,QAR
2025-08-19,08/19/2025,1.13864,JOD,CHF
2025-08-19,08/19/2025,13.48953,JOD,SEK
2025-08-19,08/19/2025,0.54223,JOD,OMR
2025-08-19,08/19/2025,0.4311,JOD,KWD
2025-08-19,08/19/2025,24.88673,JOD,ZAR
2025-08-19,08/19/2025,10.13374,JOD,CNY
2025-08-19,08/19/2025,57.66174,JOD,TRY
2025-08-19,08/19/2025,9.02755,JOD,DKK
2025-08-19,08/19/2025,45.8447,JOD,thb
2025-08-19,08/19/2025,0.5318,JOD,BHD
2025-08-19,08/19/2025,2.38237,JOD,NZD
2025-08-19,08/19/2025,126306.76177,JOD,LBP
2025-08-19,08/19/2025,1847.65214,JOD,IQD
2025-08-19,08/19/2025,0.70901,USD,JOD
2025-08-19,08/19/2025,3.75292,USD,SAR
2025-08-19,08/19/2025,0.85751,USD,EUR
2025-08-19,08/19/2025,147.8295,USD,JPY
2025-08-19,08/19/2025,3.67305,USD,AED
2025-08-19,08/19/2025,1.54004,USD,AUD
2025-08-19,08/19/2025,0.74039,USD,GBP
2025-08-19,08/19/2025,87.29615,USD,INR
2025-08-19,08/19/2025,48.3825,USD,EGP
2025-08-19,08/19/2025,1.38055,USD,CAD
2025-08-19,08/19/2025,42112.51793,USD,IRR
2025-08-19,08/19/2025,17.58969,USD,SZL
2025-08-19,08/19/2025,3.64075,USD,QAR
2025-08-19,08/19/2025,0.80731,USD,CHF
2025-08-19,08/19/2025,9.56419,USD,SEK
2025-08-19,08/19/2025,0.38445,USD,OMR
2025-08-19,08/19/2025,0.30565,USD,KWD
2025-08-19,08/19/2025,17.64489,USD,ZAR
2025-08-19,08/19/2025,7.1849,USD,CNY
2025-08-19,08/19/2025,40.88263,USD,TRY
2025-08-19,08/19/2025,6.4006,USD,DKK
2025-08-19,08/19/2025,32.50425,USD,thb
2025-08-19,08/19/2025,0.37705,USD,BHD
2025-08-19,08/19/2025,1.68912,USD,NZD
2025-08-19,08/19/2025,89552.49425,USD,LBP
2025-08-19,08/19/2025,1310.0,USD,IQD
2025-08-19,08/19/2025,0.18892,SAR,JOD
2025-08-19,08/19/2025,0.26646,SAR,USD
2025-08-19,08/19/2025,0.22849,SAR,EUR
2025-08-19,08/19/2025,39.39058,SAR,JPY
2025-08-19,08/19/2025,0.97872,SAR,AED
2025-08-19,08/19/2025,0.41036,SAR,AUD
2025-08-19,08/19/2025,0.19728,SAR,GBP
2025-08-19,08/19/2025,23.26089,SAR,INR
2025-08-19,08/19/2025,12.89198,SAR,EGP
2025-08-19,08/19/2025,0.36786,SAR,CAD
2025-08-19,08/19/2025,11221.28076,SAR,IRR
2025-08-19,08/19/2025,4.68694,SAR,SZL
2025-08-19,08/19/2025,0.97011,SAR,QAR
2025-08-19,08/19/2025,0.21511,SAR,CHF
2025-08-19,08/19/2025,2.54847,SAR,SEK
2025-08-19,08/19/2025,0.10244,SAR,OMR
2025-08-19,08/19/2025,0.08144,SAR,KWD
2025-08-19,08/19/2025,4.70165,SAR,ZAR
2025-08-19,08/19/2025,1.91449,SAR,CNY
2025-08-19,08/19/2025,10.89357,SAR,TRY
2025-08-19,08/19/2025,1.7055,SAR,DKK
2025-08-19,08/19/2025,8.66107,SAR,thb
2025-08-19,08/19/2025,0.10047,SAR,BHD
2025-08-19,08/19/2025,0.45008,SAR,NZD
2025-08-19,08/19/2025,23862.11345,SAR,LBP
2025-08-19,08/19/2025,349.06195,SAR,IQD
2025-08-19,08/19/2025,0.82682,EUR,JOD
2025-08-19,08/19/2025,1.16617,EUR,USD
2025-08-19,08/19/2025,4.37652,EUR,SAR
2025-08-19,08/19/2025,172.39382,EUR,JPY
2025-08-19,08/19/2025,4.28338,EUR,AED
2025-08-19,08/19/2025,1.79594,EUR,AUD
2025-08-19,08/19/2025,0.86341,EUR,GBP
2025-08-19,08/19/2025,101.80185,EUR,INR
2025-08-19,08/19/2025,56.42206,EUR,EGP
2025-08-19,08/19/2025,1.60995,EUR,CAD
2025-08-19,08/19/2025,49110.2099,EUR,IRR
2025-08-19,08/19/2025,20.51251,EUR,SZL
2025-08-19,08/19/2025,4.24572,EUR,QAR
2025-08-19,08/19/2025,0.94145,EUR,CHF
2025-08-19,08/19/2025,11.15343,EUR,SEK
2025-08-19,08/19/2025,0.44833,EUR,OMR
2025-08-19,08/19/2025,0.35644,EUR,KWD
2025-08-19,08/19/2025,20.57688,EUR,ZAR
2025-08-19,08/19/2025,8.37879,EUR,CNY
2025-08-19,08/19/2025,47.67596,EUR,TRY
2025-08-19,08/19/2025,7.46417,EUR,DKK
2025-08-19,08/19/2025,37.90537,EUR,thb
2025-08-19,08/19/2025,0.43971,EUR,BHD
2025-08-19,08/19/2025,1.96979,EUR,NZD
2025-08-19,08/19/2025,104433.12358,EUR,LBP
2025-08-19,08/19/2025,1527.67819,EUR,IQD
2025-08-19,08/19/2025,0.0048,JPY,JOD
2025-08-19,08/19/2025,0.00677,JPY,USD
2025-08-19,08/19/2025,0.02539,JPY,SAR
2025-08-19,08/19/2025,0.0058,JPY,EUR
2025-08-19,08/19/2025,0.02485,JPY,AED
2025-08-19,08/19/2025,0.01042,JPY,AUD
2025-08-19,08/19/2025,0.00501,JPY,GBP
2025-08-19,08/19/2025,0.59052,JPY,INR
2025-08-19,08/19/2025,0.32729,JPY,EGP
2025-08-19,08/19/2025,0.00934,JPY,CAD
2025-08-19,08/19/2025,284.87222,JPY,IRR
2025-08-19,08/19/2025,0.11899,JPY,SZL
2025-08-19,08/19/2025,0.02463,JPY,QAR
2025-08-19,08/19/2025,0.00546,JPY,CHF
