_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-19,08/19/2025,1.41042,JOD,USD,JOD,USD
2025-08-19,08/19/2025,5.29319,JOD,SAR,JOD,SAR
2025-08-19,08/19/2025,1.20945,JOD,EUR,JOD,EUR
2025-08-19,08/19/2025,208.5019,JOD,JPY,JOD,JPY
2025-08-19,08/19/2025,5.18054,JOD,AED,JOD,AED
2025-08-19,08/19/2025,1.04426,JOD,GBP,JOD,GBP
2025-08-19,08/19/2025,5.13499,JOD,QAR,JOD,QAR
2025-08-19,08/19/2025,1.13864,JOD,CHF,JOD,CHF
2025-08-19,08/19/2025,1847.65214,JOD,IQD,JOD,IQD
2025-08-19,08/19/2025,0.70901,USD,JOD,USD,JOD
2025-08-19,08/19/2025,3.75292,USD,SAR,USD,SAR
2025-08-19,08/19/2025,0.85751,USD,EUR,USD,EUR
2025-08-19,08/19/2025,3.67305,USD,AED,USD,AED
2025-08-19,08/19/2025,0.74039,USD,GBP,USD,GBP
2025-08-19,08/19/2025,87.29615,USD,INR,USD,INR
2025-08-19,08/19/2025,48.3825,USD,EGP,USD,EGP
2025-08-19,08/19/2025,3.64075,USD,QAR,USD,QAR
2025-08-19,08/19/2025,17.64489,USD,ZAR,USD,ZAR
2025-08-19,08/19/2025,40.88263,USD,TRY,USD,TRY
2025-08-19,08/19/2025,1310.0,USD,IQD,USD,IQD
2025-08-19,08/19/2025,0.18892,SAR,JOD,SAR,JOD
2025-08-19,08/19/2025,0.26646,SAR,USD,SAR,USD
2025-08-19,08/19/2025,0.22849,SAR,EUR,SAR,EUR
2025-08-19,08/19/2025,39.39058,SAR,JPY,SAR,JPY
2025-08-19,08/19/2025,0.97872,SAR,AED,SAR,AED
2025-08-19,08/19/2025,0.41036,SAR,AUD,SAR,AUD
2025-08-19,08/19/2025,0.19728,SAR,GBP,SAR,GBP
2025-08-19,08/19/2025,23.26089,SAR,INR,SAR,INR
2025-08-19,08/19/2025,12.89198,SAR,EGP,SAR,EGP
2025-08-19,08/19/2025,0.36786,SAR,CAD,SAR,CAD
2025-08-19,08/19/2025,0.97011,SAR,QAR,SAR,QAR
2025-08-19,08/19/2025,0.21511,SAR,CHF,SAR,CHF
2025-08-19,08/19/2025,2.54847,SAR,SEK,SAR,SEK
2025-08-19,08/19/2025,0.10244,SAR,OMR,SAR,OMR
2025-08-19,08/19/2025,0.08144,SAR,KWD,SAR,KWD
2025-08-19,08/19/2025,4.70165,SAR,ZAR,SAR,ZAR
2025-08-19,08/19/2025,1.91449,SAR,CNY,SAR,CNY
2025-08-19,08/19/2025,10.89357,SAR,TRY,SAR,TRY
2025-08-19,08/19/2025,1.7055,SAR,DKK,SAR,DKK
2025-08-19,08/19/2025,8.66107,SAR,thb,SAR,THB
2025-08-19,08/19/2025,0.45008,SAR,NZD,SAR,NZD
2025-08-19,08/19/2025,349.06195,SAR,IQD,SAR,IQD
2025-08-19,08/19/2025,0.82682,EUR,JOD,EUR,JOD
2025-08-19,08/19/2025,1.16617,EUR,USD,EUR,USD
2025-08-19,08/19/2025,4.37652,EUR,SAR,EUR,SAR
2025-08-19,08/19/2025,4.28338,EUR,AED,EUR,AED
2025-08-19,08/19/2025,0.86341,EUR,GBP,EUR,GBP
2025-08-19,08/19/2025,101.80185,EUR,INR,EUR,INR
2025-08-19,08/19/2025,56.42206,EUR,EGP,EUR,EGP
