_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-07-12,07/12/2025,1.41036,JOD,USD
2025-07-12,07/12/2025,5.28949,JOD,SAR
2025-07-12,07/12/2025,1.20643,JOD,EUR
2025-07-12,07/12/2025,207.90947,JOD,JPY
2025-07-12,07/12/2025,5.18031,JOD,AED
2025-07-12,07/12/2025,2.14405,JOD,AUD
2025-07-12,07/12/2025,1.04487,JOD,GBP
2025-07-12,07/12/2025,121.03909,JOD,INR
2025-07-12,07/12/2025,69.79861,JOD,EGP
2025-07-12,07/12/2025,1.93212,JOD,CAD
2025-07-12,07/12/2025,59393.7302,JOD,IRR
2025-07-12,07/12/2025,25.27415,JOD,SZL
2025-07-12,07/12/2025,5.13456,JOD,QAR
2025-07-12,07/12/2025,1.123,JOD,CHF
2025-07-12,07/12/2025,13.48402,JOD,SEK
2025-07-12,07/12/2025,0.54228,JOD,OMR
2025-07-12,07/12/2025,0.43127,JOD,KWD
2025-07-12,07/12/2025,25.29041,JOD,ZAR
2025-07-12,07/12/2025,10.11023,JOD,CNY
2025-07-12,07/12/2025,56.64819,JOD,TRY
2025-07-12,07/12/2025,9.00211,JOD,DKK
2025-07-12,07/12/2025,45.76666,JOD,thb
2025-07-12,07/12/2025,0.53168,JOD,BHD
2025-07-12,07/12/2025,2.34708,JOD,NZD
2025-07-12,07/12/2025,126368.12738,JOD,LBP
2025-07-12,07/12/2025,1847.56971,JOD,IQD
2025-07-12,07/12/2025,0.70904,USD,JOD
2025-07-12,07/12/2025,3.75045,USD,SAR
2025-07-12,07/12/2025,0.8554,USD,EUR
2025-07-12,07/12/2025,147.41604,USD,JPY
2025-07-12,07/12/2025,3.67304,USD,AED
2025-07-12,07/12/2025,1.52022,USD,AUD
2025-07-12,07/12/2025,0.74085,USD,GBP
2025-07-12,07/12/2025,85.8215,USD,INR
2025-07-12,07/12/2025,49.48998,USD,EGP
2025-07-12,07/12/2025,1.36995,USD,CAD
2025-07-12,07/12/2025,42112.50382,USD,IRR
2025-07-12,07/12/2025,17.92037,USD,SZL
2025-07-12,07/12/2025,3.6406,USD,QAR
2025-07-12,07/12/2025,0.79625,USD,CHF
2025-07-12,07/12/2025,9.5607,USD,SEK
2025-07-12,07/12/2025,0.3845,USD,OMR
2025-07-12,07/12/2025,0.30579,USD,KWD
2025-07-12,07/12/2025,17.9319,USD,ZAR
2025-07-12,07/12/2025,7.16855,USD,CNY
2025-07-12,07/12/2025,40.1658,USD,TRY
2025-07-12,07/12/2025,6.38285,USD,DKK
2025-07-12,07/12/2025,32.45037,USD,thb
2025-07-12,07/12/2025,0.37698,USD,BHD
2025-07-12,07/12/2025,1.66417,USD,NZD
2025-07-12,07/12/2025,89600.00035,USD,LBP
2025-07-12,07/12/2025,1310.0,USD,IQD
2025-07-12,07/12/2025,0.18905,SAR,JOD
2025-07-12,07/12/2025,0.26663,SAR,USD
2025-07-12,07/12/2025,0.22808,SAR,EUR
2025-07-12,07/12/2025,39.30618,SAR,JPY
2025-07-12,07/12/2025,0.97936,SAR,AED
2025-07-12,07/12/2025,0.40534,SAR,AUD
2025-07-12,07/12/2025,0.19754,SAR,GBP
2025-07-12,07/12/2025,22.88296,SAR,INR
2025-07-12,07/12/2025,13.19573,SAR,EGP
2025-07-12,07/12/2025,0.36528,SAR,CAD
2025-07-12,07/12/2025,11228.64036,SAR,IRR
2025-07-12,07/12/2025,4.77819,SAR,SZL
2025-07-12,07/12/2025,0.97071,SAR,QAR
2025-07-12,07/12/2025,0.21231,SAR,CHF
2025-07-12,07/12/2025,2.54921,SAR,SEK
2025-07-12,07/12/2025,0.10252,SAR,OMR
2025-07-12,07/12/2025,0.08153,SAR,KWD
2025-07-12,07/12/2025,4.78126,SAR,ZAR
2025-07-12,07/12/2025,1.91138,SAR,CNY
2025-07-12,07/12/2025,10.70958,SAR,TRY
2025-07-12,07/12/2025,1.70189,SAR,DKK
2025-07-12,07/12/2025,8.65238,SAR,thb
2025-07-12,07/12/2025,0.10052,SAR,BHD
2025-07-12,07/12/2025,0.44373,SAR,NZD
2025-07-12,07/12/2025,23890.43845,SAR,LBP
2025-07-12,07/12/2025,349.29101,SAR,IQD
2025-07-12,07/12/2025,0.82889,EUR,JOD
2025-07-12,07/12/2025,1.16904,EUR,USD
2025-07-12,07/12/2025,4.38442,EUR,SAR
2025-07-12,07/12/2025,172.33497,EUR,JPY
2025-07-12,07/12/2025,4.29393,EUR,AED
2025-07-12,07/12/2025,1.77719,EUR,AUD
2025-07-12,07/12/2025,0.86608,EUR,GBP
2025-07-12,07/12/2025,100.32861,EUR,INR
2025-07-12,07/12/2025,57.85567,EUR,EGP
2025-07-12,07/12/2025,1.60152,EUR,CAD
2025-07-12,07/12/2025,49231.12209,EUR,IRR
2025-07-12,07/12/2025,20.9496,EUR,SZL
2025-07-12,07/12/2025,4.25601,EUR,QAR
2025-07-12,07/12/2025,0.93084,EUR,CHF
2025-07-12,07/12/2025,11.17683,EUR,SEK
2025-07-12,07/12/2025,0.44949,EUR,OMR
2025-07-12,07/12/2025,0.35748,EUR,KWD
2025-07-12,07/12/2025,20.96308,EUR,ZAR
2025-07-12,07/12/2025,8.38031,EUR,CNY
2025-07-12,07/12/2025,46.95536,EUR,TRY
2025-07-12,07/12/2025,7.4618,EUR,DKK
2025-07-12,07/12/2025,37.93572,EUR,thb
2025-07-12,07/12/2025,0.44071,EUR,BHD
2025-07-12,07/12/2025,1.94548,EUR,NZD
2025-07-12,07/12/2025,104745.81554,EUR,LBP
2025-07-12,07/12/2025,1531.43993,EUR,IQD
2025-07-12,07/12/2025,0.00481,JPY,JOD
2025-07-12,07/12/2025,0.00678,JPY,USD
2025-07-12,07/12/2025,0.02544,JPY,SAR
