_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-07-11,07/11/2025,1.41046,JOD,USD
2025-07-11,07/11/2025,5.28984,JOD,SAR
2025-07-11,07/11/2025,1.20537,JOD,EUR
2025-07-11,07/11/2025,206.26622,JOD,JPY
2025-07-11,07/11/2025,5.18059,JOD,AED
2025-07-11,07/11/2025,2.14179,JOD,AUD
2025-07-11,07/11/2025,1.03874,JOD,GBP
2025-07-11,07/11/2025,120.9073,JOD,INR
2025-07-11,07/11/2025,69.82649,JOD,EGP
2025-07-11,07/11/2025,1.9262,JOD,CAD
2025-07-11,07/11/2025,59415.72604,JOD,IRR
2025-07-11,07/11/2025,25.09261,JOD,SZL
2025-07-11,07/11/2025,5.13493,JOD,QAR
2025-07-11,07/11/2025,1.12396,JOD,CHF
2025-07-11,07/11/2025,13.40617,JOD,SEK
2025-07-11,07/11/2025,0.54229,JOD,OMR
2025-07-11,07/11/2025,0.43118,JOD,KWD
2025-07-11,07/11/2025,25.02202,JOD,ZAR
2025-07-11,07/11/2025,10.12049,JOD,CNY
2025-07-11,07/11/2025,56.65108,JOD,TRY
2025-07-11,07/11/2025,8.99353,JOD,DKK
2025-07-11,07/11/2025,45.96652,JOD,thb
2025-07-11,07/11/2025,0.53173,JOD,BHD
2025-07-11,07/11/2025,2.338,JOD,NZD
2025-07-11,07/11/2025,126377.42675,JOD,LBP
2025-07-11,07/11/2025,1847.70568,JOD,IQD
2025-07-11,07/11/2025,0.70899,USD,JOD
2025-07-11,07/11/2025,3.75043,USD,SAR
2025-07-11,07/11/2025,0.85459,USD,EUR
2025-07-11,07/11/2025,146.24015,USD,JPY
2025-07-11,07/11/2025,3.67298,USD,AED
2025-07-11,07/11/2025,1.5185,USD,AUD
2025-07-11,07/11/2025,0.73646,USD,GBP
2025-07-11,07/11/2025,85.72175,USD,INR
2025-07-11,07/11/2025,49.5061,USD,EGP
2025-07-11,07/11/2025,1.36565,USD,CAD
2025-07-11,07/11/2025,42124.99976,USD,IRR
2025-07-11,07/11/2025,17.79034,USD,SZL
2025-07-11,07/11/2025,3.6406,USD,QAR
2025-07-11,07/11/2025,0.79688,USD,CHF
2025-07-11,07/11/2025,9.50481,USD,SEK
2025-07-11,07/11/2025,0.38448,USD,OMR
2025-07-11,07/11/2025,0.3057,USD,KWD
2025-07-11,07/11/2025,17.7403,USD,ZAR
2025-07-11,07/11/2025,7.1753,USD,CNY
2025-07-11,07/11/2025,40.1649,USD,TRY
2025-07-11,07/11/2025,6.3763,USD,DKK
2025-07-11,07/11/2025,32.58968,USD,thb
2025-07-11,07/11/2025,0.37699,USD,BHD
2025-07-11,07/11/2025,1.65761,USD,NZD
2025-07-11,07/11/2025,89600.00031,USD,LBP
2025-07-11,07/11/2025,1310.0,USD,IQD
2025-07-11,07/11/2025,0.18904,SAR,JOD
2025-07-11,07/11/2025,0.26664,SAR,USD
2025-07-11,07/11/2025,0.22786,SAR,EUR
2025-07-11,07/11/2025,38.99287,SAR,JPY
2025-07-11,07/11/2025,0.97935,SAR,AED
2025-07-11,07/11/2025,0.40489,SAR,AUD
2025-07-11,07/11/2025,0.19637,SAR,GBP
2025-07-11,07/11/2025,22.8565,SAR,INR
2025-07-11,07/11/2025,13.2001,SAR,EGP
2025-07-11,07/11/2025,0.36413,SAR,CAD
2025-07-11,07/11/2025,11232.03703,SAR,IRR
2025-07-11,07/11/2025,4.74354,SAR,SZL
2025-07-11,07/11/2025,0.97072,SAR,QAR
2025-07-11,07/11/2025,0.21248,SAR,CHF
2025-07-11,07/11/2025,2.53432,SAR,SEK
2025-07-11,07/11/2025,0.10252,SAR,OMR
2025-07-11,07/11/2025,0.08151,SAR,KWD
2025-07-11,07/11/2025,4.7302,SAR,ZAR
2025-07-11,07/11/2025,1.91319,SAR,CNY
2025-07-11,07/11/2025,10.7094,SAR,TRY
2025-07-11,07/11/2025,1.70015,SAR,DKK
2025-07-11,07/11/2025,8.68958,SAR,thb
2025-07-11,07/11/2025,0.10052,SAR,BHD
2025-07-11,07/11/2025,0.44198,SAR,NZD
2025-07-11,07/11/2025,23890.5763,SAR,LBP
2025-07-11,07/11/2025,349.29302,SAR,IQD
2025-07-11,07/11/2025,0.82962,EUR,JOD
2025-07-11,07/11/2025,1.17015,EUR,USD
2025-07-11,07/11/2025,4.38857,EUR,SAR
2025-07-11,07/11/2025,171.12311,EUR,JPY
2025-07-11,07/11/2025,4.29794,EUR,AED
2025-07-11,07/11/2025,1.77687,EUR,AUD
2025-07-11,07/11/2025,0.86176,EUR,GBP
2025-07-11,07/11/2025,100.30742,EUR,INR
2025-07-11,07/11/2025,57.92963,EUR,EGP
2025-07-11,07/11/2025,1.59802,EUR,CAD
2025-07-11,07/11/2025,49292.62589,EUR,IRR
2025-07-11,07/11/2025,20.81739,EUR,SZL
2025-07-11,07/11/2025,4.26006,EUR,QAR
2025-07-11,07/11/2025,0.93246,EUR,CHF
2025-07-11,07/11/2025,11.12206,EUR,SEK
2025-07-11,07/11/2025,0.4499,EUR,OMR
2025-07-11,07/11/2025,0.35771,EUR,KWD
2025-07-11,07/11/2025,20.75883,EUR,ZAR
2025-07-11,07/11/2025,8.39619,EUR,CNY
2025-07-11,07/11/2025,46.99901,EUR,TRY
2025-07-11,07/11/2025,7.46124,EUR,DKK
2025-07-11,07/11/2025,38.13486,EUR,thb
2025-07-11,07/11/2025,0.44114,EUR,BHD
2025-07-11,07/11/2025,1.93966,EUR,NZD
2025-07-11,07/11/2025,104845.56249,EUR,LBP
2025-07-11,07/11/2025,1532.89829,EUR,IQD
2025-07-11,07/11/2025,0.00485,JPY,JOD
2025-07-11,07/11/2025,0.00684,JPY,USD
2025-07-11,07/11/2025,0.02565,JPY,SAR
2025-07-11,07/11/2025,0.00584,JPY,EUR
2025-07-11,07/11/2025,0.02512,JPY,AED
2025-07-11,07/11/2025,0.01038,JPY,AUD
2025-07-11,07/11/2025,0.00504,JPY,GBP
2025-07-11,07/11/2025,0.58617,JPY,INR
2025-07-11,07/11/2025,0.33853,JPY,EGP
2025-07-11,07/11/2025,0.00934,JPY,CAD
2025-07-11,07/11/2025,288.05359,JPY,IRR
2025-07-11,07/11/2025,0.12165,JPY,SZL
2025-07-11,07/11/2025,0.0249,JPY,QAR
2025-07-11,07/11/2025,0.00545,JPY,CHF
2025-07-11,07/11/2025,0.065,JPY,SEK
2025-07-11,07/11/2025,0.00263,JPY,OMR
2025-07-11,07/11/2025,0.00209,JPY,KWD
2025-07-11,07/11/2025,0.12131,JPY,ZAR
2025-07-11,07/11/2025,0.04907,JPY,CNY
2025-07-11,07/11/2025,0.27465,JPY,TRY
2025-07-11,07/11/2025,0.0436,JPY,DKK
2025-07-11,07/11/2025,0.22285,JPY,thb
2025-07-11,07/11/2025,0.00258,JPY,BHD
2025-07-11,07/11/2025,0.01134,JPY,NZD
2025-07-11,07/11/2025,612.69084,JPY,LBP
2025-07-11,07/11/2025,8.95787,JPY,IQD
