_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-11,07/11/2025,1.41046,JOD,USD,JOD,USD
2025-07-11,07/11/2025,5.28984,JOD,SAR,JOD,SAR
2025-07-11,07/11/2025,1.20537,JOD,EUR,JOD,EUR
2025-07-11,07/11/2025,206.26622,JOD,JPY,JOD,JPY
2025-07-11,07/11/2025,5.18059,JOD,AED,JOD,AED
2025-07-11,07/11/2025,1.03874,JOD,GBP,JOD,GBP
2025-07-11,07/11/2025,5.13493,JOD,QAR,JOD,QAR
2025-07-11,07/11/2025,1.12396,JOD,CHF,JOD,CHF
2025-07-11,07/11/2025,1847.70568,JOD,IQD,JOD,IQD
2025-07-11,07/11/2025,0.70899,USD,JOD,USD,JOD
2025-07-11,07/11/2025,3.75043,USD,SAR,USD,SAR
2025-07-11,07/11/2025,0.85459,USD,EUR,USD,EUR
2025-07-11,07/11/2025,3.67298,USD,AED,USD,AED
2025-07-11,07/11/2025,0.73646,USD,GBP,USD,GBP
2025-07-11,07/11/2025,85.72175,USD,INR,USD,INR
2025-07-11,07/11/2025,49.5061,USD,EGP,USD,EGP
2025-07-11,07/11/2025,3.6406,USD,QAR,USD,QAR
2025-07-11,07/11/2025,17.7403,USD,ZAR,USD,ZAR
2025-07-11,07/11/2025,40.1649,USD,TRY,USD,TRY
2025-07-11,07/11/2025,1310.0,USD,IQD,USD,IQD
2025-07-11,07/11/2025,0.18904,SAR,JOD,SAR,JOD
2025-07-11,07/11/2025,0.26664,SAR,USD,SAR,USD
2025-07-11,07/11/2025,0.22786,SAR,EUR,SAR,EUR
2025-07-11,07/11/2025,38.99287,SAR,JPY,SAR,JPY
2025-07-11,07/11/2025,0.97935,SAR,AED,SAR,AED
2025-07-11,07/11/2025,0.40489,SAR,AUD,SAR,AUD
2025-07-11,07/11/2025,0.19637,SAR,GBP,SAR,GBP
2025-07-11,07/11/2025,22.8565,SAR,INR,SAR,INR
2025-07-11,07/11/2025,13.2001,SAR,EGP,SAR,EGP
2025-07-11,07/11/2025,0.36413,SAR,CAD,SAR,CAD
2025-07-11,07/11/2025,0.97072,SAR,QAR,SAR,QAR
2025-07-11,07/11/2025,0.21248,SAR,CHF,SAR,CHF
2025-07-11,07/11/2025,2.53432,SAR,SEK,SAR,SEK
2025-07-11,07/11/2025,0.10252,SAR,OMR,SAR,OMR
2025-07-11,07/11/2025,0.08151,SAR,KWD,SAR,KWD
2025-07-11,07/11/2025,4.7302,SAR,ZAR,SAR,ZAR
2025-07-11,07/11/2025,1.91319,SAR,CNY,SAR,CNY
2025-07-11,07/11/2025,10.7094,SAR,TRY,SAR,TRY
2025-07-11,07/11/2025,1.70015,SAR,DKK,SAR,DKK
2025-07-11,07/11/2025,8.68958,SAR,thb,SAR,THB
2025-07-11,07/11/2025,0.44198,SAR,NZD,SAR,NZD
2025-07-11,07/11/2025,349.29302,SAR,IQD,SAR,IQD
2025-07-11,07/11/2025,0.82962,EUR,JOD,EUR,JOD
2025-07-11,07/11/2025,1.17015,EUR,USD,EUR,USD
2025-07-11,07/11/2025,4.38857,EUR,SAR,EUR,SAR
2025-07-11,07/11/2025,4.29794,EUR,AED,EUR,AED
2025-07-11,07/11/2025,0.86176,EUR,GBP,EUR,GBP
2025-07-11,07/11/2025,100.30742,EUR,INR,EUR,INR
2025-07-11,07/11/2025,57.92963,EUR,EGP,EUR,EGP
2025-07-11,07/11/2025,4.26006,EUR,QAR,EUR,QAR
2025-07-11,07/11/2025,0.93246,EUR,CHF,EUR,CHF
2025-07-11,07/11/2025,20.75883,EUR,ZAR,EUR,ZAR
2025-07-11,07/11/2025,46.99901,EUR,TRY,EUR,TRY
2025-07-11,07/11/2025,1532.89829,EUR,IQD,EUR,IQD
2025-07-11,07/11/2025,0.00684,JPY,USD,JPY,USD
2025-07-11,07/11/2025,0.02565,JPY,SAR,JPY,SAR
2025-07-11,07/11/2025,0.00584,JPY,EUR,JPY,EUR
2025-07-11,07/11/2025,0.02512,JPY,AED,JPY,AED
2025-07-11,07/11/2025,0.00504,JPY,GBP,JPY,GBP
2025-07-11,07/11/2025,0.33853,JPY,EGP,JPY,EGP
2025-07-11,07/11/2025,0.0249,JPY,QAR,JPY,QAR
2025-07-11,07/11/2025,0.19303,AED,JOD,AED,JOD
2025-07-11,07/11/2025,0.27226,AED,USD,AED,USD
2025-07-11,07/11/2025,1.02109,AED,SAR,AED,SAR
2025-07-11,07/11/2025,0.23267,AED,EUR,AED,EUR
2025-07-11,07/11/2025,39.81517,AED,JPY,AED,JPY
2025-07-11,07/11/2025,0.41343,AED,AUD,AED,AUD
2025-07-11,07/11/2025,0.20051,AED,GBP,AED,GBP
2025-07-11,07/11/2025,23.3385,AED,INR,AED,INR
2025-07-11,07/11/2025,13.47847,AED,EGP,AED,EGP
2025-07-11,07/11/2025,0.37181,AED,CAD,AED,CAD
2025-07-11,07/11/2025,0.99119,AED,QAR,AED,QAR
2025-07-11,07/11/2025,0.21696,AED,CHF,AED,CHF
2025-07-11,07/11/2025,2.58777,AED,SEK,AED,SEK
2025-07-11,07/11/2025,0.10468,AED,OMR,AED,OMR
2025-07-11,07/11/2025,0.08323,AED,KWD,AED,KWD
2025-07-11,07/11/2025,4.82995,AED,ZAR,AED,ZAR
2025-07-11,07/11/2025,1.95354,AED,CNY,AED,CNY
2025-07-11,07/11/2025,10.93525,AED,TRY,AED,TRY
2025-07-11,07/11/2025,1.73601,AED,DKK,AED,DKK
2025-07-11,07/11/2025,8.87283,AED,thb,AED,THB
2025-07-11,07/11/2025,0.4513,AED,NZD,AED,NZD
2025-07-11,07/11/2025,356.65908,AED,IQD,AED,IQD
2025-07-11,07/11/2025,0.65855,AUD,USD,AUD,USD
2025-07-11,07/11/2025,2.46983,AUD,SAR,AUD,SAR
