_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-07-21,07/21/2025,1.41039,JOD,USD
2025-07-21,07/21/2025,5.29281,JOD,SAR
2025-07-21,07/21/2025,1.21292,JOD,EUR
2025-07-21,07/21/2025,209.33301,JOD,JPY
2025-07-21,07/21/2025,5.18039,JOD,AED
2025-07-21,07/21/2025,2.16672,JOD,AUD
2025-07-21,07/21/2025,1.05117,JOD,GBP
2025-07-21,07/21/2025,121.5035,JOD,INR
2025-07-21,07/21/2025,69.70905,JOD,EGP
2025-07-21,07/21/2025,1.9355,JOD,CAD
2025-07-21,07/21/2025,59395.09326,JOD,IRR
2025-07-21,07/21/2025,24.98913,JOD,SZL
2025-07-21,07/21/2025,5.13269,JOD,QAR
2025-07-21,07/21/2025,1.12968,JOD,CHF
2025-07-21,07/21/2025,13.62799,JOD,SEK
2025-07-21,07/21/2025,0.54242,JOD,OMR
2025-07-21,07/21/2025,0.43107,JOD,KWD
2025-07-21,07/21/2025,24.99742,JOD,ZAR
2025-07-21,07/21/2025,10.12372,JOD,CNY
2025-07-21,07/21/2025,56.99215,JOD,TRY
2025-07-21,07/21/2025,9.05409,JOD,DKK
2025-07-21,07/21/2025,45.70302,JOD,thb
2025-07-21,07/21/2025,0.53192,JOD,BHD
2025-07-21,07/21/2025,2.36486,JOD,NZD
2025-07-21,07/21/2025,126485.14214,JOD,LBP
2025-07-21,07/21/2025,1849.23203,JOD,IQD
2025-07-21,07/21/2025,0.70902,USD,JOD
2025-07-21,07/21/2025,3.75273,USD,SAR
2025-07-21,07/21/2025,0.85999,USD,EUR
2025-07-21,07/21/2025,148.42196,USD,JPY
2025-07-21,07/21/2025,3.67301,USD,AED
2025-07-21,07/21/2025,1.53626,USD,AUD
2025-07-21,07/21/2025,0.7453,USD,GBP
2025-07-21,07/21/2025,86.14879,USD,INR
2025-07-21,07/21/2025,49.42533,USD,EGP
2025-07-21,07/21/2025,1.37232,USD,CAD
2025-07-21,07/21/2025,42112.4979,USD,IRR
2025-07-21,07/21/2025,17.71787,USD,SZL
2025-07-21,07/21/2025,3.63919,USD,QAR
2025-07-21,07/21/2025,0.80097,USD,CHF
2025-07-21,07/21/2025,9.66256,USD,SEK
2025-07-21,07/21/2025,0.38459,USD,OMR
2025-07-21,07/21/2025,0.30564,USD,KWD
