_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-03,08/03/2025,10.82927,SAR,TRY,SAR,TRY
2025-08-03,08/03/2025,1.71683,SAR,DKK,SAR,DKK
2025-08-03,08/03/2025,8.65772,SAR,thb,SAR,THB
2025-08-03,08/03/2025,0.45087,SAR,NZD,SAR,NZD
2025-08-03,08/03/2025,343.869,SAR,IQD,SAR,IQD
2025-08-03,08/03/2025,0.82203,EUR,JOD,EUR,JOD
2025-08-03,08/03/2025,1.15935,EUR,USD,EUR,USD
2025-08-03,08/03/2025,4.34872,EUR,SAR,EUR,SAR
2025-08-03,08/03/2025,4.25773,EUR,AED,EUR,AED
2025-08-03,08/03/2025,0.87288,EUR,GBP,EUR,GBP
2025-08-03,08/03/2025,101.05833,EUR,INR,EUR,INR
2025-08-03,08/03/2025,56.04162,EUR,EGP,EUR,EGP
2025-08-03,08/03/2025,4.15058,EUR,QAR,EUR,QAR
2025-08-03,08/03/2025,0.93188,EUR,CHF,EUR,CHF
2025-08-03,08/03/2025,21.04936,EUR,ZAR,EUR,ZAR
2025-08-03,08/03/2025,47.09348,EUR,TRY,EUR,TRY
2025-08-03,08/03/2025,1495.3902,EUR,IQD,EUR,IQD
2025-08-03,08/03/2025,0.00679,JPY,USD,JPY,USD
2025-08-03,08/03/2025,0.02545,JPY,SAR,JPY,SAR
2025-08-03,08/03/2025,0.00585,JPY,EUR,JPY,EUR
2025-08-03,08/03/2025,0.02492,JPY,AED,JPY,AED
2025-08-03,08/03/2025,0.00511,JPY,GBP,JPY,GBP
2025-08-03,08/03/2025,0.32796,JPY,EGP,JPY,EGP
2025-08-03,08/03/2025,0.02429,JPY,QAR,JPY,QAR
2025-08-03,08/03/2025,0.19307,AED,JOD,AED,JOD
2025-08-03,08/03/2025,0.27229,AED,USD,AED,USD
2025-08-03,08/03/2025,1.02137,AED,SAR,AED,SAR
2025-08-03,08/03/2025,0.23487,AED,EUR,AED,EUR
2025-08-03,08/03/2025,40.13348,AED,JPY,AED,JPY
2025-08-03,08/03/2025,0.42118,AED,AUD,AED,AUD
2025-08-03,08/03/2025,0.20501,AED,GBP,AED,GBP
2025-08-03,08/03/2025,23.73528,AED,INR,AED,INR
2025-08-03,08/03/2025,13.16233,AED,EGP,AED,EGP
2025-08-03,08/03/2025,0.37575,AED,CAD,AED,CAD
2025-08-03,08/03/2025,0.97484,AED,QAR,AED,QAR
2025-08-03,08/03/2025,0.21887,AED,CHF,AED,CHF
2025-08-03,08/03/2025,2.62862,AED,SEK,AED,SEK
2025-08-03,08/03/2025,0.10309,AED,OMR,AED,OMR
2025-08-03,08/03/2025,0.08312,AED,KWD,AED,KWD
2025-08-03,08/03/2025,4.9438,AED,ZAR,AED,ZAR
2025-08-03,08/03/2025,1.96373,AED,CNY,AED,CNY
2025-08-03,08/03/2025,11.06071,AED,TRY,AED,TRY
2025-08-03,08/03/2025,1.75352,AED,DKK,AED,DKK
2025-08-03,08/03/2025,8.84275,AED,thb,AED,THB
2025-08-03,08/03/2025,0.4605,AED,NZD,AED,NZD
2025-08-03,08/03/2025,351.21796,AED,IQD,AED,IQD
2025-08-03,08/03/2025,0.6465,AUD,USD,AUD,USD
2025-08-03,08/03/2025,2.42502,AUD,SAR,AUD,SAR
2025-08-03,08/03/2025,0.55764,AUD,EUR,AUD,EUR
2025-08-03,08/03/2025,2.37427,AUD,AED,AUD,AED
2025-08-03,08/03/2025,0.48675,AUD,GBP,AUD,GBP
2025-08-03,08/03/2025,2.31453,AUD,QAR,AUD,QAR
2025-08-03,08/03/2025,0.94175,GBP,JOD,GBP,JOD
2025-08-03,08/03/2025,1.3282,GBP,USD,GBP,USD
2025-08-03,08/03/2025,4.98207,GBP,SAR,GBP,SAR
2025-08-03,08/03/2025,1.14564,GBP,EUR,GBP,EUR
2025-08-03,08/03/2025,4.87782,GBP,AED,GBP,AED
2025-08-03,08/03/2025,115.77641,GBP,INR,GBP,INR
2025-08-03,08/03/2025,64.2035,GBP,EGP,GBP,EGP
2025-08-03,08/03/2025,4.75507,GBP,QAR,GBP,QAR
2025-08-03,08/03/2025,53.95215,GBP,TRY,GBP,TRY
2025-08-03,08/03/2025,0.01147,INR,USD,INR,USD
2025-08-03,08/03/2025,0.04303,INR,SAR,INR,SAR
2025-08-03,08/03/2025,0.0099,INR,EUR,INR,EUR
2025-08-03,08/03/2025,0.04213,INR,AED,INR,AED
2025-08-03,08/03/2025,0.00864,INR,GBP,INR,GBP
2025-08-03,08/03/2025,0.55455,INR,EGP,INR,EGP
2025-08-03,08/03/2025,0.04107,INR,QAR,INR,QAR
2025-08-03,08/03/2025,0.02069,EGP,USD,EGP,USD
2025-08-03,08/03/2025,0.0776,EGP,SAR,EGP,SAR
2025-08-03,08/03/2025,0.01784,EGP,EUR,EGP,EUR
2025-08-03,08/03/2025,0.07597,EGP,AED,EGP,AED
2025-08-03,08/03/2025,0.01558,EGP,GBP,EGP,GBP
2025-08-03,08/03/2025,0.07406,EGP,QAR,EGP,QAR
2025-08-03,08/03/2025,0.72466,CAD,USD,CAD,USD
2025-08-03,08/03/2025,2.71821,CAD,SAR,CAD,SAR
2025-08-03,08/03/2025,0.62506,CAD,EUR,CAD,EUR
2025-08-03,08/03/2025,2.66133,CAD,AED,CAD,AED
2025-08-03,08/03/2025,0.5456,CAD,GBP,CAD,GBP
2025-08-03,08/03/2025,2.59436,CAD,QAR,CAD,QAR
2025-08-03,08/03/2025,0.19805,QAR,JOD,QAR,JOD
2025-08-03,08/03/2025,1.04774,QAR,SAR,QAR,SAR
2025-08-03,08/03/2025,41.1695,QAR,JPY,QAR,JPY
2025-08-03,08/03/2025,1.02581,QAR,AED,QAR,AED
2025-08-03,08/03/2025,0.43205,QAR,AUD,QAR,AUD
2025-08-03,08/03/2025,0.2103,QAR,GBP,QAR,GBP
2025-08-03,08/03/2025,24.34798,QAR,INR,QAR,INR
2025-08-03,08/03/2025,13.50211,QAR,EGP,QAR,EGP
2025-08-03,08/03/2025,0.38545,QAR,CAD,QAR,CAD
2025-08-03,08/03/2025,0.22452,QAR,CHF,QAR,CHF
2025-08-03,08/03/2025,2.69647,QAR,SEK,QAR,SEK
2025-08-03,08/03/2025,0.10575,QAR,OMR,QAR,OMR
2025-08-03,08/03/2025,0.08527,QAR,KWD,QAR,KWD
2025-08-03,08/03/2025,5.07142,QAR,ZAR,QAR,ZAR
2025-08-03,08/03/2025,2.01442,QAR,CNY,QAR,CNY
2025-08-03,08/03/2025,11.34623,QAR,TRY,QAR,TRY
2025-08-03,08/03/2025,1.79878,QAR,DKK,QAR,DKK
2025-08-03,08/03/2025,9.07102,QAR,thb,QAR,THB
2025-08-03,08/03/2025,0.47239,QAR,NZD,QAR,NZD
2025-08-03,08/03/2025,1.2441,CHF,USD,CHF,USD
2025-08-03,08/03/2025,4.6666,CHF,SAR,CHF,SAR
2025-08-03,08/03/2025,1.0731,CHF,EUR,CHF,EUR
2025-08-03,08/03/2025,4.56896,CHF,AED,CHF,AED
2025-08-03,08/03/2025,0.93668,CHF,GBP,CHF,GBP
2025-08-03,08/03/2025,4.45398,CHF,QAR,CHF,QAR
2025-08-03,08/03/2025,0.38856,SEK,SAR,SEK,SAR
2025-08-03,08/03/2025,9.9079,OMR,SAR,OMR,SAR
2025-08-03,08/03/2025,9.70058,OMR,AED,OMR,AED
2025-08-03,08/03/2025,9.45647,OMR,QAR,OMR,QAR
2025-08-03,08/03/2025,12.28744,KWD,SAR,KWD,SAR
2025-08-03,08/03/2025,2.82553,KWD,EUR,KWD,EUR
2025-08-03,08/03/2025,12.03033,KWD,AED,KWD,AED
2025-08-03,08/03/2025,2.46633,KWD,GBP,KWD,GBP
2025-08-03,08/03/2025,11.72759,KWD,QAR,KWD,QAR
2025-08-03,08/03/2025,0.05508,ZAR,USD,ZAR,USD
2025-08-03,08/03/2025,0.2066,ZAR,SAR,ZAR,SAR
2025-08-03,08/03/2025,0.20227,ZAR,AED,ZAR,AED
2025-08-03,08/03/2025,2.66239,ZAR,EGP,ZAR,EGP
2025-08-03,08/03/2025,0.19718,ZAR,QAR,ZAR,QAR
2025-08-03,08/03/2025,0.13866,CNY,USD,CNY,USD
2025-08-03,08/03/2025,0.52012,CNY,SAR,CNY,SAR
2025-08-03,08/03/2025,0.1196,CNY,EUR,CNY,EUR
2025-08-03,08/03/2025,0.50924,CNY,AED,CNY,AED
2025-08-03,08/03/2025,0.1044,CNY,GBP,CNY,GBP
2025-08-03,08/03/2025,0.49642,CNY,QAR,CNY,QAR
2025-08-03,08/03/2025,0.5913,NZD,USD,NZD,USD
2025-08-03,08/03/2025,2.21796,NZD,SAR,NZD,SAR
2025-08-03,08/03/2025,2.17155,NZD,AED,NZD,AED
2025-08-03,08/03/2025,2.11691,NZD,QAR,NZD,QAR
2025-08-03,08/03/2025,0.00072,KRW,USD,KRW,USD
2025-08-03,08/03/2025,0.0027,KRW,SAR,KRW,SAR
2025-08-03,08/03/2025,0.00062,KRW,EUR,KRW,EUR
2025-08-03,08/03/2025,0.00054,KRW,GBP,KRW,GBP
2025-08-03,08/03/2025,0.00258,KRW,QAR,KRW,QAR
2025-08-03,08/03/2025,0.09767,NOK,USD,NOK,USD
2025-08-03,08/03/2025,0.36635,NOK,SAR,NOK,SAR
2025-08-03,08/03/2025,0.08424,NOK,EUR,NOK,EUR
2025-08-03,08/03/2025,0.07353,NOK,GBP,NOK,GBP
2025-08-03,08/03/2025,0.34966,NOK,QAR,NOK,QAR
2025-08-03,08/03/2025,0.02462,TRY,USD,TRY,USD
2025-08-03,08/03/2025,0.09234,TRY,SAR,TRY,SAR
2025-08-03,08/03/2025,0.02123,TRY,EUR,TRY,EUR
2025-08-03,08/03/2025,0.09041,TRY,AED,TRY,AED
2025-08-03,08/03/2025,0.01854,TRY,GBP,TRY,GBP
2025-08-03,08/03/2025,0.08814,TRY,QAR,TRY,QAR
2025-08-03,08/03/2025,0.44697,TRY,ZAR,TRY,ZAR
2025-08-03,08/03/2025,0.15528,DKK,USD,DKK,USD
2025-08-03,08/03/2025,0.58247,DKK,SAR,DKK,SAR
2025-08-03,08/03/2025,0.13394,DKK,EUR,DKK,EUR
2025-08-03,08/03/2025,0.57028,DKK,AED,DKK,AED
2025-08-03,08/03/2025,0.11691,DKK,GBP,DKK,GBP
2025-08-03,08/03/2025,0.55593,DKK,QAR,DKK,QAR
2025-08-03,08/03/2025,0.03079,THB,USD,THB,USD
2025-08-03,08/03/2025,0.1155,THB,SAR,THB,SAR
2025-08-03,08/03/2025,0.11309,THB,AED,THB,AED
2025-08-03,08/03/2025,0.11024,THB,QAR,THB,QAR
2025-08-03,08/03/2025,1.25082,THB,TRY,THB,TRY
2025-08-03,08/03/2025,0.00055,IQD,JOD,IQD,JOD
2025-08-03,08/03/2025,0.00078,IQD,USD,IQD,USD
2025-08-03,08/03/2025,0.00291,IQD,SAR,IQD,SAR
2025-08-03,08/03/2025,0.00067,IQD,EUR,IQD,EUR
2025-08-03,08/03/2025,0.00285,IQD,AED,IQD,AED
