_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-25,08/25/2025,1.41046,JOD,USD,JOD,USD
2025-08-25,08/25/2025,5.29232,JOD,SAR,JOD,SAR
2025-08-25,08/25/2025,1.20301,JOD,EUR,JOD,EUR
2025-08-25,08/25/2025,207.16578,JOD,JPY,JOD,JPY
2025-08-25,08/25/2025,5.17991,JOD,AED,JOD,AED
2025-08-25,08/25/2025,1.04307,JOD,GBP,JOD,GBP
2025-08-25,08/25/2025,5.08472,JOD,QAR,JOD,QAR
2025-08-25,08/25/2025,1.13053,JOD,CHF,JOD,CHF
2025-08-25,08/25/2025,1827.11573,JOD,IQD,JOD,IQD
2025-08-25,08/25/2025,0.70899,USD,JOD,USD,JOD
2025-08-25,08/25/2025,3.7522,USD,SAR,USD,SAR
2025-08-25,08/25/2025,0.85292,USD,EUR,USD,EUR
2025-08-25,08/25/2025,3.6725,USD,AED,USD,AED
2025-08-25,08/25/2025,0.73953,USD,GBP,USD,GBP
2025-08-25,08/25/2025,87.3315,USD,INR,USD,INR
2025-08-25,08/25/2025,48.35992,USD,EGP,USD,EGP
2025-08-25,08/25/2025,3.60502,USD,QAR,USD,QAR
2025-08-25,08/25/2025,17.45637,USD,ZAR,USD,ZAR
2025-08-25,08/25/2025,40.9875,USD,TRY,USD,TRY
2025-08-25,08/25/2025,1295.40705,USD,IQD,USD,IQD
2025-08-25,08/25/2025,0.18895,SAR,JOD,SAR,JOD
2025-08-25,08/25/2025,0.26651,SAR,USD,SAR,USD
2025-08-25,08/25/2025,0.22731,SAR,EUR,SAR,EUR
2025-08-25,08/25/2025,39.14464,SAR,JPY,SAR,JPY
2025-08-25,08/25/2025,0.97876,SAR,AED,SAR,AED
2025-08-25,08/25/2025,0.41046,SAR,AUD,SAR,AUD
2025-08-25,08/25/2025,0.19709,SAR,GBP,SAR,GBP
2025-08-25,08/25/2025,23.27475,SAR,INR,SAR,INR
2025-08-25,08/25/2025,12.88842,SAR,EGP,SAR,EGP
2025-08-25,08/25/2025,0.36852,SAR,CAD,SAR,CAD
2025-08-25,08/25/2025,0.96077,SAR,QAR,SAR,QAR
2025-08-25,08/25/2025,0.21362,SAR,CHF,SAR,CHF
2025-08-25,08/25/2025,2.53128,SAR,SEK,SAR,SEK
2025-08-25,08/25/2025,0.10218,SAR,OMR,SAR,OMR
2025-08-25,08/25/2025,0.08139,SAR,KWD,SAR,KWD
2025-08-25,08/25/2025,4.6523,SAR,ZAR,SAR,ZAR
2025-08-25,08/25/2025,1.91028,SAR,CNY,SAR,CNY
2025-08-25,08/25/2025,10.92359,SAR,TRY,SAR,TRY
2025-08-25,08/25/2025,1.69675,SAR,DKK,SAR,DKK
2025-08-25,08/25/2025,8.63627,SAR,thb,SAR,THB
2025-08-25,08/25/2025,0.45423,SAR,NZD,SAR,NZD
2025-08-25,08/25/2025,345.23939,SAR,IQD,SAR,IQD
2025-08-25,08/25/2025,0.83125,EUR,JOD,EUR,JOD
2025-08-25,08/25/2025,1.17244,EUR,USD,EUR,USD
2025-08-25,08/25/2025,4.39924,EUR,SAR,EUR,SAR
2025-08-25,08/25/2025,4.3058,EUR,AED,EUR,AED
2025-08-25,08/25/2025,0.86705,EUR,GBP,EUR,GBP
2025-08-25,08/25/2025,102.39118,EUR,INR,EUR,INR
2025-08-25,08/25/2025,56.69923,EUR,EGP,EUR,EGP
2025-08-25,08/25/2025,4.22667,EUR,QAR,EUR,QAR
2025-08-25,08/25/2025,0.93975,EUR,CHF,EUR,CHF
2025-08-25,08/25/2025,20.46659,EUR,ZAR,EUR,ZAR
2025-08-25,08/25/2025,48.0555,EUR,TRY,EUR,TRY
2025-08-25,08/25/2025,1518.79062,EUR,IQD,EUR,IQD
2025-08-25,08/25/2025,0.00681,JPY,USD,JPY,USD
2025-08-25,08/25/2025,0.02555,JPY,SAR,JPY,SAR
2025-08-25,08/25/2025,0.00581,JPY,EUR,JPY,EUR
