_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-25,08/25/2025,1.41046,JOD,USD
2025-08-25,08/25/2025,5.29232,JOD,SAR
2025-08-25,08/25/2025,1.20301,JOD,EUR
2025-08-25,08/25/2025,207.16578,JOD,JPY
2025-08-25,08/25/2025,5.17991,JOD,AED
2025-08-25,08/25/2025,2.17227,JOD,AUD
2025-08-25,08/25/2025,1.04307,JOD,GBP
2025-08-25,08/25/2025,123.17731,JOD,INR
2025-08-25,08/25/2025,68.20957,JOD,EGP
2025-08-25,08/25/2025,1.95032,JOD,CAD
2025-08-25,08/25/2025,59309.70962,JOD,IRR
2025-08-25,08/25/2025,24.60134,JOD,SZL
2025-08-25,08/25/2025,5.08472,JOD,QAR
2025-08-25,08/25/2025,1.13053,JOD,CHF
2025-08-25,08/25/2025,13.39635,JOD,SEK
2025-08-25,08/25/2025,0.54077,JOD,OMR
2025-08-25,08/25/2025,0.43074,JOD,KWD
2025-08-25,08/25/2025,24.62146,JOD,ZAR
2025-08-25,08/25/2025,10.1098,JOD,CNY
2025-08-25,08/25/2025,57.8111,JOD,TRY
2025-08-25,08/25/2025,8.97974,JOD,DKK
2025-08-25,08/25/2025,45.70585,JOD,thb
2025-08-25,08/25/2025,0.52595,JOD,BHD
2025-08-25,08/25/2025,2.40391,JOD,NZD
2025-08-25,08/25/2025,125528.91339,JOD,LBP
2025-08-25,08/25/2025,1827.11573,JOD,IQD
2025-08-25,08/25/2025,0.70899,USD,JOD
2025-08-25,08/25/2025,3.7522,USD,SAR
2025-08-25,08/25/2025,0.85292,USD,EUR
2025-08-25,08/25/2025,146.8785,USD,JPY
2025-08-25,08/25/2025,3.6725,USD,AED
2025-08-25,08/25/2025,1.54012,USD,AUD
2025-08-25,08/25/2025,0.73953,USD,GBP
2025-08-25,08/25/2025,87.3315,USD,INR
2025-08-25,08/25/2025,48.35992,USD,EGP
2025-08-25,08/25/2025,1.38276,USD,CAD
2025-08-25,08/25/2025,42049.99999,USD,IRR
2025-08-25,08/25/2025,17.44211,USD,SZL
2025-08-25,08/25/2025,3.60502,USD,QAR
2025-08-25,08/25/2025,0.80154,USD,CHF
2025-08-25,08/25/2025,9.49788,USD,SEK
2025-08-25,08/25/2025,0.3834,USD,OMR
2025-08-25,08/25/2025,0.30539,USD,KWD
2025-08-25,08/25/2025,17.45637,USD,ZAR
2025-08-25,08/25/2025,7.16775,USD,CNY
2025-08-25,08/25/2025,40.9875,USD,TRY
2025-08-25,08/25/2025,6.36655,USD,DKK
2025-08-25,08/25/2025,32.405,USD,thb
2025-08-25,08/25/2025,0.37289,USD,BHD
2025-08-25,08/25/2025,1.70435,USD,NZD
2025-08-25,08/25/2025,88998.76327,USD,LBP
2025-08-25,08/25/2025,1295.40705,USD,IQD
2025-08-25,08/25/2025,0.18895,SAR,JOD
2025-08-25,08/25/2025,0.26651,SAR,USD
2025-08-25,08/25/2025,0.22731,SAR,EUR
2025-08-25,08/25/2025,39.14464,SAR,JPY
2025-08-25,08/25/2025,0.97876,SAR,AED
2025-08-25,08/25/2025,0.41046,SAR,AUD
2025-08-25,08/25/2025,0.19709,SAR,GBP
2025-08-25,08/25/2025,23.27475,SAR,INR
2025-08-25,08/25/2025,12.88842,SAR,EGP
2025-08-25,08/25/2025,0.36852,SAR,CAD
2025-08-25,08/25/2025,11206.76036,SAR,IRR
2025-08-25,08/25/2025,4.6485,SAR,SZL
2025-08-25,08/25/2025,0.96077,SAR,QAR
2025-08-25,08/25/2025,0.21362,SAR,CHF
2025-08-25,08/25/2025,2.53128,SAR,SEK
2025-08-25,08/25/2025,0.10218,SAR,OMR
2025-08-25,08/25/2025,0.08139,SAR,KWD
2025-08-25,08/25/2025,4.6523,SAR,ZAR
2025-08-25,08/25/2025,1.91028,SAR,CNY
2025-08-25,08/25/2025,10.92359,SAR,TRY
2025-08-25,08/25/2025,1.69675,SAR,DKK
2025-08-25,08/25/2025,8.63627,SAR,thb
2025-08-25,08/25/2025,0.09938,SAR,BHD
2025-08-25,08/25/2025,0.45423,SAR,NZD
2025-08-25,08/25/2025,23719.09186,SAR,LBP
2025-08-25,08/25/2025,345.23939,SAR,IQD
2025-08-25,08/25/2025,0.83125,EUR,JOD
2025-08-25,08/25/2025,1.17244,EUR,USD
2025-08-25,08/25/2025,4.39924,EUR,SAR
2025-08-25,08/25/2025,172.20663,EUR,JPY
2025-08-25,08/25/2025,4.3058,EUR,AED
2025-08-25,08/25/2025,1.8057,EUR,AUD
2025-08-25,08/25/2025,0.86705,EUR,GBP
2025-08-25,08/25/2025,102.39118,EUR,INR
2025-08-25,08/25/2025,56.69923,EUR,EGP
2025-08-25,08/25/2025,1.62121,EUR,CAD
2025-08-25,08/25/2025,49301.21803,EUR,IRR
2025-08-25,08/25/2025,20.44987,EUR,SZL
2025-08-25,08/25/2025,4.22667,EUR,QAR
2025-08-25,08/25/2025,0.93975,EUR,CHF
2025-08-25,08/25/2025,11.13572,EUR,SEK
2025-08-25,08/25/2025,0.44952,EUR,OMR
2025-08-25,08/25/2025,0.35805,EUR,KWD
2025-08-25,08/25/2025,20.46659,EUR,ZAR
2025-08-25,08/25/2025,8.40378,EUR,CNY
2025-08-25,08/25/2025,48.0555,EUR,TRY
2025-08-25,08/25/2025,7.46441,EUR,DKK
2025-08-25,08/25/2025,37.99301,EUR,thb
2025-08-25,08/25/2025,0.4372,EUR,BHD
2025-08-25,08/25/2025,1.99825,EUR,NZD
2025-08-25,08/25/2025,104345.95561,EUR,LBP
2025-08-25,08/25/2025,1518.79062,EUR,IQD
2025-08-25,08/25/2025,0.00483,JPY,JOD
2025-08-25,08/25/2025,0.00681,JPY,USD
2025-08-25,08/25/2025,0.02555,JPY,SAR
2025-08-25,08/25/2025,0.00581,JPY,EUR
2025-08-25,08/25/2025,0.025,JPY,AED
2025-08-25,08/25/2025,0.01049,JPY,AUD
2025-08-25,08/25/2025,0.00504,JPY,GBP
2025-08-25,08/25/2025,0.59458,JPY,INR
2025-08-25,08/25/2025,0.32925,JPY,EGP
2025-08-25,08/25/2025,0.00941,JPY,CAD
2025-08-25,08/25/2025,286.29105,JPY,IRR
2025-08-25,08/25/2025,0.11875,JPY,SZL
2025-08-25,08/25/2025,0.02454,JPY,QAR
2025-08-25,08/25/2025,0.00546,JPY,CHF
2025-08-25,08/25/2025,0.06467,JPY,SEK
2025-08-25,08/25/2025,0.00261,JPY,OMR
2025-08-25,08/25/2025,0.00208,JPY,KWD
2025-08-25,08/25/2025,0.11885,JPY,ZAR
2025-08-25,08/25/2025,0.0488,JPY,CNY
2025-08-25,08/25/2025,0.27906,JPY,TRY
2025-08-25,08/25/2025,0.04335,JPY,DKK
2025-08-25,08/25/2025,0.22063,JPY,thb
2025-08-25,08/25/2025,0.00254,JPY,BHD
2025-08-25,08/25/2025,0.0116,JPY,NZD
2025-08-25,08/25/2025,605.93459,JPY,LBP
2025-08-25,08/25/2025,8.81958,JPY,IQD
2025-08-25,08/25/2025,0.19305,AED,JOD
2025-08-25,08/25/2025,0.27229,AED,USD
2025-08-25,08/25/2025,1.0217,AED,SAR
2025-08-25,08/25/2025,0.23225,AED,EUR
2025-08-25,08/25/2025,39.99412,AED,JPY
2025-08-25,08/25/2025,0.41936,AED,AUD
2025-08-25,08/25/2025,0.20137,AED,GBP
2025-08-25,08/25/2025,23.77984,AED,INR
