_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-07-08,07/08/2025,1.41045,JOD,USD
2025-07-08,07/08/2025,5.28977,JOD,SAR
2025-07-08,07/08/2025,1.20438,JOD,EUR
2025-07-08,07/08/2025,205.99491,JOD,JPY
2025-07-08,07/08/2025,5.18061,JOD,AED
2025-07-08,07/08/2025,2.1726,JOD,AUD
2025-07-08,07/08/2025,1.03687,JOD,GBP
2025-07-08,07/08/2025,121.14751,JOD,INR
2025-07-08,07/08/2025,70.06425,JOD,EGP
2025-07-08,07/08/2025,1.92955,JOD,CAD
2025-07-08,07/08/2025,59415.21308,JOD,IRR
2025-07-08,07/08/2025,25.19088,JOD,SZL
2025-07-08,07/08/2025,5.13488,JOD,QAR
2025-07-08,07/08/2025,1.12596,JOD,CHF
2025-07-08,07/08/2025,13.45776,JOD,SEK
2025-07-08,07/08/2025,0.54228,JOD,OMR
2025-07-08,07/08/2025,0.43067,JOD,KWD
2025-07-08,07/08/2025,25.17605,JOD,ZAR
2025-07-08,07/08/2025,10.11984,JOD,CNY
2025-07-08,07/08/2025,56.40038,JOD,TRY
2025-07-08,07/08/2025,8.98711,JOD,DKK
2025-07-08,07/08/2025,46.00874,JOD,thb
2025-07-08,07/08/2025,0.53175,JOD,BHD
2025-07-08,07/08/2025,2.35206,JOD,NZD
2025-07-08,07/08/2025,126376.33497,JOD,LBP
2025-07-08,07/08/2025,1847.68971,JOD,IQD
2025-07-08,07/08/2025,0.70899,USD,JOD
2025-07-08,07/08/2025,3.75041,USD,SAR
2025-07-08,07/08/2025,0.8539,USD,EUR
2025-07-08,07/08/2025,146.04905,USD,JPY
2025-07-08,07/08/2025,3.67302,USD,AED
2025-07-08,07/08/2025,1.54036,USD,AUD
2025-07-08,07/08/2025,0.73514,USD,GBP
2025-07-08,07/08/2025,85.8928,USD,INR
2025-07-08,07/08/2025,49.6751,USD,EGP
2025-07-08,07/08/2025,1.36804,USD,CAD
2025-07-08,07/08/2025,42125.00007,USD,IRR
2025-07-08,07/08/2025,17.86017,USD,SZL
2025-07-08,07/08/2025,3.6406,USD,QAR
2025-07-08,07/08/2025,0.7983,USD,CHF
2025-07-08,07/08/2025,9.54147,USD,SEK
2025-07-08,07/08/2025,0.38448,USD,OMR
2025-07-08,07/08/2025,0.30534,USD,KWD
2025-07-08,07/08/2025,17.84966,USD,ZAR
2025-07-08,07/08/2025,7.1749,USD,CNY
2025-07-08,07/08/2025,39.9875,USD,TRY
2025-07-08,07/08/2025,6.3718,USD,DKK
2025-07-08,07/08/2025,32.6199,USD,thb
2025-07-08,07/08/2025,0.37701,USD,BHD
2025-07-08,07/08/2025,1.6676,USD,NZD
2025-07-08,07/08/2025,89600.00046,USD,LBP
2025-07-08,07/08/2025,1310.0,USD,IQD
2025-07-08,07/08/2025,0.18904,SAR,JOD
2025-07-08,07/08/2025,0.26664,SAR,USD
2025-07-08,07/08/2025,0.22768,SAR,EUR
2025-07-08,07/08/2025,38.94215,SAR,JPY
2025-07-08,07/08/2025,0.97937,SAR,AED
2025-07-08,07/08/2025,0.41072,SAR,AUD
2025-07-08,07/08/2025,0.19602,SAR,GBP
2025-07-08,07/08/2025,22.90224,SAR,INR
2025-07-08,07/08/2025,13.24524,SAR,EGP
2025-07-08,07/08/2025,0.36477,SAR,CAD
2025-07-08,07/08/2025,11232.10219,SAR,IRR
2025-07-08,07/08/2025,4.76219,SAR,SZL
2025-07-08,07/08/2025,0.97072,SAR,QAR
2025-07-08,07/08/2025,0.21286,SAR,CHF
2025-07-08,07/08/2025,2.54411,SAR,SEK
2025-07-08,07/08/2025,0.10252,SAR,OMR
2025-07-08,07/08/2025,0.08142,SAR,KWD
2025-07-08,07/08/2025,4.75939,SAR,ZAR
2025-07-08,07/08/2025,1.9131,SAR,CNY
2025-07-08,07/08/2025,10.66217,SAR,TRY
2025-07-08,07/08/2025,1.69896,SAR,DKK
2025-07-08,07/08/2025,8.69769,SAR,thb
2025-07-08,07/08/2025,0.10052,SAR,BHD
2025-07-08,07/08/2025,0.44464,SAR,NZD
2025-07-08,07/08/2025,23890.71477,SAR,LBP
2025-07-08,07/08/2025,349.29505,SAR,IQD
2025-07-08,07/08/2025,0.8303,EUR,JOD
2025-07-08,07/08/2025,1.1711,EUR,USD
2025-07-08,07/08/2025,4.3921,EUR,SAR
2025-07-08,07/08/2025,171.03797,EUR,JPY
2025-07-08,07/08/2025,4.30147,EUR,AED
2025-07-08,07/08/2025,1.80391,EUR,AUD
2025-07-08,07/08/2025,0.86092,EUR,GBP
2025-07-08,07/08/2025,100.58901,EUR,INR
2025-07-08,07/08/2025,58.17448,EUR,EGP
2025-07-08,07/08/2025,1.60211,EUR,CAD
2025-07-08,07/08/2025,49332.56423,EUR,IRR
2025-07-08,07/08/2025,20.91604,EUR,SZL
2025-07-08,07/08/2025,4.2635,EUR,QAR
2025-07-08,07/08/2025,0.93489,EUR,CHF
2025-07-08,07/08/2025,11.174,EUR,SEK
2025-07-08,07/08/2025,0.45026,EUR,OMR
2025-07-08,07/08/2025,0.35758,EUR,KWD
2025-07-08,07/08/2025,20.90372,EUR,ZAR
2025-07-08,07/08/2025,8.40252,EUR,CNY
2025-07-08,07/08/2025,46.82934,EUR,TRY
2025-07-08,07/08/2025,7.46202,EUR,DKK
2025-07-08,07/08/2025,38.20115,EUR,thb
2025-07-08,07/08/2025,0.44151,EUR,BHD
2025-07-08,07/08/2025,1.95292,EUR,NZD
2025-07-08,07/08/2025,104930.51088,EUR,LBP
2025-07-08,07/08/2025,1534.14027,EUR,IQD
2025-07-08,07/08/2025,0.00485,JPY,JOD
2025-07-08,07/08/2025,0.00685,JPY,USD
2025-07-08,07/08/2025,0.02568,JPY,SAR
2025-07-08,07/08/2025,0.00585,JPY,EUR
2025-07-08,07/08/2025,0.02515,JPY,AED
2025-07-08,07/08/2025,0.01055,JPY,AUD
2025-07-08,07/08/2025,0.00503,JPY,GBP
2025-07-08,07/08/2025,0.58811,JPY,INR
2025-07-08,07/08/2025,0.34013,JPY,EGP
2025-07-08,07/08/2025,0.00937,JPY,CAD
2025-07-08,07/08/2025,288.43049,JPY,IRR
2025-07-08,07/08/2025,0.12229,JPY,SZL
2025-07-08,07/08/2025,0.02493,JPY,QAR
2025-07-08,07/08/2025,0.00547,JPY,CHF
2025-07-08,07/08/2025,0.06533,JPY,SEK
2025-07-08,07/08/2025,0.00263,JPY,OMR
2025-07-08,07/08/2025,0.00209,JPY,KWD
