_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-12,08/12/2025,1.41049,JOD,USD,JOD,USD
2025-08-12,08/12/2025,5.29269,JOD,SAR,JOD,SAR
2025-08-12,08/12/2025,1.2141,JOD,EUR,JOD,EUR
2025-08-12,08/12/2025,208.96313,JOD,JPY,JOD,JPY
2025-08-12,08/12/2025,5.18001,JOD,AED,JOD,AED
2025-08-12,08/12/2025,1.05006,JOD,GBP,JOD,GBP
2025-08-12,08/12/2025,5.13488,JOD,QAR,JOD,QAR
2025-08-12,08/12/2025,1.14573,JOD,CHF,JOD,CHF
2025-08-12,08/12/2025,1848.5576,JOD,IQD,JOD,IQD
2025-08-12,08/12/2025,0.70898,USD,JOD,USD,JOD
2025-08-12,08/12/2025,3.75239,USD,SAR,USD,SAR
2025-08-12,08/12/2025,0.86077,USD,EUR,USD,EUR
2025-08-12,08/12/2025,3.6725,USD,AED,USD,AED
2025-08-12,08/12/2025,0.74447,USD,GBP,USD,GBP
2025-08-12,08/12/2025,87.66055,USD,INR,USD,INR
2025-08-12,08/12/2025,48.4824,USD,EGP,USD,EGP
2025-08-12,08/12/2025,3.64051,USD,QAR,USD,QAR
2025-08-12,08/12/2025,17.75521,USD,ZAR,USD,ZAR
2025-08-12,08/12/2025,40.71704,USD,TRY,USD,TRY
2025-08-12,08/12/2025,1310.58267,USD,IQD,USD,IQD
2025-08-12,08/12/2025,0.18894,SAR,JOD,SAR,JOD
2025-08-12,08/12/2025,0.2665,SAR,USD,SAR,USD
2025-08-12,08/12/2025,0.22939,SAR,EUR,SAR,EUR
2025-08-12,08/12/2025,39.48146,SAR,JPY,SAR,JPY
2025-08-12,08/12/2025,0.97871,SAR,AED,SAR,AED
2025-08-12,08/12/2025,0.40911,SAR,AUD,SAR,AUD
2025-08-12,08/12/2025,0.1984,SAR,GBP,SAR,GBP
2025-08-12,08/12/2025,23.36126,SAR,INR,SAR,INR
2025-08-12,08/12/2025,12.92041,SAR,EGP,SAR,EGP
2025-08-12,08/12/2025,0.36718,SAR,CAD,SAR,CAD
2025-08-12,08/12/2025,0.97018,SAR,QAR,SAR,QAR
2025-08-12,08/12/2025,0.21647,SAR,CHF,SAR,CHF
2025-08-12,08/12/2025,2.56855,SAR,SEK,SAR,SEK
