_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-27,08/27/2025,1.41044,JOD,USD
2025-08-27,08/27/2025,5.29194,JOD,SAR
2025-08-27,08/27/2025,1.21098,JOD,EUR
2025-08-27,08/27/2025,207.92734,JOD,JPY
2025-08-27,08/27/2025,5.17984,JOD,AED
2025-08-27,08/27/2025,2.17151,JOD,AUD
2025-08-27,08/27/2025,1.04619,JOD,GBP
2025-08-27,08/27/2025,123.60947,JOD,INR
2025-08-27,08/27/2025,68.54536,JOD,EGP
2025-08-27,08/27/2025,1.9517,JOD,CAD
2025-08-27,08/27/2025,59308.99481,JOD,IRR
2025-08-27,08/27/2025,24.86588,JOD,SZL
2025-08-27,08/27/2025,5.13506,JOD,QAR
2025-08-27,08/27/2025,1.13287,JOD,CHF
2025-08-27,08/27/2025,13.47565,JOD,SEK
2025-08-27,08/27/2025,0.54234,JOD,OMR
2025-08-27,08/27/2025,0.43106,JOD,KWD
2025-08-27,08/27/2025,24.8681,JOD,ZAR
2025-08-27,08/27/2025,10.08874,JOD,CNY
2025-08-27,08/27/2025,57.88797,JOD,TRY
2025-08-27,08/27/2025,9.03999,JOD,DKK
2025-08-27,08/27/2025,45.7829,JOD,thb
2025-08-27,08/27/2025,0.53189,JOD,BHD
2025-08-27,08/27/2025,2.40609,JOD,NZD
2025-08-27,08/27/2025,126315.46823,JOD,LBP
2025-08-27,08/27/2025,1847.67617,JOD,IQD
2025-08-27,08/27/2025,0.709,USD,JOD
2025-08-27,08/27/2025,3.75198,USD,SAR
2025-08-27,08/27/2025,0.85858,USD,EUR
2025-08-27,08/27/2025,147.42022,USD,JPY
2025-08-27,08/27/2025,3.6725,USD,AED
2025-08-27,08/27/2025,1.5396,USD,AUD
2025-08-27,08/27/2025,0.74175,USD,GBP
2025-08-27,08/27/2025,87.63895,USD,INR
2025-08-27,08/27/2025,48.59857,USD,EGP
2025-08-27,08/27/2025,1.38375,USD,CAD
2025-08-27,08/27/2025,42050.0001,USD,IRR
2025-08-27,08/27/2025,17.62987,USD,SZL
2025-08-27,08/27/2025,3.64075,USD,QAR
2025-08-27,08/27/2025,0.80321,USD,CHF
2025-08-27,08/27/2025,9.55422,USD,SEK
2025-08-27,08/27/2025,0.38452,USD,OMR
2025-08-27,08/27/2025,0.30562,USD,KWD
2025-08-27,08/27/2025,17.63145,USD,ZAR
2025-08-27,08/27/2025,7.1529,USD,CNY
2025-08-27,08/27/2025,41.0425,USD,TRY
2025-08-27,08/27/2025,6.40934,USD,DKK
2025-08-27,08/27/2025,32.46002,USD,thb
2025-08-27,08/27/2025,0.37711,USD,BHD
2025-08-27,08/27/2025,1.70592,USD,NZD
2025-08-27,08/27/2025,89557.50252,USD,LBP
2025-08-27,08/27/2025,1310.0,USD,IQD
2025-08-27,08/27/2025,0.18897,SAR,JOD
2025-08-27,08/27/2025,0.26653,SAR,USD
2025-08-27,08/27/2025,0.22883,SAR,EUR
2025-08-27,08/27/2025,39.29131,SAR,JPY
2025-08-27,08/27/2025,0.97882,SAR,AED
2025-08-27,08/27/2025,0.41034,SAR,AUD
2025-08-27,08/27/2025,0.19769,SAR,GBP
2025-08-27,08/27/2025,23.35805,SAR,INR
2025-08-27,08/27/2025,12.95278,SAR,EGP
2025-08-27,08/27/2025,0.36881,SAR,CAD
2025-08-27,08/27/2025,11207.41448,SAR,IRR
2025-08-27,08/27/2025,4.69882,SAR,SZL
2025-08-27,08/27/2025,0.97035,SAR,QAR
2025-08-27,08/27/2025,0.21408,SAR,CHF
2025-08-27,08/27/2025,2.54645,SAR,SEK
2025-08-27,08/27/2025,0.10248,SAR,OMR
