_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-20,07/20/2025,1.41036,JOD,USD,JOD,USD
2025-07-20,07/20/2025,5.29269,JOD,SAR,JOD,SAR
2025-07-20,07/20/2025,1.21346,JOD,EUR,JOD,EUR
2025-07-20,07/20/2025,209.84655,JOD,JPY,JOD,JPY
2025-07-20,07/20/2025,5.17955,JOD,AED,JOD,AED
2025-07-20,07/20/2025,1.05149,JOD,GBP,JOD,GBP
2025-07-20,07/20/2025,5.13257,JOD,QAR,JOD,QAR
2025-07-20,07/20/2025,1.13193,JOD,CHF,JOD,CHF
2025-07-20,07/20/2025,1849.18933,JOD,IQD,JOD,IQD
2025-07-20,07/20/2025,0.70904,USD,JOD,USD,JOD
2025-07-20,07/20/2025,3.75273,USD,SAR,USD,SAR
2025-07-20,07/20/2025,0.86039,USD,EUR,USD,EUR
2025-07-20,07/20/2025,3.6725,USD,AED,USD,AED
2025-07-20,07/20/2025,0.74555,USD,GBP,USD,GBP
2025-07-20,07/20/2025,86.1488,USD,INR,USD,INR
2025-07-20,07/20/2025,49.42087,USD,EGP,USD,EGP
2025-07-20,07/20/2025,3.63919,USD,QAR,USD,QAR
2025-07-20,07/20/2025,17.71042,USD,ZAR,USD,ZAR
2025-07-20,07/20/2025,40.35037,USD,TRY,USD,TRY
2025-07-20,07/20/2025,1311.14837,USD,IQD,USD,IQD
2025-07-20,07/20/2025,0.18894,SAR,JOD,SAR,JOD
2025-07-20,07/20/2025,0.26647,SAR,USD,SAR,USD
2025-07-20,07/20/2025,0.22927,SAR,EUR,SAR,EUR
2025-07-20,07/20/2025,39.64837,SAR,JPY,SAR,JPY
2025-07-20,07/20/2025,0.97862,SAR,AED,SAR,AED
2025-07-20,07/20/2025,0.40739,SAR,AUD,SAR,AUD
2025-07-20,07/20/2025,0.19867,SAR,GBP,SAR,GBP
2025-07-20,07/20/2025,22.95632,SAR,INR,SAR,INR
2025-07-20,07/20/2025,13.16932,SAR,EGP,SAR,EGP
2025-07-20,07/20/2025,0.36593,SAR,CAD,SAR,CAD
2025-07-20,07/20/2025,0.96975,SAR,QAR,SAR,QAR
2025-07-20,07/20/2025,0.21387,SAR,CHF,SAR,CHF
