_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-05,08/05/2025,1.41053,JOD,USD,JOD,USD
2025-08-05,08/05/2025,5.29119,JOD,SAR,JOD,SAR
2025-08-05,08/05/2025,1.21681,JOD,EUR,JOD,EUR
2025-08-05,08/05/2025,207.65661,JOD,JPY,JOD,JPY
2025-08-05,08/05/2025,5.18085,JOD,AED,JOD,AED
2025-08-05,08/05/2025,1.0618,JOD,GBP,JOD,GBP
2025-08-05,08/05/2025,5.04983,JOD,QAR,JOD,QAR
2025-08-05,08/05/2025,1.13413,JOD,CHF,JOD,CHF
2025-08-05,08/05/2025,1819.3757,JOD,IQD,JOD,IQD
2025-08-05,08/05/2025,0.70895,USD,JOD,USD,JOD
2025-08-05,08/05/2025,3.7512,USD,SAR,USD,SAR
2025-08-05,08/05/2025,0.86266,USD,EUR,USD,EUR
2025-08-05,08/05/2025,3.67298,USD,AED,USD,AED
2025-08-05,08/05/2025,0.75277,USD,GBP,USD,GBP
2025-08-05,08/05/2025,87.24549,USD,INR,USD,INR
2025-08-05,08/05/2025,48.34081,USD,EGP,USD,EGP
2025-08-05,08/05/2025,3.58009,USD,QAR,USD,QAR
2025-08-05,08/05/2025,18.04303,USD,ZAR,USD,ZAR
2025-08-05,08/05/2025,40.68752,USD,TRY,USD,TRY
2025-08-05,08/05/2025,1289.84945,USD,IQD,USD,IQD
2025-08-05,08/05/2025,0.18899,SAR,JOD,SAR,JOD
2025-08-05,08/05/2025,0.26658,SAR,USD,SAR,USD
2025-08-05,08/05/2025,0.22997,SAR,EUR,SAR,EUR
2025-08-05,08/05/2025,39.24572,SAR,JPY,SAR,JPY
2025-08-05,08/05/2025,0.97915,SAR,AED,SAR,AED
2025-08-05,08/05/2025,0.41207,SAR,AUD,SAR,AUD
2025-08-05,08/05/2025,0.20067,SAR,GBP,SAR,GBP
2025-08-05,08/05/2025,23.25803,SAR,INR,SAR,INR
2025-08-05,08/05/2025,12.88676,SAR,EGP,SAR,EGP
2025-08-05,08/05/2025,0.36759,SAR,CAD,SAR,CAD
2025-08-05,08/05/2025,0.95439,SAR,QAR,SAR,QAR
2025-08-05,08/05/2025,0.21434,SAR,CHF,SAR,CHF
2025-08-05,08/05/2025,2.57351,SAR,SEK,SAR,SEK
2025-08-05,08/05/2025,0.1018,SAR,OMR,SAR,OMR
2025-08-05,08/05/2025,0.08138,SAR,KWD,SAR,KWD
2025-08-05,08/05/2025,4.80994,SAR,ZAR,SAR,ZAR
2025-08-05,08/05/2025,1.92253,SAR,CNY,SAR,CNY
2025-08-05,08/05/2025,10.84654,SAR,TRY,SAR,TRY
2025-08-05,08/05/2025,1.71638,SAR,DKK,SAR,DKK
2025-08-05,08/05/2025,8.65417,SAR,thb,SAR,THB
2025-08-05,08/05/2025,0.45039,SAR,NZD,SAR,NZD
2025-08-05,08/05/2025,343.84994,SAR,IQD,SAR,IQD
2025-08-05,08/05/2025,0.82182,EUR,JOD,EUR,JOD
2025-08-05,08/05/2025,1.15921,EUR,USD,EUR,USD
2025-08-05,08/05/2025,4.34841,EUR,SAR,EUR,SAR
2025-08-05,08/05/2025,4.25773,EUR,AED,EUR,AED
2025-08-05,08/05/2025,0.87261,EUR,GBP,EUR,GBP
2025-08-05,08/05/2025,101.13537,EUR,INR,EUR,INR
2025-08-05,08/05/2025,56.03689,EUR,EGP,EUR,EGP
2025-08-05,08/05/2025,4.15005,EUR,QAR,EUR,QAR
2025-08-05,08/05/2025,0.93205,EUR,CHF,EUR,CHF
2025-08-05,08/05/2025,20.91557,EUR,ZAR,EUR,ZAR
2025-08-05,08/05/2025,47.16516,EUR,TRY,EUR,TRY
2025-08-05,08/05/2025,1495.1993,EUR,IQD,EUR,IQD
2025-08-05,08/05/2025,0.00679,JPY,USD,JPY,USD
2025-08-05,08/05/2025,0.02548,JPY,SAR,JPY,SAR
2025-08-05,08/05/2025,0.00586,JPY,EUR,JPY,EUR
2025-08-05,08/05/2025,0.02495,JPY,AED,JPY,AED
2025-08-05,08/05/2025,0.00511,JPY,GBP,JPY,GBP
2025-08-05,08/05/2025,0.32836,JPY,EGP,JPY,EGP
2025-08-05,08/05/2025,0.02432,JPY,QAR,JPY,QAR
2025-08-05,08/05/2025,0.19302,AED,JOD,AED,JOD
2025-08-05,08/05/2025,0.27226,AED,USD,AED,USD
2025-08-05,08/05/2025,1.0213,AED,SAR,AED,SAR
2025-08-05,08/05/2025,0.23487,AED,EUR,AED,EUR
2025-08-05,08/05/2025,40.08154,AED,JPY,AED,JPY
