_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-18,07/18/2025,1.41037,JOD,USD,JOD,USD
2025-07-18,07/18/2025,5.29003,JOD,SAR,JOD,SAR
2025-07-18,07/18/2025,1.21462,JOD,EUR,JOD,EUR
2025-07-18,07/18/2025,209.36114,JOD,JPY,JOD,JPY
2025-07-18,07/18/2025,5.18031,JOD,AED,JOD,AED
2025-07-18,07/18/2025,1.05037,JOD,GBP,JOD,GBP
2025-07-18,07/18/2025,5.13552,JOD,QAR,JOD,QAR
2025-07-18,07/18/2025,1.13317,JOD,CHF,JOD,CHF
2025-07-18,07/18/2025,1845.15884,JOD,IQD,JOD,IQD
2025-07-18,07/18/2025,0.70903,USD,JOD,USD,JOD
2025-07-18,07/18/2025,3.75081,USD,SAR,USD,SAR
2025-07-18,07/18/2025,0.86121,USD,EUR,USD,EUR
2025-07-18,07/18/2025,3.67301,USD,AED,USD,AED
2025-07-18,07/18/2025,0.74475,USD,GBP,USD,GBP
2025-07-18,07/18/2025,86.04655,USD,INR,USD,INR
2025-07-18,07/18/2025,49.4064,USD,EGP,USD,EGP
2025-07-18,07/18/2025,3.64125,USD,QAR,USD,QAR
2025-07-18,07/18/2025,17.8466,USD,ZAR,USD,ZAR
2025-07-18,07/18/2025,40.3421,USD,TRY,USD,TRY
2025-07-18,07/18/2025,1308.2791,USD,IQD,USD,IQD
2025-07-18,07/18/2025,0.18904,SAR,JOD,SAR,JOD
2025-07-18,07/18/2025,0.26661,SAR,USD,SAR,USD
2025-07-18,07/18/2025,0.22961,SAR,EUR,SAR,EUR
2025-07-18,07/18/2025,39.57655,SAR,JPY,SAR,JPY
2025-07-18,07/18/2025,0.97926,SAR,AED,SAR,AED
2025-07-18,07/18/2025,0.41051,SAR,AUD,SAR,AUD
2025-07-18,07/18/2025,0.19856,SAR,GBP,SAR,GBP
2025-07-18,07/18/2025,22.9408,SAR,INR,SAR,INR
2025-07-18,07/18/2025,13.1722,SAR,EGP,SAR,EGP
2025-07-18,07/18/2025,0.36639,SAR,CAD,SAR,CAD
2025-07-18,07/18/2025,0.97079,SAR,QAR,SAR,QAR
2025-07-18,07/18/2025,0.21421,SAR,CHF,SAR,CHF
2025-07-18,07/18/2025,2.59777,SAR,SEK,SAR,SEK
2025-07-18,07/18/2025,0.10252,SAR,OMR,SAR,OMR
2025-07-18,07/18/2025,0.08149,SAR,KWD,SAR,KWD
2025-07-18,07/18/2025,4.75807,SAR,ZAR,SAR,ZAR
2025-07-18,07/18/2025,1.91524,SAR,CNY,SAR,CNY
2025-07-18,07/18/2025,10.75558,SAR,TRY,SAR,TRY
2025-07-18,07/18/2025,1.71363,SAR,DKK,SAR,DKK
2025-07-18,07/18/2025,8.66204,SAR,thb,SAR,THB
2025-07-18,07/18/2025,0.4491,SAR,NZD,SAR,NZD
2025-07-18,07/18/2025,348.79927,SAR,IQD,SAR,IQD
2025-07-18,07/18/2025,0.8233,EUR,JOD,EUR,JOD
2025-07-18,07/18/2025,1.16116,EUR,USD,EUR,USD
2025-07-18,07/18/2025,4.3553,EUR,SAR,EUR,SAR
2025-07-18,07/18/2025,4.26496,EUR,AED,EUR,AED
2025-07-18,07/18/2025,0.86478,EUR,GBP,EUR,GBP
2025-07-18,07/18/2025,99.91413,EUR,INR,EUR,INR
2025-07-18,07/18/2025,57.36892,EUR,EGP,EUR,EGP
2025-07-18,07/18/2025,4.22809,EUR,QAR,EUR,QAR
2025-07-18,07/18/2025,0.93294,EUR,CHF,EUR,CHF
2025-07-18,07/18/2025,20.72282,EUR,ZAR,EUR,ZAR
2025-07-18,07/18/2025,46.84378,EUR,TRY,EUR,TRY
2025-07-18,07/18/2025,1519.12623,EUR,IQD,EUR,IQD
2025-07-18,07/18/2025,0.00674,JPY,USD,JPY,USD
2025-07-18,07/18/2025,0.02527,JPY,SAR,JPY,SAR
2025-07-18,07/18/2025,0.0058,JPY,EUR,JPY,EUR
2025-07-18,07/18/2025,0.02474,JPY,AED,JPY,AED
2025-07-18,07/18/2025,0.00502,JPY,GBP,JPY,GBP
2025-07-18,07/18/2025,0.33283,JPY,EGP,JPY,EGP
2025-07-18,07/18/2025,0.02453,JPY,QAR,JPY,QAR
2025-07-18,07/18/2025,0.19304,AED,JOD,AED,JOD
2025-07-18,07/18/2025,0.27226,AED,USD,AED,USD
2025-07-18,07/18/2025,1.02118,AED,SAR,AED,SAR
2025-07-18,07/18/2025,0.23447,AED,EUR,AED,EUR
2025-07-18,07/18/2025,40.41483,AED,JPY,AED,JPY
2025-07-18,07/18/2025,0.4192,AED,AUD,AED,AUD
2025-07-18,07/18/2025,0.20276,AED,GBP,AED,GBP
2025-07-18,07/18/2025,23.42672,AED,INR,AED,INR
2025-07-18,07/18/2025,13.45121,AED,EGP,AED,EGP
2025-07-18,07/18/2025,0.37416,AED,CAD,AED,CAD
2025-07-18,07/18/2025,0.99135,AED,QAR,AED,QAR
2025-07-18,07/18/2025,0.21875,AED,CHF,AED,CHF
2025-07-18,07/18/2025,2.6528,AED,SEK,AED,SEK
2025-07-18,07/18/2025,0.10469,AED,OMR,AED,OMR
2025-07-18,07/18/2025,0.08321,AED,KWD,AED,KWD
2025-07-18,07/18/2025,4.85885,AED,ZAR,AED,ZAR
2025-07-18,07/18/2025,1.95581,AED,CNY,AED,CNY
2025-07-18,07/18/2025,10.98339,AED,TRY,AED,TRY
2025-07-18,07/18/2025,1.74992,AED,DKK,AED,DKK
2025-07-18,07/18/2025,8.84551,AED,thb,AED,THB
2025-07-18,07/18/2025,0.45861,AED,NZD,AED,NZD
2025-07-18,07/18/2025,356.18732,AED,IQD,AED,IQD
2025-07-18,07/18/2025,0.64946,AUD,USD,AUD,USD
2025-07-18,07/18/2025,2.436,AUD,SAR,AUD,SAR
2025-07-18,07/18/2025,0.55932,AUD,EUR,AUD,EUR
2025-07-18,07/18/2025,2.38547,AUD,AED,AUD,AED
2025-07-18,07/18/2025,0.48369,AUD,GBP,AUD,GBP
2025-07-18,07/18/2025,2.36485,AUD,QAR,AUD,QAR
2025-07-18,07/18/2025,0.95204,GBP,JOD,GBP,JOD
2025-07-18,07/18/2025,1.34273,GBP,USD,GBP,USD
2025-07-18,07/18/2025,5.03633,GBP,SAR,GBP,SAR
2025-07-18,07/18/2025,1.15637,GBP,EUR,GBP,EUR
2025-07-18,07/18/2025,4.93187,GBP,AED,GBP,AED
2025-07-18,07/18/2025,115.53745,GBP,INR,GBP,INR
2025-07-18,07/18/2025,66.33955,GBP,EGP,GBP,EGP
2025-07-18,07/18/2025,4.88923,GBP,QAR,GBP,QAR
2025-07-18,07/18/2025,54.16862,GBP,TRY,GBP,TRY
2025-07-18,07/18/2025,0.01162,INR,USD,INR,USD
2025-07-18,07/18/2025,0.04359,INR,SAR,INR,SAR
2025-07-18,07/18/2025,0.01001,INR,EUR,INR,EUR
2025-07-18,07/18/2025,0.04269,INR,AED,INR,AED
2025-07-18,07/18/2025,0.00866,INR,GBP,INR,GBP
2025-07-18,07/18/2025,0.57418,INR,EGP,INR,EGP
2025-07-18,07/18/2025,0.04232,INR,QAR,INR,QAR
2025-07-18,07/18/2025,0.02024,EGP,USD,EGP,USD
2025-07-18,07/18/2025,0.07592,EGP,SAR,EGP,SAR
2025-07-18,07/18/2025,0.01743,EGP,EUR,EGP,EUR
2025-07-18,07/18/2025,0.07434,EGP,AED,EGP,AED
2025-07-18,07/18/2025,0.01507,EGP,GBP,EGP,GBP
2025-07-18,07/18/2025,0.0737,EGP,QAR,EGP,QAR
2025-07-18,07/18/2025,0.72766,CAD,USD,CAD,USD
2025-07-18,07/18/2025,2.7293,CAD,SAR,CAD,SAR
2025-07-18,07/18/2025,0.62666,CAD,EUR,CAD,EUR
2025-07-18,07/18/2025,2.67269,CAD,AED,CAD,AED
2025-07-18,07/18/2025,0.54192,CAD,GBP,CAD,GBP
2025-07-18,07/18/2025,2.64958,CAD,QAR,CAD,QAR
2025-07-18,07/18/2025,0.19472,QAR,JOD,QAR,JOD
2025-07-18,07/18/2025,1.03009,QAR,SAR,QAR,SAR
2025-07-18,07/18/2025,40.76729,QAR,JPY,QAR,JPY
2025-07-18,07/18/2025,1.00872,QAR,AED,QAR,AED
2025-07-18,07/18/2025,0.42286,QAR,AUD,QAR,AUD
2025-07-18,07/18/2025,0.20453,QAR,GBP,QAR,GBP
2025-07-18,07/18/2025,23.63103,QAR,INR,QAR,INR
2025-07-18,07/18/2025,13.56851,QAR,EGP,QAR,EGP
2025-07-18,07/18/2025,0.37742,QAR,CAD,QAR,CAD
2025-07-18,07/18/2025,0.22065,QAR,CHF,QAR,CHF
2025-07-18,07/18/2025,2.67593,QAR,SEK,QAR,SEK
2025-07-18,07/18/2025,0.10561,QAR,OMR,QAR,OMR
2025-07-18,07/18/2025,0.08394,QAR,KWD,QAR,KWD
2025-07-18,07/18/2025,4.90122,QAR,ZAR,QAR,ZAR
2025-07-18,07/18/2025,1.97286,QAR,CNY,QAR,CNY
2025-07-18,07/18/2025,11.07918,QAR,TRY,QAR,TRY
2025-07-18,07/18/2025,1.76518,QAR,DKK,QAR,DKK
2025-07-18,07/18/2025,8.92266,QAR,thb,QAR,THB
2025-07-18,07/18/2025,0.46261,QAR,NZD,QAR,NZD
2025-07-18,07/18/2025,1.24463,CHF,USD,CHF,USD
2025-07-18,07/18/2025,4.66835,CHF,SAR,CHF,SAR
2025-07-18,07/18/2025,1.07188,CHF,EUR,CHF,EUR
2025-07-18,07/18/2025,4.57152,CHF,AED,CHF,AED
2025-07-18,07/18/2025,0.92694,CHF,GBP,CHF,GBP
2025-07-18,07/18/2025,4.53199,CHF,QAR,CHF,QAR
2025-07-18,07/18/2025,0.38495,SEK,SAR,SEK,SAR
2025-07-18,07/18/2025,9.75405,OMR,SAR,OMR,SAR
2025-07-18,07/18/2025,9.55173,OMR,AED,OMR,AED
2025-07-18,07/18/2025,9.46915,OMR,QAR,OMR,QAR
2025-07-18,07/18/2025,12.27199,KWD,SAR,KWD,SAR
2025-07-18,07/18/2025,2.81771,KWD,EUR,KWD,EUR
2025-07-18,07/18/2025,12.01744,KWD,AED,KWD,AED
2025-07-18,07/18/2025,2.43669,KWD,GBP,KWD,GBP
2025-07-18,07/18/2025,11.91354,KWD,QAR,KWD,QAR
2025-07-18,07/18/2025,0.05603,ZAR,USD,ZAR,USD
2025-07-18,07/18/2025,0.21017,ZAR,SAR,ZAR,SAR
2025-07-18,07/18/2025,0.20581,ZAR,AED,ZAR,AED
2025-07-18,07/18/2025,2.76839,ZAR,EGP,ZAR,EGP
2025-07-18,07/18/2025,0.20403,ZAR,QAR,ZAR,QAR
2025-07-18,07/18/2025,0.1392,CNY,USD,CNY,USD
2025-07-18,07/18/2025,0.52213,CNY,SAR,CNY,SAR
2025-07-18,07/18/2025,0.11988,CNY,EUR,CNY,EUR
2025-07-18,07/18/2025,0.5113,CNY,AED,CNY,AED
2025-07-18,07/18/2025,0.10367,CNY,GBP,CNY,GBP
2025-07-18,07/18/2025,0.50688,CNY,QAR,CNY,QAR
2025-07-18,07/18/2025,0.59366,NZD,USD,NZD,USD
2025-07-18,07/18/2025,2.22669,NZD,SAR,NZD,SAR
2025-07-18,07/18/2025,2.1805,NZD,AED,NZD,AED
2025-07-18,07/18/2025,2.16165,NZD,QAR,NZD,QAR
2025-07-18,07/18/2025,0.00072,KRW,USD,KRW,USD
2025-07-18,07/18/2025,0.00269,KRW,SAR,KRW,SAR
2025-07-18,07/18/2025,0.00062,KRW,EUR,KRW,EUR
2025-07-18,07/18/2025,0.00054,KRW,GBP,KRW,GBP
