_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-28,08/28/2025,0.27229,AED,USD,AED,USD
2025-08-28,08/28/2025,1.02165,AED,SAR,AED,SAR
2025-08-28,08/28/2025,0.23392,AED,EUR,AED,EUR
2025-08-28,08/28/2025,40.11741,AED,JPY,AED,JPY
2025-08-28,08/28/2025,0.41853,AED,AUD,AED,AUD
2025-08-28,08/28/2025,0.20171,AED,GBP,AED,GBP
2025-08-28,08/28/2025,23.86962,AED,INR,AED,INR
2025-08-28,08/28/2025,13.24438,AED,EGP,AED,EGP
2025-08-28,08/28/2025,0.37537,AED,CAD,AED,CAD
2025-08-28,08/28/2025,0.99138,AED,QAR,AED,QAR
2025-08-28,08/28/2025,0.21839,AED,CHF,AED,CHF
2025-08-28,08/28/2025,2.5966,AED,SEK,AED,SEK
2025-08-28,08/28/2025,0.1047,AED,OMR,AED,OMR
2025-08-28,08/28/2025,0.08321,AED,KWD,AED,KWD
2025-08-28,08/28/2025,4.82085,AED,ZAR,AED,ZAR
2025-08-28,08/28/2025,1.948,AED,CNY,AED,CNY
2025-08-28,08/28/2025,11.17943,AED,TRY,AED,TRY
2025-08-28,08/28/2025,1.74617,AED,DKK,AED,DKK
2025-08-28,08/28/2025,8.83044,AED,thb,AED,THB
2025-08-28,08/28/2025,0.4649,AED,NZD,AED,NZD
2025-08-28,08/28/2025,356.70572,AED,IQD,AED,IQD
2025-08-28,08/28/2025,0.6506,AUD,USD,AUD,USD
2025-08-28,08/28/2025,2.44104,AUD,SAR,AUD,SAR
2025-08-28,08/28/2025,0.55892,AUD,EUR,AUD,EUR
2025-08-28,08/28/2025,2.38931,AUD,AED,AUD,AED
2025-08-28,08/28/2025,0.48194,AUD,GBP,AUD,GBP
2025-08-28,08/28/2025,2.36872,AUD,QAR,AUD,QAR
2025-08-28,08/28/2025,0.9571,GBP,JOD,GBP,JOD
2025-08-28,08/28/2025,1.34995,GBP,USD,GBP,USD
2025-08-28,08/28/2025,5.06502,GBP,SAR,GBP,SAR
2025-08-28,08/28/2025,1.15972,GBP,EUR,GBP,EUR
2025-08-28,08/28/2025,4.95767,GBP,AED,GBP,AED
2025-08-28,08/28/2025,118.3377,GBP,INR,GBP,INR
2025-08-28,08/28/2025,65.66126,GBP,EGP,GBP,EGP
2025-08-28,08/28/2025,4.91495,GBP,QAR,GBP,QAR
2025-08-28,08/28/2025,55.42393,GBP,TRY,GBP,TRY
2025-08-28,08/28/2025,0.01141,INR,USD,INR,USD
2025-08-28,08/28/2025,0.0428,INR,SAR,INR,SAR
2025-08-28,08/28/2025,0.0098,INR,EUR,INR,EUR
2025-08-28,08/28/2025,0.04189,INR,AED,INR,AED
2025-08-28,08/28/2025,0.00845,INR,GBP,INR,GBP
2025-08-28,08/28/2025,0.55486,INR,EGP,INR,EGP
2025-08-28,08/28/2025,0.04153,INR,QAR,INR,QAR
2025-08-28,08/28/2025,0.02056,EGP,USD,EGP,USD
2025-08-28,08/28/2025,0.07714,EGP,SAR,EGP,SAR
2025-08-28,08/28/2025,0.01766,EGP,EUR,EGP,EUR
2025-08-28,08/28/2025,0.0755,EGP,AED,EGP,AED
2025-08-28,08/28/2025,0.01523,EGP,GBP,EGP,GBP
2025-08-28,08/28/2025,0.07485,EGP,QAR,EGP,QAR
2025-08-28,08/28/2025,0.7254,CAD,USD,CAD,USD
2025-08-28,08/28/2025,2.72172,CAD,SAR,CAD,SAR
2025-08-28,08/28/2025,0.62318,CAD,EUR,CAD,EUR
2025-08-28,08/28/2025,2.66404,CAD,AED,CAD,AED
2025-08-28,08/28/2025,0.53736,CAD,GBP,CAD,GBP
2025-08-28,08/28/2025,2.64108,CAD,QAR,CAD,QAR
2025-08-28,08/28/2025,0.19473,QAR,JOD,QAR,JOD
2025-08-28,08/28/2025,1.03053,QAR,SAR,QAR,SAR
2025-08-28,08/28/2025,40.4661,QAR,JPY,QAR,JPY
2025-08-28,08/28/2025,1.00869,QAR,AED,QAR,AED
2025-08-28,08/28/2025,0.42217,QAR,AUD,QAR,AUD
2025-08-28,08/28/2025,0.20346,QAR,GBP,QAR,GBP
2025-08-28,08/28/2025,24.07709,QAR,INR,QAR,INR
2025-08-28,08/28/2025,13.35949,QAR,EGP,QAR,EGP
2025-08-28,08/28/2025,0.37863,QAR,CAD,QAR,CAD
2025-08-28,08/28/2025,0.22028,QAR,CHF,QAR,CHF
2025-08-28,08/28/2025,2.61917,QAR,SEK,QAR,SEK
2025-08-28,08/28/2025,0.10561,QAR,OMR,QAR,OMR
2025-08-28,08/28/2025,0.08393,QAR,KWD,QAR,KWD
2025-08-28,08/28/2025,4.86275,QAR,ZAR,QAR,ZAR
2025-08-28,08/28/2025,1.96493,QAR,CNY,QAR,CNY
2025-08-28,08/28/2025,11.2766,QAR,TRY,QAR,TRY
2025-08-28,08/28/2025,1.76135,QAR,DKK,QAR,DKK
2025-08-28,08/28/2025,8.90719,QAR,thb,QAR,THB
2025-08-28,08/28/2025,0.46895,QAR,NZD,QAR,NZD
2025-08-28,08/28/2025,1.24685,CHF,USD,CHF,USD
2025-08-28,08/28/2025,4.67821,CHF,SAR,CHF,SAR
2025-08-28,08/28/2025,1.07115,CHF,EUR,CHF,EUR
2025-08-28,08/28/2025,4.57906,CHF,AED,CHF,AED
2025-08-28,08/28/2025,0.92363,CHF,GBP,CHF,GBP
2025-08-28,08/28/2025,4.5396,CHF,QAR,CHF,QAR
2025-08-28,08/28/2025,0.39346,SEK,SAR,SEK,SAR
2025-08-28,08/28/2025,9.75814,OMR,SAR,OMR,SAR
2025-08-28,08/28/2025,9.55132,OMR,AED,OMR,AED
2025-08-28,08/28/2025,9.46902,OMR,QAR,OMR,QAR
2025-08-28,08/28/2025,12.27877,KWD,SAR,KWD,SAR
2025-08-28,08/28/2025,2.81142,KWD,EUR,KWD,EUR
2025-08-28,08/28/2025,12.01853,KWD,AED,KWD,AED
2025-08-28,08/28/2025,2.42423,KWD,GBP,KWD,GBP
2025-08-28,08/28/2025,11.91496,KWD,QAR,KWD,QAR
2025-08-28,08/28/2025,0.05648,ZAR,USD,ZAR,USD
2025-08-28,08/28/2025,0.21192,ZAR,SAR,ZAR,SAR
2025-08-28,08/28/2025,0.20743,ZAR,AED,ZAR,AED
2025-08-28,08/28/2025,2.74731,ZAR,EGP,ZAR,EGP
2025-08-28,08/28/2025,0.20565,ZAR,QAR,ZAR,QAR
2025-08-28,08/28/2025,0.13978,CNY,USD,CNY,USD
2025-08-28,08/28/2025,0.52446,CNY,SAR,CNY,SAR
2025-08-28,08/28/2025,0.12008,CNY,EUR,CNY,EUR
2025-08-28,08/28/2025,0.51335,CNY,AED,CNY,AED
2025-08-28,08/28/2025,0.10355,CNY,GBP,CNY,GBP
2025-08-28,08/28/2025,0.50892,CNY,QAR,CNY,QAR
2025-08-28,08/28/2025,0.5857,NZD,USD,NZD,USD
2025-08-28,08/28/2025,2.19756,NZD,SAR,NZD,SAR
2025-08-28,08/28/2025,2.15098,NZD,AED,NZD,AED
2025-08-28,08/28/2025,2.13245,NZD,QAR,NZD,QAR
2025-08-28,08/28/2025,0.00072,KRW,USD,KRW,USD
2025-08-28,08/28/2025,0.00269,KRW,SAR,KRW,SAR
2025-08-28,08/28/2025,0.00062,KRW,EUR,KRW,EUR
2025-08-28,08/28/2025,0.00053,KRW,GBP,KRW,GBP
2025-08-28,08/28/2025,0.00261,KRW,QAR,KRW,QAR
2025-08-28,08/28/2025,0.09914,NOK,USD,NOK,USD
2025-08-28,08/28/2025,0.37198,NOK,SAR,NOK,SAR
2025-08-28,08/28/2025,0.08517,NOK,EUR,NOK,EUR
2025-08-28,08/28/2025,0.07344,NOK,GBP,NOK,GBP
2025-08-28,08/28/2025,0.36096,NOK,QAR,NOK,QAR
2025-08-28,08/28/2025,0.02436,TRY,USD,TRY,USD
2025-08-28,08/28/2025,0.09139,TRY,SAR,TRY,SAR
2025-08-28,08/28/2025,0.02093,TRY,EUR,TRY,EUR
2025-08-28,08/28/2025,0.08945,TRY,AED,TRY,AED
2025-08-28,08/28/2025,0.01804,TRY,GBP,TRY,GBP
2025-08-28,08/28/2025,0.08868,TRY,QAR,TRY,QAR
2025-08-28,08/28/2025,0.43123,TRY,ZAR,TRY,ZAR
2025-08-28,08/28/2025,0.15594,DKK,USD,DKK,USD
2025-08-28,08/28/2025,0.58508,DKK,SAR,DKK,SAR
2025-08-28,08/28/2025,0.13396,DKK,EUR,DKK,EUR
2025-08-28,08/28/2025,0.57268,DKK,AED,DKK,AED
2025-08-28,08/28/2025,0.11551,DKK,GBP,DKK,GBP
2025-08-28,08/28/2025,0.56775,DKK,QAR,DKK,QAR
2025-08-28,08/28/2025,0.03084,THB,USD,THB,USD
2025-08-28,08/28/2025,0.1157,THB,SAR,THB,SAR
2025-08-28,08/28/2025,0.11325,THB,AED,THB,AED
2025-08-28,08/28/2025,0.11227,THB,QAR,THB,QAR
2025-08-28,08/28/2025,1.26601,THB,TRY,THB,TRY
2025-08-28,08/28/2025,0.00054,IQD,JOD,IQD,JOD
2025-08-28,08/28/2025,0.00076,IQD,USD,IQD,USD
2025-08-28,08/28/2025,0.00286,IQD,SAR,IQD,SAR
2025-08-28,08/28/2025,0.00066,IQD,EUR,IQD,EUR
2025-08-28,08/28/2025,0.0028,IQD,AED,IQD,AED
