_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-29,08/29/2025,1.41044,JOD,USD,JOD,USD
2025-08-29,08/29/2025,5.2923,JOD,SAR,JOD,SAR
2025-08-29,08/29/2025,1.20769,JOD,EUR,JOD,EUR
2025-08-29,08/29/2025,207.27994,JOD,JPY,JOD,JPY
2025-08-29,08/29/2025,5.17985,JOD,AED,JOD,AED
2025-08-29,08/29/2025,1.04411,JOD,GBP,JOD,GBP
2025-08-29,08/29/2025,5.15837,JOD,QAR,JOD,QAR
2025-08-29,08/29/2025,1.13089,JOD,CHF,JOD,CHF
2025-08-29,08/29/2025,1848.82191,JOD,IQD,JOD,IQD
2025-08-29,08/29/2025,0.709,USD,JOD,USD,JOD
2025-08-29,08/29/2025,3.75223,USD,SAR,USD,SAR
2025-08-29,08/29/2025,0.85625,USD,EUR,USD,EUR
2025-08-29,08/29/2025,3.6725,USD,AED,USD,AED
2025-08-29,08/29/2025,0.74027,USD,GBP,USD,GBP
2025-08-29,08/29/2025,87.59765,USD,INR,USD,INR
2025-08-29,08/29/2025,48.5001,USD,EGP,USD,EGP
2025-08-29,08/29/2025,3.65727,USD,QAR,USD,QAR
2025-08-29,08/29/2025,17.6988,USD,ZAR,USD,ZAR
2025-08-29,08/29/2025,41.145,USD,TRY,USD,TRY
2025-08-29,08/29/2025,1310.8107,USD,IQD,USD,IQD
2025-08-29,08/29/2025,0.18895,SAR,JOD,SAR,JOD
2025-08-29,08/29/2025,0.26651,SAR,USD,SAR,USD
2025-08-29,08/29/2025,0.2282,SAR,EUR,SAR,EUR
2025-08-29,08/29/2025,39.16636,SAR,JPY,SAR,JPY
2025-08-29,08/29/2025,0.97875,SAR,AED,SAR,AED
2025-08-29,08/29/2025,0.40815,SAR,AUD,SAR,AUD
2025-08-29,08/29/2025,0.19729,SAR,GBP,SAR,GBP
2025-08-29,08/29/2025,23.34552,SAR,INR,SAR,INR
2025-08-29,08/29/2025,12.92569,SAR,EGP,SAR,EGP
