_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-07-26,07/26/2025,1.41036,JOD,USD
2025-07-26,07/26/2025,5.29114,JOD,SAR
2025-07-26,07/26/2025,1.20064,JOD,EUR
2025-07-26,07/26/2025,208.24796,JOD,JPY
2025-07-26,07/26/2025,5.17955,JOD,AED
2025-07-26,07/26/2025,2.14797,JOD,AUD
2025-07-26,07/26/2025,1.04992,JOD,GBP
2025-07-26,07/26/2025,122.00491,JOD,INR
2025-07-26,07/26/2025,69.25805,JOD,EGP
2025-07-26,07/26/2025,1.93142,JOD,CAD
2025-07-26,07/26/2025,59393.7302,JOD,IRR
2025-07-26,07/26/2025,24.97914,JOD,SZL
2025-07-26,07/26/2025,5.14501,JOD,QAR
2025-07-26,07/26/2025,1.12186,JOD,CHF
2025-07-26,07/26/2025,13.42587,JOD,SEK
2025-07-26,07/26/2025,0.54248,JOD,OMR
2025-07-26,07/26/2025,0.43063,JOD,KWD
2025-07-26,07/26/2025,25.07745,JOD,ZAR
2025-07-26,07/26/2025,10.08976,JOD,CNY
2025-07-26,07/26/2025,57.22295,JOD,TRY
2025-07-26,07/26/2025,8.961,JOD,DKK
2025-07-26,07/26/2025,45.65383,JOD,thb
2025-07-26,07/26/2025,0.5318,JOD,BHD
2025-07-26,07/26/2025,2.34368,JOD,NZD
2025-07-26,07/26/2025,126151.61221,JOD,LBP
2025-07-26,07/26/2025,1844.3843,JOD,IQD
2025-07-26,07/26/2025,0.70904,USD,JOD
2025-07-26,07/26/2025,3.75162,USD,SAR
2025-07-26,07/26/2025,0.8513,USD,EUR
2025-07-26,07/26/2025,147.65604,USD,JPY
2025-07-26,07/26/2025,3.6725,USD,AED
2025-07-26,07/26/2025,1.523,USD,AUD
2025-07-26,07/26/2025,0.74444,USD,GBP
2025-07-26,07/26/2025,86.5063,USD,INR
2025-07-26,07/26/2025,49.10669,USD,EGP
2025-07-26,07/26/2025,1.36945,USD,CAD
2025-07-26,07/26/2025,42112.50382,USD,IRR
2025-07-26,07/26/2025,17.7112,USD,SZL
2025-07-26,07/26/2025,3.64802,USD,QAR
2025-07-26,07/26/2025,0.79544,USD,CHF
2025-07-26,07/26/2025,9.51948,USD,SEK
2025-07-26,07/26/2025,0.38464,USD,OMR
2025-07-26,07/26/2025,0.30533,USD,KWD
2025-07-26,07/26/2025,17.7809,USD,ZAR
2025-07-26,07/26/2025,7.15404,USD,CNY
2025-07-26,07/26/2025,40.57334,USD,TRY
2025-07-26,07/26/2025,6.35371,USD,DKK
2025-07-26,07/26/2025,32.37037,USD,thb
2025-07-26,07/26/2025,0.37707,USD,BHD
2025-07-26,07/26/2025,1.66176,USD,NZD
2025-07-26,07/26/2025,89446.48253,USD,LBP
2025-07-26,07/26/2025,1307.74141,USD,IQD
2025-07-26,07/26/2025,0.189,SAR,JOD
2025-07-26,07/26/2025,0.26655,SAR,USD
2025-07-26,07/26/2025,0.22692,SAR,EUR
2025-07-26,07/26/2025,39.3579,SAR,JPY
2025-07-26,07/26/2025,0.97891,SAR,AED
2025-07-26,07/26/2025,0.40596,SAR,AUD
2025-07-26,07/26/2025,0.19843,SAR,GBP
2025-07-26,07/26/2025,23.05836,SAR,INR
2025-07-26,07/26/2025,13.08945,SAR,EGP
2025-07-26,07/26/2025,0.36503,SAR,CAD
2025-07-26,07/26/2025,11225.14038,SAR,IRR
2025-07-26,07/26/2025,4.72094,SAR,SZL
2025-07-26,07/26/2025,0.97238,SAR,QAR
2025-07-26,07/26/2025,0.21203,SAR,CHF
2025-07-26,07/26/2025,2.53743,SAR,SEK
2025-07-26,07/26/2025,0.10253,SAR,OMR
2025-07-26,07/26/2025,0.08139,SAR,KWD
2025-07-26,07/26/2025,4.73952,SAR,ZAR
2025-07-26,07/26/2025,1.90692,SAR,CNY
2025-07-26,07/26/2025,10.81487,SAR,TRY
2025-07-26,07/26/2025,1.69359,SAR,DKK
2025-07-26,07/26/2025,8.62836,SAR,thb
2025-07-26,07/26/2025,0.10051,SAR,BHD
2025-07-26,07/26/2025,0.44295,SAR,NZD
2025-07-26,07/26/2025,23842.0714,SAR,LBP
2025-07-26,07/26/2025,348.5801,SAR,IQD
2025-07-26,07/26/2025,0.83289,EUR,JOD
2025-07-26,07/26/2025,1.17467,EUR,USD
2025-07-26,07/26/2025,4.40691,EUR,SAR
2025-07-26,07/26/2025,173.44688,EUR,JPY
2025-07-26,07/26/2025,4.31398,EUR,AED
2025-07-26,07/26/2025,1.78902,EUR,AUD
2025-07-26,07/26/2025,0.87447,EUR,GBP
