_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-23,07/23/2025,1.41041,JOD,USD,JOD,USD
2025-07-23,07/23/2025,5.29085,JOD,SAR,JOD,SAR
2025-07-23,07/23/2025,1.2003,JOD,EUR,JOD,EUR
2025-07-23,07/23/2025,206.79531,JOD,JPY,JOD,JPY
2025-07-23,07/23/2025,5.18047,JOD,AED,JOD,AED
2025-07-23,07/23/2025,1.04238,JOD,GBP,JOD,GBP
2025-07-23,07/23/2025,5.13473,JOD,QAR,JOD,QAR
2025-07-23,07/23/2025,1.11771,JOD,CHF,JOD,CHF
2025-07-23,07/23/2025,1847.63366,JOD,IQD,JOD,IQD
2025-07-23,07/23/2025,0.70902,USD,JOD,USD,JOD
2025-07-23,07/23/2025,3.75129,USD,SAR,USD,SAR
2025-07-23,07/23/2025,0.85103,USD,EUR,USD,EUR
2025-07-23,07/23/2025,3.67303,USD,AED,USD,AED
2025-07-23,07/23/2025,0.73907,USD,GBP,USD,GBP
2025-07-23,07/23/2025,86.34185,USD,INR,USD,INR
2025-07-23,07/23/2025,49.0663,USD,EGP,USD,EGP
2025-07-23,07/23/2025,3.6406,USD,QAR,USD,QAR
2025-07-23,07/23/2025,17.55251,USD,ZAR,USD,ZAR
2025-07-23,07/23/2025,40.43641,USD,TRY,USD,TRY
2025-07-23,07/23/2025,1310.0,USD,IQD,USD,IQD
2025-07-23,07/23/2025,0.18901,SAR,JOD,SAR,JOD
2025-07-23,07/23/2025,0.26658,SAR,USD,SAR,USD
2025-07-23,07/23/2025,0.22686,SAR,EUR,SAR,EUR
2025-07-23,07/23/2025,39.08546,SAR,JPY,SAR,JPY
2025-07-23,07/23/2025,0.97914,SAR,AED,SAR,AED
2025-07-23,07/23/2025,0.4068,SAR,AUD,SAR,AUD
2025-07-23,07/23/2025,0.19702,SAR,GBP,SAR,GBP
2025-07-23,07/23/2025,23.01656,SAR,INR,SAR,INR
2025-07-23,07/23/2025,13.07984,SAR,EGP,SAR,EGP
2025-07-23,07/23/2025,0.3628,SAR,CAD,SAR,CAD
2025-07-23,07/23/2025,0.97049,SAR,QAR,SAR,QAR
2025-07-23,07/23/2025,0.21125,SAR,CHF,SAR,CHF
2025-07-23,07/23/2025,2.53661,SAR,SEK,SAR,SEK
2025-07-23,07/23/2025,0.10248,SAR,OMR,SAR,OMR
2025-07-23,07/23/2025,0.08134,SAR,KWD,SAR,KWD
2025-07-23,07/23/2025,4.67906,SAR,ZAR,SAR,ZAR
2025-07-23,07/23/2025,1.91262,SAR,CNY,SAR,CNY
2025-07-23,07/23/2025,10.77933,SAR,TRY,SAR,TRY
2025-07-23,07/23/2025,1.69337,SAR,DKK,SAR,DKK
2025-07-23,07/23/2025,8.57848,SAR,thb,SAR,THB
2025-07-23,07/23/2025,0.44444,SAR,NZD,SAR,NZD
2025-07-23,07/23/2025,349.21298,SAR,IQD,SAR,IQD
2025-07-23,07/23/2025,0.83313,EUR,JOD,EUR,JOD
2025-07-23,07/23/2025,1.17505,EUR,USD,EUR,USD
2025-07-23,07/23/2025,4.40794,EUR,SAR,EUR,SAR
2025-07-23,07/23/2025,4.31598,EUR,AED,EUR,AED
2025-07-23,07/23/2025,0.86844,EUR,GBP,EUR,GBP
2025-07-23,07/23/2025,101.45564,EUR,INR,EUR,INR
2025-07-23,07/23/2025,57.65516,EUR,EGP,EUR,EGP
2025-07-23,07/23/2025,4.27787,EUR,QAR,EUR,QAR
2025-07-23,07/23/2025,0.9312,EUR,CHF,EUR,CHF
2025-07-23,07/23/2025,20.62501,EUR,ZAR,EUR,ZAR
2025-07-23,07/23/2025,47.51464,EUR,TRY,EUR,TRY
2025-07-23,07/23/2025,1539.31023,EUR,IQD,EUR,IQD
2025-07-23,07/23/2025,0.00682,JPY,USD,JPY,USD
2025-07-23,07/23/2025,0.02559,JPY,SAR,JPY,SAR
2025-07-23,07/23/2025,0.0058,JPY,EUR,JPY,EUR
2025-07-23,07/23/2025,0.02505,JPY,AED,JPY,AED
2025-07-23,07/23/2025,0.00504,JPY,GBP,JPY,GBP
2025-07-23,07/23/2025,0.33465,JPY,EGP,JPY,EGP
2025-07-23,07/23/2025,0.02483,JPY,QAR,JPY,QAR
2025-07-23,07/23/2025,0.19303,AED,JOD,AED,JOD
2025-07-23,07/23/2025,0.27226,AED,USD,AED,USD
2025-07-23,07/23/2025,1.02131,AED,SAR,AED,SAR
2025-07-23,07/23/2025,0.2317,AED,EUR,AED,EUR
2025-07-23,07/23/2025,39.91824,AED,JPY,AED,JPY
2025-07-23,07/23/2025,0.41547,AED,AUD,AED,AUD
2025-07-23,07/23/2025,0.20121,AED,GBP,AED,GBP
2025-07-23,07/23/2025,23.50697,AED,INR,AED,INR
2025-07-23,07/23/2025,13.35853,AED,EGP,AED,EGP
2025-07-23,07/23/2025,0.37053,AED,CAD,AED,CAD
2025-07-23,07/23/2025,0.99117,AED,QAR,AED,QAR
2025-07-23,07/23/2025,0.21576,AED,CHF,AED,CHF
