_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-07-23,07/23/2025,1.41041,JOD,USD
2025-07-23,07/23/2025,5.29085,JOD,SAR
2025-07-23,07/23/2025,1.2003,JOD,EUR
2025-07-23,07/23/2025,206.79531,JOD,JPY
2025-07-23,07/23/2025,5.18047,JOD,AED
2025-07-23,07/23/2025,2.15231,JOD,AUD
2025-07-23,07/23/2025,1.04238,JOD,GBP
2025-07-23,07/23/2025,121.77718,JOD,INR
2025-07-23,07/23/2025,69.20347,JOD,EGP
2025-07-23,07/23/2025,1.91949,JOD,CAD
2025-07-23,07/23/2025,59395.77489,JOD,IRR
2025-07-23,07/23/2025,24.85164,JOD,SZL
2025-07-23,07/23/2025,5.13473,JOD,QAR
2025-07-23,07/23/2025,1.11771,JOD,CHF
2025-07-23,07/23/2025,13.4208,JOD,SEK
2025-07-23,07/23/2025,0.54219,JOD,OMR
2025-07-23,07/23/2025,0.43035,JOD,KWD
2025-07-23,07/23/2025,24.75619,JOD,ZAR
2025-07-23,07/23/2025,10.11939,JOD,CNY
2025-07-23,07/23/2025,57.03181,JOD,TRY
2025-07-23,07/23/2025,8.95939,JOD,DKK
2025-07-23,07/23/2025,45.38746,JOD,thb
2025-07-23,07/23/2025,0.53164,JOD,BHD
2025-07-23,07/23/2025,2.35146,JOD,NZD
2025-07-23,07/23/2025,126301.98049,JOD,LBP
2025-07-23,07/23/2025,1847.63366,JOD,IQD
2025-07-23,07/23/2025,0.70902,USD,JOD
2025-07-23,07/23/2025,3.75129,USD,SAR
2025-07-23,07/23/2025,0.85103,USD,EUR
2025-07-23,07/23/2025,146.62098,USD,JPY
2025-07-23,07/23/2025,3.67303,USD,AED
2025-07-23,07/23/2025,1.52602,USD,AUD
2025-07-23,07/23/2025,0.73907,USD,GBP
2025-07-23,07/23/2025,86.34185,USD,INR
2025-07-23,07/23/2025,49.0663,USD,EGP
2025-07-23,07/23/2025,1.36095,USD,CAD
2025-07-23,07/23/2025,42112.49607,USD,IRR
2025-07-23,07/23/2025,17.62019,USD,SZL
2025-07-23,07/23/2025,3.6406,USD,QAR
2025-07-23,07/23/2025,0.79248,USD,CHF
2025-07-23,07/23/2025,9.51555,USD,SEK
2025-07-23,07/23/2025,0.38442,USD,OMR
2025-07-23,07/23/2025,0.30513,USD,KWD
2025-07-23,07/23/2025,17.55251,USD,ZAR
2025-07-23,07/23/2025,7.1748,USD,CNY
2025-07-23,07/23/2025,40.43641,USD,TRY
2025-07-23,07/23/2025,6.35234,USD,DKK
2025-07-23,07/23/2025,32.18039,USD,thb
2025-07-23,07/23/2025,0.37694,USD,BHD
2025-07-23,07/23/2025,1.66722,USD,NZD
2025-07-23,07/23/2025,89550.00026,USD,LBP
2025-07-23,07/23/2025,1310.0,USD,IQD
2025-07-23,07/23/2025,0.18901,SAR,JOD
2025-07-23,07/23/2025,0.26658,SAR,USD
2025-07-23,07/23/2025,0.22686,SAR,EUR
2025-07-23,07/23/2025,39.08546,SAR,JPY
2025-07-23,07/23/2025,0.97914,SAR,AED
2025-07-23,07/23/2025,0.4068,SAR,AUD
2025-07-23,07/23/2025,0.19702,SAR,GBP
2025-07-23,07/23/2025,23.01656,SAR,INR
2025-07-23,07/23/2025,13.07984,SAR,EGP
2025-07-23,07/23/2025,0.3628,SAR,CAD
2025-07-23,07/23/2025,11226.1299,SAR,IRR
2025-07-23,07/23/2025,4.6971,SAR,SZL
2025-07-23,07/23/2025,0.97049,SAR,QAR
2025-07-23,07/23/2025,0.21125,SAR,CHF
2025-07-23,07/23/2025,2.53661,SAR,SEK
2025-07-23,07/23/2025,0.10248,SAR,OMR
2025-07-23,07/23/2025,0.08134,SAR,KWD
2025-07-23,07/23/2025,4.67906,SAR,ZAR
2025-07-23,07/23/2025,1.91262,SAR,CNY
2025-07-23,07/23/2025,10.77933,SAR,TRY
2025-07-23,07/23/2025,1.69337,SAR,DKK
2025-07-23,07/23/2025,8.57848,SAR,thb
2025-07-23,07/23/2025,0.10048,SAR,BHD
2025-07-23,07/23/2025,0.44444,SAR,NZD
2025-07-23,07/23/2025,23871.77273,SAR,LBP
2025-07-23,07/23/2025,349.21298,SAR,IQD
2025-07-23,07/23/2025,0.83313,EUR,JOD
2025-07-23,07/23/2025,1.17505,EUR,USD
2025-07-23,07/23/2025,4.40794,EUR,SAR
2025-07-23,07/23/2025,172.28639,EUR,JPY
2025-07-23,07/23/2025,4.31598,EUR,AED
2025-07-23,07/23/2025,1.79314,EUR,AUD
2025-07-23,07/23/2025,0.86844,EUR,GBP
2025-07-23,07/23/2025,101.45564,EUR,INR
2025-07-23,07/23/2025,57.65516,EUR,EGP
2025-07-23,07/23/2025,1.59918,EUR,CAD
2025-07-23,07/23/2025,49484.11911,EUR,IRR
2025-07-23,07/23/2025,20.70453,EUR,SZL
2025-07-23,07/23/2025,4.27787,EUR,QAR
2025-07-23,07/23/2025,0.9312,EUR,CHF
2025-07-23,07/23/2025,11.18121,EUR,SEK
2025-07-23,07/23/2025,0.45171,EUR,OMR
2025-07-23,07/23/2025,0.35854,EUR,KWD
2025-07-23,07/23/2025,20.62501,EUR,ZAR
2025-07-23,07/23/2025,8.43072,EUR,CNY
2025-07-23,07/23/2025,47.51464,EUR,TRY
2025-07-23,07/23/2025,7.46429,EUR,DKK
2025-07-23,07/23/2025,37.81344,EUR,thb
2025-07-23,07/23/2025,0.44292,EUR,BHD
2025-07-23,07/23/2025,1.95906,EUR,NZD
2025-07-23,07/23/2025,105225.36759,EUR,LBP
2025-07-23,07/23/2025,1539.31023,EUR,IQD
2025-07-23,07/23/2025,0.00484,JPY,JOD
2025-07-23,07/23/2025,0.00682,JPY,USD
2025-07-23,07/23/2025,0.02559,JPY,SAR
2025-07-23,07/23/2025,0.0058,JPY,EUR
2025-07-23,07/23/2025,0.02505,JPY,AED
2025-07-23,07/23/2025,0.01041,JPY,AUD
2025-07-23,07/23/2025,0.00504,JPY,GBP
2025-07-23,07/23/2025,0.58888,JPY,INR
2025-07-23,07/23/2025,0.33465,JPY,EGP
2025-07-23,07/23/2025,0.00928,JPY,CAD
2025-07-23,07/23/2025,287.22013,JPY,IRR
2025-07-23,07/23/2025,0.12018,JPY,SZL
2025-07-23,07/23/2025,0.02483,JPY,QAR
2025-07-23,07/23/2025,0.00541,JPY,CHF
2025-07-23,07/23/2025,0.0649,JPY,SEK
2025-07-23,07/23/2025,0.00262,JPY,OMR
2025-07-23,07/23/2025,0.00208,JPY,KWD
2025-07-23,07/23/2025,0.11971,JPY,ZAR
2025-07-23,07/23/2025,0.04893,JPY,CNY
2025-07-23,07/23/2025,0.27579,JPY,TRY
2025-07-23,07/23/2025,0.04333,JPY,DKK
2025-07-23,07/23/2025,0.21948,JPY,thb
2025-07-23,07/23/2025,0.00257,JPY,BHD
2025-07-23,07/23/2025,0.01137,JPY,NZD
2025-07-23,07/23/2025,610.75845,JPY,LBP
2025-07-23,07/23/2025,8.9346,JPY,IQD
2025-07-23,07/23/2025,0.19303,AED,JOD
2025-07-23,07/23/2025,0.27226,AED,USD
2025-07-23,07/23/2025,1.02131,AED,SAR
2025-07-23,07/23/2025,0.2317,AED,EUR
2025-07-23,07/23/2025,39.91824,AED,JPY
2025-07-23,07/23/2025,0.41547,AED,AUD
2025-07-23,07/23/2025,0.20121,AED,GBP
2025-07-23,07/23/2025,23.50697,AED,INR
2025-07-23,07/23/2025,13.35853,AED,EGP
2025-07-23,07/23/2025,0.37053,AED,CAD
2025-07-23,07/23/2025,11465.32099,AED,IRR
2025-07-23,07/23/2025,4.79718,AED,SZL
2025-07-23,07/23/2025,0.99117,AED,QAR
2025-07-23,07/23/2025,0.21576,AED,CHF
2025-07-23,07/23/2025,2.59065,AED,SEK
2025-07-23,07/23/2025,0.10466,AED,OMR
2025-07-23,07/23/2025,0.08307,AED,KWD
2025-07-23,07/23/2025,4.77875,AED,ZAR
2025-07-23,07/23/2025,1.95337,AED,CNY
2025-07-23,07/23/2025,11.009,AED,TRY
2025-07-23,07/23/2025,1.72945,AED,DKK
2025-07-23,07/23/2025,8.76126,AED,thb
2025-07-23,07/23/2025,0.10262,AED,BHD
2025-07-23,07/23/2025,0.45391,AED,NZD
2025-07-23,07/23/2025,24380.39996,AED,LBP
2025-07-23,07/23/2025,356.65353,AED,IQD
2025-07-23,07/23/2025,0.46462,AUD,JOD
2025-07-23,07/23/2025,0.6553,AUD,USD
2025-07-23,07/23/2025,2.45822,AUD,SAR
2025-07-23,07/23/2025,0.55768,AUD,EUR
2025-07-23,07/23/2025,96.08072,AUD,JPY
2025-07-23,07/23/2025,2.40694,AUD,AED
2025-07-23,07/23/2025,0.48431,AUD,GBP
2025-07-23,07/23/2025,56.57981,AUD,INR
2025-07-23,07/23/2025,32.15314,AUD,EGP
2025-07-23,07/23/2025,0.89183,AUD,CAD
2025-07-23,07/23/2025,27596.3161,AUD,IRR
2025-07-23,07/23/2025,11.54651,AUD,SZL
2025-07-23,07/23/2025,2.38568,AUD,QAR
2025-07-23,07/23/2025,0.51931,AUD,CHF
2025-07-23,07/23/2025,6.23554,AUD,SEK
2025-07-23,07/23/2025,0.25191,AUD,OMR
2025-07-23,07/23/2025,0.19995,AUD,KWD
