_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-20,08/20/2025,1.41052,JOD,USD,JOD,USD
2025-08-20,08/20/2025,5.29299,JOD,SAR,JOD,SAR
2025-08-20,08/20/2025,1.21115,JOD,EUR,JOD,EUR
2025-08-20,08/20/2025,208.24983,JOD,JPY,JOD,JPY
2025-08-20,08/20/2025,5.18077,JOD,AED,JOD,AED
2025-08-20,08/20/2025,1.04555,JOD,GBP,JOD,GBP
2025-08-20,08/20/2025,5.13533,JOD,QAR,JOD,QAR
2025-08-20,08/20/2025,1.13895,JOD,CHF,JOD,CHF
2025-08-20,08/20/2025,1847.77437,JOD,IQD,JOD,IQD
2025-08-20,08/20/2025,0.70896,USD,JOD,USD,JOD
2025-08-20,08/20/2025,3.75252,USD,SAR,USD,SAR
2025-08-20,08/20/2025,0.85866,USD,EUR,USD,EUR
2025-08-20,08/20/2025,3.67296,USD,AED,USD,AED
2025-08-20,08/20/2025,0.74125,USD,GBP,USD,GBP
2025-08-20,08/20/2025,87.0894,USD,INR,USD,INR
2025-08-20,08/20/2025,48.46887,USD,EGP,USD,EGP
2025-08-20,08/20/2025,3.64075,USD,QAR,USD,QAR
2025-08-20,08/20/2025,17.68483,USD,ZAR,USD,ZAR
2025-08-20,08/20/2025,40.8943,USD,TRY,USD,TRY
2025-08-20,08/20/2025,1310.0,USD,IQD,USD,IQD
2025-08-20,08/20/2025,0.18893,SAR,JOD,SAR,JOD
2025-08-20,08/20/2025,0.26649,SAR,USD,SAR,USD
2025-08-20,08/20/2025,0.22882,SAR,EUR,SAR,EUR
2025-08-20,08/20/2025,39.34448,SAR,JPY,SAR,JPY
2025-08-20,08/20/2025,0.9788,SAR,AED,SAR,AED
2025-08-20,08/20/2025,0.41277,SAR,AUD,SAR,AUD
2025-08-20,08/20/2025,0.19753,SAR,GBP,SAR,GBP
2025-08-20,08/20/2025,23.20823,SAR,INR,SAR,INR
2025-08-20,08/20/2025,12.91635,SAR,EGP,SAR,EGP
2025-08-20,08/20/2025,0.36953,SAR,CAD,SAR,CAD
2025-08-20,08/20/2025,0.97021,SAR,QAR,SAR,QAR
2025-08-20,08/20/2025,0.21518,SAR,CHF,SAR,CHF
2025-08-20,08/20/2025,2.55814,SAR,SEK,SAR,SEK
2025-08-20,08/20/2025,0.10246,SAR,OMR,SAR,OMR
2025-08-20,08/20/2025,0.08147,SAR,KWD,SAR,KWD
2025-08-20,08/20/2025,4.71278,SAR,ZAR,SAR,ZAR
2025-08-20,08/20/2025,1.91402,SAR,CNY,SAR,CNY
