_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-09,07/09/2025,1.41039,JOD,USD,JOD,USD
2025-07-09,07/09/2025,5.2897,JOD,SAR,JOD,SAR
2025-07-09,07/09/2025,1.20319,JOD,EUR,JOD,EUR
2025-07-09,07/09/2025,206.67931,JOD,JPY,JOD,JPY
2025-07-09,07/09/2025,5.18038,JOD,AED,JOD,AED
2025-07-09,07/09/2025,1.03781,JOD,GBP,JOD,GBP
2025-07-09,07/09/2025,5.13465,JOD,QAR,JOD,QAR
2025-07-09,07/09/2025,1.12323,JOD,CHF,JOD,CHF
2025-07-09,07/09/2025,1847.60494,JOD,IQD,JOD,IQD
2025-07-09,07/09/2025,0.70903,USD,JOD,USD,JOD
2025-07-09,07/09/2025,3.75053,USD,SAR,USD,SAR
2025-07-09,07/09/2025,0.85309,USD,EUR,USD,EUR
2025-07-09,07/09/2025,3.67303,USD,AED,USD,AED
2025-07-09,07/09/2025,0.73584,USD,GBP,USD,GBP
2025-07-09,07/09/2025,85.70195,USD,INR,USD,INR
2025-07-09,07/09/2025,49.658,USD,EGP,USD,EGP
2025-07-09,07/09/2025,3.6406,USD,QAR,USD,QAR
2025-07-09,07/09/2025,17.78001,USD,ZAR,USD,ZAR
2025-07-09,07/09/2025,40.03495,USD,TRY,USD,TRY
2025-07-09,07/09/2025,1310.0,USD,IQD,USD,IQD
2025-07-09,07/09/2025,0.18905,SAR,JOD,SAR,JOD
2025-07-09,07/09/2025,0.26663,SAR,USD,SAR,USD
2025-07-09,07/09/2025,0.22746,SAR,EUR,SAR,EUR
2025-07-09,07/09/2025,39.07205,SAR,JPY,SAR,JPY
2025-07-09,07/09/2025,0.97933,SAR,AED,SAR,AED
2025-07-09,07/09/2025,0.40832,SAR,AUD,SAR,AUD
2025-07-09,07/09/2025,0.1962,SAR,GBP,SAR,GBP
2025-07-09,07/09/2025,22.85061,SAR,INR,SAR,INR
2025-07-09,07/09/2025,13.24025,SAR,EGP,SAR,EGP
2025-07-09,07/09/2025,0.36437,SAR,CAD,SAR,CAD
2025-07-09,07/09/2025,0.97069,SAR,QAR,SAR,QAR
2025-07-09,07/09/2025,0.21234,SAR,CHF,SAR,CHF
2025-07-09,07/09/2025,2.53891,SAR,SEK,SAR,SEK
2025-07-09,07/09/2025,0.1025,SAR,OMR,SAR,OMR
2025-07-09,07/09/2025,0.08145,SAR,KWD,SAR,KWD
2025-07-09,07/09/2025,4.74066,SAR,ZAR,SAR,ZAR
2025-07-09,07/09/2025,1.91281,SAR,CNY,SAR,CNY
2025-07-09,07/09/2025,10.67447,SAR,TRY,SAR,TRY
2025-07-09,07/09/2025,1.697,SAR,DKK,SAR,DKK
2025-07-09,07/09/2025,8.67879,SAR,thb,SAR,THB
2025-07-09,07/09/2025,0.44449,SAR,NZD,SAR,NZD
2025-07-09,07/09/2025,349.28368,SAR,IQD,SAR,IQD
2025-07-09,07/09/2025,0.83113,EUR,JOD,EUR,JOD
2025-07-09,07/09/2025,1.17221,EUR,USD,EUR,USD
2025-07-09,07/09/2025,4.39641,EUR,SAR,EUR,SAR
2025-07-09,07/09/2025,4.30556,EUR,AED,EUR,AED
2025-07-09,07/09/2025,0.86255,EUR,GBP,EUR,GBP
2025-07-09,07/09/2025,100.46064,EUR,INR,EUR,INR
2025-07-09,07/09/2025,58.20958,EUR,EGP,EUR,EGP
2025-07-09,07/09/2025,4.26754,EUR,QAR,EUR,QAR
2025-07-09,07/09/2025,0.93355,EUR,CHF,EUR,CHF
2025-07-09,07/09/2025,20.84189,EUR,ZAR,EUR,ZAR
2025-07-09,07/09/2025,46.92934,EUR,TRY,EUR,TRY
2025-07-09,07/09/2025,1535.59446,EUR,IQD,EUR,IQD
2025-07-09,07/09/2025,0.00682,JPY,USD,JPY,USD
2025-07-09,07/09/2025,0.02559,JPY,SAR,JPY,SAR
2025-07-09,07/09/2025,0.00582,JPY,EUR,JPY,EUR
2025-07-09,07/09/2025,0.02507,JPY,AED,JPY,AED
2025-07-09,07/09/2025,0.00502,JPY,GBP,JPY,GBP
2025-07-09,07/09/2025,0.33887,JPY,EGP,JPY,EGP
2025-07-09,07/09/2025,0.02484,JPY,QAR,JPY,QAR
2025-07-09,07/09/2025,0.19304,AED,JOD,AED,JOD
2025-07-09,07/09/2025,0.27226,AED,USD,AED,USD
2025-07-09,07/09/2025,1.0211,AED,SAR,AED,SAR
2025-07-09,07/09/2025,0.23226,AED,EUR,AED,EUR
