_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-07-09,07/09/2025,1.41039,JOD,USD
2025-07-09,07/09/2025,5.2897,JOD,SAR
2025-07-09,07/09/2025,1.20319,JOD,EUR
2025-07-09,07/09/2025,206.67931,JOD,JPY
2025-07-09,07/09/2025,5.18038,JOD,AED
2025-07-09,07/09/2025,2.15986,JOD,AUD
2025-07-09,07/09/2025,1.03781,JOD,GBP
2025-07-09,07/09/2025,120.87278,JOD,INR
2025-07-09,07/09/2025,70.03691,JOD,EGP
2025-07-09,07/09/2025,1.92742,JOD,CAD
2025-07-09,07/09/2025,59412.48694,JOD,IRR
2025-07-09,07/09/2025,25.09029,JOD,SZL
2025-07-09,07/09/2025,5.13465,JOD,QAR
2025-07-09,07/09/2025,1.12323,JOD,CHF
2025-07-09,07/09/2025,13.43006,JOD,SEK
2025-07-09,07/09/2025,0.54217,JOD,OMR
2025-07-09,07/09/2025,0.43084,JOD,KWD
2025-07-09,07/09/2025,25.07666,JOD,ZAR
2025-07-09,07/09/2025,10.11818,JOD,CNY
2025-07-09,07/09/2025,56.4647,JOD,TRY
2025-07-09,07/09/2025,8.97661,JOD,DKK
2025-07-09,07/09/2025,45.9082,JOD,thb
2025-07-09,07/09/2025,0.53155,JOD,BHD
2025-07-09,07/09/2025,2.35119,JOD,NZD
2025-07-09,07/09/2025,126370.53592,JOD,LBP
2025-07-09,07/09/2025,1847.60494,JOD,IQD
2025-07-09,07/09/2025,0.70903,USD,JOD
2025-07-09,07/09/2025,3.75053,USD,SAR
2025-07-09,07/09/2025,0.85309,USD,EUR
2025-07-09,07/09/2025,146.54101,USD,JPY
2025-07-09,07/09/2025,3.67303,USD,AED
2025-07-09,07/09/2025,1.5314,USD,AUD
2025-07-09,07/09/2025,0.73584,USD,GBP
2025-07-09,07/09/2025,85.70195,USD,INR
2025-07-09,07/09/2025,49.658,USD,EGP
2025-07-09,07/09/2025,1.36659,USD,CAD
2025-07-09,07/09/2025,42125.00001,USD,IRR
2025-07-09,07/09/2025,17.78967,USD,SZL
2025-07-09,07/09/2025,3.6406,USD,QAR
2025-07-09,07/09/2025,0.7964,USD,CHF
2025-07-09,07/09/2025,9.52227,USD,SEK
2025-07-09,07/09/2025,0.38442,USD,OMR
2025-07-09,07/09/2025,0.30548,USD,KWD
2025-07-09,07/09/2025,17.78001,USD,ZAR
2025-07-09,07/09/2025,7.17405,USD,CNY
2025-07-09,07/09/2025,40.03495,USD,TRY
2025-07-09,07/09/2025,6.36465,USD,DKK
2025-07-09,07/09/2025,32.55011,USD,thb
2025-07-09,07/09/2025,0.37688,USD,BHD
2025-07-09,07/09/2025,1.66706,USD,NZD
2025-07-09,07/09/2025,89599.99996,USD,LBP
2025-07-09,07/09/2025,1310.0,USD,IQD
2025-07-09,07/09/2025,0.18905,SAR,JOD
2025-07-09,07/09/2025,0.26663,SAR,USD
2025-07-09,07/09/2025,0.22746,SAR,EUR
2025-07-09,07/09/2025,39.07205,SAR,JPY
2025-07-09,07/09/2025,0.97933,SAR,AED
2025-07-09,07/09/2025,0.40832,SAR,AUD
2025-07-09,07/09/2025,0.1962,SAR,GBP
2025-07-09,07/09/2025,22.85061,SAR,INR
2025-07-09,07/09/2025,13.24025,SAR,EGP
2025-07-09,07/09/2025,0.36437,SAR,CAD
2025-07-09,07/09/2025,11231.73679,SAR,IRR
