_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-09,08/09/2025,0.20569,ZAR,QAR,ZAR,QAR
2025-08-09,08/09/2025,0.13925,CNY,USD,CNY,USD
2025-08-09,08/09/2025,0.52262,CNY,SAR,CNY,SAR
2025-08-09,08/09/2025,0.11954,CNY,EUR,CNY,EUR
2025-08-09,08/09/2025,0.51146,CNY,AED,CNY,AED
2025-08-09,08/09/2025,0.10351,CNY,GBP,CNY,GBP
2025-08-09,08/09/2025,0.50857,CNY,QAR,CNY,QAR
2025-08-09,08/09/2025,0.5961,NZD,USD,NZD,USD
2025-08-09,08/09/2025,2.23726,NZD,SAR,NZD,SAR
2025-08-09,08/09/2025,2.1895,NZD,AED,NZD,AED
2025-08-09,08/09/2025,2.17712,NZD,QAR,NZD,QAR
2025-08-09,08/09/2025,0.00072,KRW,USD,KRW,USD
2025-08-09,08/09/2025,0.0027,KRW,SAR,KRW,SAR
2025-08-09,08/09/2025,0.00062,KRW,EUR,KRW,EUR
2025-08-09,08/09/2025,0.00054,KRW,GBP,KRW,GBP
2025-08-09,08/09/2025,0.00263,KRW,QAR,KRW,QAR
2025-08-09,08/09/2025,0.09725,NOK,USD,NOK,USD
2025-08-09,08/09/2025,0.365,NOK,SAR,NOK,SAR
2025-08-09,08/09/2025,0.08349,NOK,EUR,NOK,EUR
2025-08-09,08/09/2025,0.0723,NOK,GBP,NOK,GBP
2025-08-09,08/09/2025,0.35519,NOK,QAR,NOK,QAR
2025-08-09,08/09/2025,0.02451,TRY,USD,TRY,USD
2025-08-09,08/09/2025,0.092,TRY,SAR,TRY,SAR
2025-08-09,08/09/2025,0.02104,TRY,EUR,TRY,EUR
2025-08-09,08/09/2025,0.09004,TRY,AED,TRY,AED
2025-08-09,08/09/2025,0.01822,TRY,GBP,TRY,GBP
2025-08-09,08/09/2025,0.08953,TRY,QAR,TRY,QAR
2025-08-09,08/09/2025,0.43526,TRY,ZAR,TRY,ZAR
2025-08-09,08/09/2025,0.15597,DKK,USD,DKK,USD
2025-08-09,08/09/2025,0.58538,DKK,SAR,DKK,SAR
2025-08-09,08/09/2025,0.1339,DKK,EUR,DKK,EUR
2025-08-09,08/09/2025,0.57288,DKK,AED,DKK,AED
2025-08-09,08/09/2025,0.11595,DKK,GBP,DKK,GBP
2025-08-09,08/09/2025,0.56964,DKK,QAR,DKK,QAR
2025-08-09,08/09/2025,0.03105,THB,USD,THB,USD
2025-08-09,08/09/2025,0.11655,THB,SAR,THB,SAR
2025-08-09,08/09/2025,0.11406,THB,AED,THB,AED
2025-08-09,08/09/2025,0.11341,THB,QAR,THB,QAR
2025-08-09,08/09/2025,1.26678,THB,TRY,THB,TRY
2025-08-09,08/09/2025,0.00054,IQD,JOD,IQD,JOD
2025-08-09,08/09/2025,0.00076,IQD,USD,IQD,USD
2025-08-09,08/09/2025,0.00287,IQD,SAR,IQD,SAR
2025-08-09,08/09/2025,0.00066,IQD,EUR,IQD,EUR
2025-08-09,08/09/2025,0.00281,IQD,AED,IQD,AED
