_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-01,08/01/2025,1.41049,JOD,USD
2025-08-01,08/01/2025,5.29115,JOD,SAR
2025-08-01,08/01/2025,1.23531,JOD,EUR
2025-08-01,08/01/2025,212.61342,JOD,JPY
2025-08-01,08/01/2025,5.1807,JOD,AED
2025-08-01,08/01/2025,2.19481,JOD,AUD
2025-08-01,08/01/2025,1.06779,JOD,GBP
2025-08-01,08/01/2025,123.40122,JOD,INR
2025-08-01,08/01/2025,68.50578,JOD,EGP
2025-08-01,08/01/2025,1.95381,JOD,CAD
2025-08-01,08/01/2025,59399.28926,JOD,IRR
2025-08-01,08/01/2025,25.40291,JOD,SZL
2025-08-01,08/01/2025,5.13525,JOD,QAR
2025-08-01,08/01/2025,1.14614,JOD,CHF
2025-08-01,08/01/2025,13.81666,JOD,SEK
2025-08-01,08/01/2025,0.54234,JOD,OMR
2025-08-01,08/01/2025,0.43179,JOD,KWD
2025-08-01,08/01/2025,25.69945,JOD,ZAR
2025-08-01,08/01/2025,10.15618,JOD,CNY
2025-08-01,08/01/2025,57.36458,JOD,TRY
2025-08-01,08/01/2025,9.21989,JOD,DKK
2025-08-01,08/01/2025,46.22188,JOD,thb
2025-08-01,08/01/2025,0.53181,JOD,BHD
2025-08-01,08/01/2025,2.39528,JOD,NZD
2025-08-01,08/01/2025,126309.58912,JOD,LBP
2025-08-01,08/01/2025,1847.74497,JOD,IQD
2025-08-01,08/01/2025,0.70897,USD,JOD
2025-08-01,08/01/2025,3.75128,USD,SAR
2025-08-01,08/01/2025,0.8758,USD,EUR
2025-08-01,08/01/2025,150.73702,USD,JPY
2025-08-01,08/01/2025,3.67297,USD,AED
2025-08-01,08/01/2025,1.55606,USD,AUD
2025-08-01,08/01/2025,0.75703,USD,GBP
2025-08-01,08/01/2025,87.48805,USD,INR
2025-08-01,08/01/2025,48.5687,USD,EGP
2025-08-01,08/01/2025,1.3852,USD,CAD
2025-08-01,08/01/2025,42112.45061,USD,IRR
2025-08-01,08/01/2025,18.00996,USD,SZL
2025-08-01,08/01/2025,3.64075,USD,QAR
2025-08-01,08/01/2025,0.81258,USD,CHF
2025-08-01,08/01/2025,9.79563,USD,SEK
2025-08-01,08/01/2025,0.3845,USD,OMR
2025-08-01,08/01/2025,0.30613,USD,KWD
2025-08-01,08/01/2025,18.2202,USD,ZAR
2025-08-01,08/01/2025,7.20045,USD,CNY
2025-08-01,08/01/2025,40.6699,USD,TRY
2025-08-01,08/01/2025,6.53665,USD,DKK
2025-08-01,08/01/2025,32.77003,USD,thb
2025-08-01,08/01/2025,0.37704,USD,BHD
2025-08-01,08/01/2025,1.69819,USD,NZD
2025-08-01,08/01/2025,89549.99966,USD,LBP
2025-08-01,08/01/2025,1310.0,USD,IQD
