_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-30,08/30/2025,1.41036,JOD,USD,JOD,USD
2025-08-30,08/30/2025,5.29228,JOD,SAR,JOD,SAR
2025-08-30,08/30/2025,1.20699,JOD,EUR,JOD,EUR
2025-08-30,08/30/2025,207.39892,JOD,JPY,JOD,JPY
2025-08-30,08/30/2025,5.17955,JOD,AED,JOD,AED
2025-08-30,08/30/2025,1.04432,JOD,GBP,JOD,GBP
2025-08-30,08/30/2025,5.13456,JOD,QAR,JOD,QAR
2025-08-30,08/30/2025,1.129,JOD,CHF,JOD,CHF
2025-08-30,08/30/2025,1847.56971,JOD,IQD,JOD,IQD
2025-08-30,08/30/2025,0.70904,USD,JOD,USD,JOD
2025-08-30,08/30/2025,3.75244,USD,SAR,USD,SAR
2025-08-30,08/30/2025,0.8558,USD,EUR,USD,EUR
2025-08-30,08/30/2025,3.6725,USD,AED,USD,AED
2025-08-30,08/30/2025,0.74047,USD,GBP,USD,GBP
2025-08-30,08/30/2025,88.16745,USD,INR,USD,INR
2025-08-30,08/30/2025,48.41412,USD,EGP,USD,EGP
2025-08-30,08/30/2025,3.6406,USD,QAR,USD,QAR
2025-08-30,08/30/2025,17.65301,USD,ZAR,USD,ZAR
2025-08-30,08/30/2025,41.10364,USD,TRY,USD,TRY
2025-08-30,08/30/2025,1310.0,USD,IQD,USD,IQD
2025-08-30,08/30/2025,0.18895,SAR,JOD,SAR,JOD
2025-08-30,08/30/2025,0.26649,SAR,USD,SAR,USD
2025-08-30,08/30/2025,0.22807,SAR,EUR,SAR,EUR
2025-08-30,08/30/2025,39.18894,SAR,JPY,SAR,JPY
2025-08-30,08/30/2025,0.9787,SAR,AED,SAR,AED
2025-08-30,08/30/2025,0.40755,SAR,AUD,SAR,AUD
2025-08-30,08/30/2025,0.19733,SAR,GBP,SAR,GBP
2025-08-30,08/30/2025,23.49605,SAR,INR,SAR,INR
2025-08-30,08/30/2025,12.90205,SAR,EGP,SAR,EGP
2025-08-30,08/30/2025,0.36639,SAR,CAD,SAR,CAD
2025-08-30,08/30/2025,0.9702,SAR,QAR,SAR,QAR
2025-08-30,08/30/2025,0.21333,SAR,CHF,SAR,CHF
2025-08-30,08/30/2025,2.52146,SAR,SEK,SAR,SEK
2025-08-30,08/30/2025,0.10215,SAR,OMR,SAR,OMR
2025-08-30,08/30/2025,0.08141,SAR,KWD,SAR,KWD
2025-08-30,08/30/2025,4.70441,SAR,ZAR,SAR,ZAR
2025-08-30,08/30/2025,1.90031,SAR,CNY,SAR,CNY
2025-08-30,08/30/2025,10.95385,SAR,TRY,SAR,TRY
2025-08-30,08/30/2025,1.70228,SAR,DKK,SAR,DKK
2025-08-30,08/30/2025,8.59984,SAR,thb,SAR,THB
2025-08-30,08/30/2025,0.45207,SAR,NZD,SAR,NZD
2025-08-30,08/30/2025,349.1064,SAR,IQD,SAR,IQD
2025-08-30,08/30/2025,0.82851,EUR,JOD,EUR,JOD
2025-08-30,08/30/2025,1.16849,EUR,USD,EUR,USD
2025-08-30,08/30/2025,4.38469,EUR,SAR,EUR,SAR
2025-08-30,08/30/2025,4.29129,EUR,AED,EUR,AED
2025-08-30,08/30/2025,0.86523,EUR,GBP,EUR,GBP
2025-08-30,08/30/2025,103.02294,EUR,INR,EUR,INR
2025-08-30,08/30/2025,56.5715,EUR,EGP,EUR,EGP
2025-08-30,08/30/2025,4.25402,EUR,QAR,EUR,QAR
2025-08-30,08/30/2025,0.93538,EUR,CHF,EUR,CHF
2025-08-30,08/30/2025,20.6274,EUR,ZAR,EUR,ZAR
2025-08-30,08/30/2025,48.02926,EUR,TRY,EUR,TRY
2025-08-30,08/30/2025,1530.72414,EUR,IQD,EUR,IQD
2025-08-30,08/30/2025,0.0068,JPY,USD,JPY,USD
2025-08-30,08/30/2025,0.02552,JPY,SAR,JPY,SAR
2025-08-30,08/30/2025,0.00582,JPY,EUR,JPY,EUR
2025-08-30,08/30/2025,0.02497,JPY,AED,JPY,AED
2025-08-30,08/30/2025,0.00504,JPY,GBP,JPY,GBP
2025-08-30,08/30/2025,0.32923,JPY,EGP,JPY,EGP
2025-08-30,08/30/2025,0.02476,JPY,QAR,JPY,QAR
2025-08-30,08/30/2025,0.19307,AED,JOD,AED,JOD
2025-08-30,08/30/2025,0.27229,AED,USD,AED,USD
2025-08-30,08/30/2025,1.02177,AED,SAR,AED,SAR
2025-08-30,08/30/2025,0.23303,AED,EUR,AED,EUR
2025-08-30,08/30/2025,40.0419,AED,JPY,AED,JPY
2025-08-30,08/30/2025,0.41642,AED,AUD,AED,AUD
2025-08-30,08/30/2025,0.20162,AED,GBP,AED,GBP
2025-08-30,08/30/2025,24.00745,AED,INR,AED,INR
2025-08-30,08/30/2025,13.18286,AED,EGP,AED,EGP
2025-08-30,08/30/2025,0.37436,AED,CAD,AED,CAD
2025-08-30,08/30/2025,0.99131,AED,QAR,AED,QAR
2025-08-30,08/30/2025,0.21797,AED,CHF,AED,CHF
2025-08-30,08/30/2025,2.57634,AED,SEK,AED,SEK
2025-08-30,08/30/2025,0.10437,AED,OMR,AED,OMR
2025-08-30,08/30/2025,0.08318,AED,KWD,AED,KWD
2025-08-30,08/30/2025,4.80681,AED,ZAR,AED,ZAR
2025-08-30,08/30/2025,1.94167,AED,CNY,AED,CNY
2025-08-30,08/30/2025,11.19226,AED,TRY,AED,TRY
2025-08-30,08/30/2025,1.73933,AED,DKK,AED,DKK
2025-08-30,08/30/2025,8.78702,AED,thb,AED,THB
2025-08-30,08/30/2025,0.46191,AED,NZD,AED,NZD
2025-08-30,08/30/2025,356.70483,AED,IQD,AED,IQD
2025-08-30,08/30/2025,0.65389,AUD,USD,AUD,USD
2025-08-30,08/30/2025,2.45369,AUD,SAR,AUD,SAR
2025-08-30,08/30/2025,0.5596,AUD,EUR,AUD,EUR
2025-08-30,08/30/2025,2.40142,AUD,AED,AUD,AED
2025-08-30,08/30/2025,0.48419,AUD,GBP,AUD,GBP
2025-08-30,08/30/2025,2.38056,AUD,QAR,AUD,QAR
2025-08-30,08/30/2025,0.95756,GBP,JOD,GBP,JOD
2025-08-30,08/30/2025,1.3505,GBP,USD,GBP,USD
2025-08-30,08/30/2025,5.06767,GBP,SAR,GBP,SAR
2025-08-30,08/30/2025,1.15576,GBP,EUR,GBP,EUR
2025-08-30,08/30/2025,4.95972,GBP,AED,GBP,AED
2025-08-30,08/30/2025,119.07013,GBP,INR,GBP,INR
2025-08-30,08/30/2025,65.38326,GBP,EGP,GBP,EGP
2025-08-30,08/30/2025,4.91664,GBP,QAR,GBP,QAR
2025-08-30,08/30/2025,55.51045,GBP,TRY,GBP,TRY
2025-08-30,08/30/2025,0.01134,INR,USD,INR,USD
2025-08-30,08/30/2025,0.04256,INR,SAR,INR,SAR
2025-08-30,08/30/2025,0.00971,INR,EUR,INR,EUR
2025-08-30,08/30/2025,0.04165,INR,AED,INR,AED
2025-08-30,08/30/2025,0.0084,INR,GBP,INR,GBP
2025-08-30,08/30/2025,0.54912,INR,EGP,INR,EGP
2025-08-30,08/30/2025,0.04129,INR,QAR,INR,QAR
2025-08-30,08/30/2025,0.02066,EGP,USD,EGP,USD
2025-08-30,08/30/2025,0.07751,EGP,SAR,EGP,SAR
2025-08-30,08/30/2025,0.01768,EGP,EUR,EGP,EUR
2025-08-30,08/30/2025,0.07586,EGP,AED,EGP,AED
2025-08-30,08/30/2025,0.01529,EGP,GBP,EGP,GBP
2025-08-30,08/30/2025,0.0752,EGP,QAR,EGP,QAR
2025-08-30,08/30/2025,0.72735,CAD,USD,CAD,USD
2025-08-30,08/30/2025,2.72934,CAD,SAR,CAD,SAR
2025-08-30,08/30/2025,0.62247,CAD,EUR,CAD,EUR
2025-08-30,08/30/2025,2.6712,CAD,AED,CAD,AED
2025-08-30,08/30/2025,0.53858,CAD,GBP,CAD,GBP
2025-08-30,08/30/2025,2.648,CAD,QAR,CAD,QAR
2025-08-30,08/30/2025,0.19476,QAR,JOD,QAR,JOD
2025-08-30,08/30/2025,1.03072,QAR,SAR,QAR,SAR
2025-08-30,08/30/2025,40.39276,QAR,JPY,QAR,JPY
2025-08-30,08/30/2025,1.00876,QAR,AED,QAR,AED
2025-08-30,08/30/2025,0.42007,QAR,AUD,QAR,AUD
2025-08-30,08/30/2025,0.20339,QAR,GBP,QAR,GBP
2025-08-30,08/30/2025,24.21781,QAR,INR,QAR,INR
2025-08-30,08/30/2025,13.29838,QAR,EGP,QAR,EGP
2025-08-30,08/30/2025,0.37764,QAR,CAD,QAR,CAD
2025-08-30,08/30/2025,0.21988,QAR,CHF,QAR,CHF
2025-08-30,08/30/2025,2.59891,QAR,SEK,QAR,SEK
2025-08-30,08/30/2025,0.10529,QAR,OMR,QAR,OMR
2025-08-30,08/30/2025,0.08391,QAR,KWD,QAR,KWD
2025-08-30,08/30/2025,4.84892,QAR,ZAR,QAR,ZAR
2025-08-30,08/30/2025,1.95869,QAR,CNY,QAR,CNY
2025-08-30,08/30/2025,11.29033,QAR,TRY,QAR,TRY
2025-08-30,08/30/2025,1.75457,QAR,DKK,QAR,DKK
2025-08-30,08/30/2025,8.86402,QAR,thb,QAR,THB
2025-08-30,08/30/2025,0.46595,QAR,NZD,QAR,NZD
2025-08-30,08/30/2025,1.24921,CHF,USD,CHF,USD
2025-08-30,08/30/2025,4.68759,CHF,SAR,CHF,SAR
2025-08-30,08/30/2025,1.06908,CHF,EUR,CHF,EUR
2025-08-30,08/30/2025,4.58774,CHF,AED,CHF,AED
2025-08-30,08/30/2025,0.925,CHF,GBP,CHF,GBP
2025-08-30,08/30/2025,4.54789,CHF,QAR,CHF,QAR
2025-08-30,08/30/2025,0.3966,SEK,SAR,SEK,SAR
2025-08-30,08/30/2025,9.78968,OMR,SAR,OMR,SAR
2025-08-30,08/30/2025,9.58114,OMR,AED,OMR,AED
2025-08-30,08/30/2025,9.49792,OMR,QAR,OMR,QAR
2025-08-30,08/30/2025,12.28394,KWD,SAR,KWD,SAR
2025-08-30,08/30/2025,2.80155,KWD,EUR,KWD,EUR
2025-08-30,08/30/2025,12.02227,KWD,AED,KWD,AED
2025-08-30,08/30/2025,2.42398,KWD,GBP,KWD,GBP
2025-08-30,08/30/2025,11.91785,KWD,QAR,KWD,QAR
2025-08-30,08/30/2025,0.05665,ZAR,USD,ZAR,USD
2025-08-30,08/30/2025,0.21257,ZAR,SAR,ZAR,SAR
2025-08-30,08/30/2025,0.20804,ZAR,AED,ZAR,AED
2025-08-30,08/30/2025,2.74254,ZAR,EGP,ZAR,EGP
2025-08-30,08/30/2025,0.20623,ZAR,QAR,ZAR,QAR
2025-08-30,08/30/2025,0.14024,CNY,USD,CNY,USD
2025-08-30,08/30/2025,0.52623,CNY,SAR,CNY,SAR
2025-08-30,08/30/2025,0.12002,CNY,EUR,CNY,EUR
2025-08-30,08/30/2025,0.51502,CNY,AED,CNY,AED
2025-08-30,08/30/2025,0.10384,CNY,GBP,CNY,GBP
2025-08-30,08/30/2025,0.51055,CNY,QAR,CNY,QAR
2025-08-30,08/30/2025,0.5895,NZD,USD,NZD,USD
2025-08-30,08/30/2025,2.21206,NZD,SAR,NZD,SAR
2025-08-30,08/30/2025,2.16494,NZD,AED,NZD,AED
2025-08-30,08/30/2025,2.14614,NZD,QAR,NZD,QAR
2025-08-30,08/30/2025,0.00072,KRW,USD,KRW,USD
2025-08-30,08/30/2025,0.0027,KRW,SAR,KRW,SAR
2025-08-30,08/30/2025,0.00062,KRW,EUR,KRW,EUR
2025-08-30,08/30/2025,0.00053,KRW,GBP,KRW,GBP
2025-08-30,08/30/2025,0.00262,KRW,QAR,KRW,QAR
2025-08-30,08/30/2025,0.09941,NOK,USD,NOK,USD
2025-08-30,08/30/2025,0.37303,NOK,SAR,NOK,SAR
2025-08-30,08/30/2025,0.08508,NOK,EUR,NOK,EUR
2025-08-30,08/30/2025,0.07361,NOK,GBP,NOK,GBP
2025-08-30,08/30/2025,0.36191,NOK,QAR,NOK,QAR
2025-08-30,08/30/2025,0.02433,TRY,USD,TRY,USD
2025-08-30,08/30/2025,0.09129,TRY,SAR,TRY,SAR
2025-08-30,08/30/2025,0.02082,TRY,EUR,TRY,EUR
2025-08-30,08/30/2025,0.08935,TRY,AED,TRY,AED
2025-08-30,08/30/2025,0.01802,TRY,GBP,TRY,GBP
2025-08-30,08/30/2025,0.08857,TRY,QAR,TRY,QAR
2025-08-30,08/30/2025,0.42948,TRY,ZAR,TRY,ZAR
2025-08-30,08/30/2025,0.15655,DKK,USD,DKK,USD
2025-08-30,08/30/2025,0.58745,DKK,SAR,DKK,SAR
2025-08-30,08/30/2025,0.13398,DKK,EUR,DKK,EUR
2025-08-30,08/30/2025,0.57493,DKK,AED,DKK,AED
2025-08-30,08/30/2025,0.11592,DKK,GBP,DKK,GBP
2025-08-30,08/30/2025,0.56994,DKK,QAR,DKK,QAR
2025-08-30,08/30/2025,0.03099,THB,USD,THB,USD
2025-08-30,08/30/2025,0.11628,THB,SAR,THB,SAR
2025-08-30,08/30/2025,0.1138,THB,AED,THB,AED
2025-08-30,08/30/2025,0.11282,THB,QAR,THB,QAR
2025-08-30,08/30/2025,1.27373,THB,TRY,THB,TRY
2025-08-30,08/30/2025,0.00054,IQD,JOD,IQD,JOD
2025-08-30,08/30/2025,0.00076,IQD,USD,IQD,USD
2025-08-30,08/30/2025,0.00286,IQD,SAR,IQD,SAR
2025-08-30,08/30/2025,0.00065,IQD,EUR,IQD,EUR
2025-08-30,08/30/2025,0.0028,IQD,AED,IQD,AED
