_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-16,08/16/2025,1.41036,JOD,USD,JOD,USD
2025-08-16,08/16/2025,5.29202,JOD,SAR,JOD,SAR
2025-08-16,08/16/2025,1.2048,JOD,EUR,JOD,EUR
2025-08-16,08/16/2025,207.49906,JOD,JPY,JOD,JPY
2025-08-16,08/16/2025,5.18018,JOD,AED,JOD,AED
2025-08-16,08/16/2025,1.04039,JOD,GBP,JOD,GBP
2025-08-16,08/16/2025,5.13456,JOD,QAR,JOD,QAR
2025-08-16,08/16/2025,1.13759,JOD,CHF,JOD,CHF
2025-08-16,08/16/2025,1847.56971,JOD,IQD,JOD,IQD
2025-08-16,08/16/2025,0.70904,USD,JOD,USD,JOD
2025-08-16,08/16/2025,3.75225,USD,SAR,USD,SAR
2025-08-16,08/16/2025,0.85425,USD,EUR,USD,EUR
2025-08-16,08/16/2025,3.67295,USD,AED,USD,AED
2025-08-16,08/16/2025,0.73768,USD,GBP,USD,GBP
2025-08-16,08/16/2025,87.51385,USD,INR,USD,INR
2025-08-16,08/16/2025,48.26505,USD,EGP,USD,EGP
2025-08-16,08/16/2025,3.6406,USD,QAR,USD,QAR
2025-08-16,08/16/2025,17.59525,USD,ZAR,USD,ZAR
2025-08-16,08/16/2025,40.80364,USD,TRY,USD,TRY
2025-08-16,08/16/2025,1310.0,USD,IQD,USD,IQD
2025-08-16,08/16/2025,0.18896,SAR,JOD,SAR,JOD
2025-08-16,08/16/2025,0.26651,SAR,USD,SAR,USD
2025-08-16,08/16/2025,0.22766,SAR,EUR,SAR,EUR
2025-08-16,08/16/2025,39.20979,SAR,JPY,SAR,JPY
2025-08-16,08/16/2025,0.97887,SAR,AED,SAR,AED
2025-08-16,08/16/2025,0.4097,SAR,AUD,SAR,AUD
2025-08-16,08/16/2025,0.1966,SAR,GBP,SAR,GBP
2025-08-16,08/16/2025,23.32301,SAR,INR,SAR,INR
2025-08-16,08/16/2025,12.86295,SAR,EGP,SAR,EGP
2025-08-16,08/16/2025,0.3683,SAR,CAD,SAR,CAD
2025-08-16,08/16/2025,0.97025,SAR,QAR,SAR,QAR
2025-08-16,08/16/2025,0.21496,SAR,CHF,SAR,CHF
2025-08-16,08/16/2025,2.54748,SAR,SEK,SAR,SEK
2025-08-16,08/16/2025,0.10241,SAR,OMR,SAR,OMR
2025-08-16,08/16/2025,0.08141,SAR,KWD,SAR,KWD
2025-08-16,08/16/2025,4.68925,SAR,ZAR,SAR,ZAR
2025-08-16,08/16/2025,1.91408,SAR,CNY,SAR,CNY
2025-08-16,08/16/2025,10.87444,SAR,TRY,SAR,TRY
2025-08-16,08/16/2025,1.69945,SAR,DKK,SAR,DKK
2025-08-16,08/16/2025,8.64557,SAR,thb,SAR,THB
2025-08-16,08/16/2025,0.4498,SAR,NZD,SAR,NZD
2025-08-16,08/16/2025,349.12358,SAR,IQD,SAR,IQD
2025-08-16,08/16/2025,0.83001,EUR,JOD,EUR,JOD
2025-08-16,08/16/2025,1.17062,EUR,USD,EUR,USD
2025-08-16,08/16/2025,4.39245,EUR,SAR,EUR,SAR
2025-08-16,08/16/2025,4.29962,EUR,AED,EUR,AED
2025-08-16,08/16/2025,0.86354,EUR,GBP,EUR,GBP
2025-08-16,08/16/2025,102.4452,EUR,INR,EUR,INR
2025-08-16,08/16/2025,56.49988,EUR,EGP,EUR,EGP
2025-08-16,08/16/2025,4.26175,EUR,QAR,EUR,QAR
2025-08-16,08/16/2025,0.94421,EUR,CHF,EUR,CHF
2025-08-16,08/16/2025,20.59729,EUR,ZAR,EUR,ZAR
2025-08-16,08/16/2025,47.76543,EUR,TRY,EUR,TRY
2025-08-16,08/16/2025,1533.50818,EUR,IQD,EUR,IQD
2025-08-16,08/16/2025,0.0068,JPY,USD,JPY,USD
2025-08-16,08/16/2025,0.0255,JPY,SAR,JPY,SAR
2025-08-16,08/16/2025,0.00581,JPY,EUR,JPY,EUR
2025-08-16,08/16/2025,0.02497,JPY,AED,JPY,AED
2025-08-16,08/16/2025,0.00501,JPY,GBP,JPY,GBP
2025-08-16,08/16/2025,0.32806,JPY,EGP,JPY,EGP
2025-08-16,08/16/2025,0.02475,JPY,QAR,JPY,QAR
2025-08-16,08/16/2025,0.19304,AED,JOD,AED,JOD
2025-08-16,08/16/2025,0.27226,AED,USD,AED,USD
