_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-06,08/06/2025,1.41045,JOD,USD,JOD,USD
2025-08-06,08/06/2025,5.29206,JOD,SAR,JOD,SAR
2025-08-06,08/06/2025,1.21861,JOD,EUR,JOD,EUR
2025-08-06,08/06/2025,208.15178,JOD,JPY,JOD,JPY
2025-08-06,08/06/2025,5.17989,JOD,AED,JOD,AED
2025-08-06,08/06/2025,1.06081,JOD,GBP,JOD,GBP
2025-08-06,08/06/2025,5.13476,JOD,QAR,JOD,QAR
2025-08-06,08/06/2025,1.1388,JOD,CHF,JOD,CHF
2025-08-06,08/06/2025,1847.69243,JOD,IQD,JOD,IQD
2025-08-06,08/06/2025,0.70899,USD,JOD,USD,JOD
2025-08-06,08/06/2025,3.75203,USD,SAR,USD,SAR
2025-08-06,08/06/2025,0.86398,USD,EUR,USD,EUR
2025-08-06,08/06/2025,3.6725,USD,AED,USD,AED
2025-08-06,08/06/2025,0.75211,USD,GBP,USD,GBP
2025-08-06,08/06/2025,87.72285,USD,INR,USD,INR
2025-08-06,08/06/2025,48.4188,USD,EGP,USD,EGP
2025-08-06,08/06/2025,3.6405,USD,QAR,USD,QAR
2025-08-06,08/06/2025,17.90279,USD,ZAR,USD,ZAR
2025-08-06,08/06/2025,40.67447,USD,TRY,USD,TRY
2025-08-06,08/06/2025,1310.0,USD,IQD,USD,IQD
2025-08-06,08/06/2025,0.18896,SAR,JOD,SAR,JOD
2025-08-06,08/06/2025,0.26652,SAR,USD,SAR,USD
2025-08-06,08/06/2025,0.23027,SAR,EUR,SAR,EUR
2025-08-06,08/06/2025,39.33284,SAR,JPY,SAR,JPY
2025-08-06,08/06/2025,0.9788,SAR,AED,SAR,AED
2025-08-06,08/06/2025,0.412,SAR,AUD,SAR,AUD
2025-08-06,08/06/2025,0.20045,SAR,GBP,SAR,GBP
2025-08-06,08/06/2025,23.38009,SAR,INR,SAR,INR
2025-08-06,08/06/2025,12.90469,SAR,EGP,SAR,EGP
2025-08-06,08/06/2025,0.36715,SAR,CAD,SAR,CAD
2025-08-06,08/06/2025,0.97028,SAR,QAR,SAR,QAR
2025-08-06,08/06/2025,0.21519,SAR,CHF,SAR,CHF
2025-08-06,08/06/2025,2.57766,SAR,SEK,SAR,SEK
2025-08-06,08/06/2025,0.10248,SAR,OMR,SAR,OMR
2025-08-06,08/06/2025,0.08147,SAR,KWD,SAR,KWD
2025-08-06,08/06/2025,4.77149,SAR,ZAR,SAR,ZAR
2025-08-06,08/06/2025,1.91472,SAR,CNY,SAR,CNY
2025-08-06,08/06/2025,10.84065,SAR,TRY,SAR,TRY
2025-08-06,08/06/2025,1.71837,SAR,DKK,SAR,DKK
2025-08-06,08/06/2025,8.62465,SAR,thb,SAR,THB
2025-08-06,08/06/2025,0.45188,SAR,NZD,SAR,NZD
2025-08-06,08/06/2025,349.14418,SAR,IQD,SAR,IQD
2025-08-06,08/06/2025,0.82061,EUR,JOD,EUR,JOD
2025-08-06,08/06/2025,1.15743,EUR,USD,EUR,USD
2025-08-06,08/06/2025,4.34272,EUR,SAR,EUR,SAR
2025-08-06,08/06/2025,4.25067,EUR,AED,EUR,AED
2025-08-06,08/06/2025,0.87051,EUR,GBP,EUR,GBP
2025-08-06,08/06/2025,101.53321,EUR,INR,EUR,INR
2025-08-06,08/06/2025,56.04145,EUR,EGP,EUR,EGP
2025-08-06,08/06/2025,4.21363,EUR,QAR,EUR,QAR
2025-08-06,08/06/2025,0.93451,EUR,CHF,EUR,CHF
2025-08-06,08/06/2025,20.72125,EUR,ZAR,EUR,ZAR
2025-08-06,08/06/2025,47.07792,EUR,TRY,EUR,TRY
2025-08-06,08/06/2025,1516.23555,EUR,IQD,EUR,IQD
2025-08-06,08/06/2025,0.00678,JPY,USD,JPY,USD
2025-08-06,08/06/2025,0.02542,JPY,SAR,JPY,SAR
2025-08-06,08/06/2025,0.00585,JPY,EUR,JPY,EUR
2025-08-06,08/06/2025,0.02489,JPY,AED,JPY,AED
2025-08-06,08/06/2025,0.0051,JPY,GBP,JPY,GBP
2025-08-06,08/06/2025,0.32809,JPY,EGP,JPY,EGP
2025-08-06,08/06/2025,0.02467,JPY,QAR,JPY,QAR
2025-08-06,08/06/2025,0.19305,AED,JOD,AED,JOD
2025-08-06,08/06/2025,0.27229,AED,USD,AED,USD
2025-08-06,08/06/2025,1.02166,AED,SAR,AED,SAR
2025-08-06,08/06/2025,0.23526,AED,EUR,AED,EUR
2025-08-06,08/06/2025,40.18461,AED,JPY,AED,JPY
2025-08-06,08/06/2025,0.42093,AED,AUD,AED,AUD
2025-08-06,08/06/2025,0.20479,AED,GBP,AED,GBP
2025-08-06,08/06/2025,23.8864,AED,INR,AED,INR
2025-08-06,08/06/2025,13.18415,AED,EGP,AED,EGP
2025-08-06,08/06/2025,0.3751,AED,CAD,AED,CAD
2025-08-06,08/06/2025,0.99129,AED,QAR,AED,QAR
2025-08-06,08/06/2025,0.21985,AED,CHF,AED,CHF
2025-08-06,08/06/2025,2.63348,AED,SEK,AED,SEK
2025-08-06,08/06/2025,0.1047,AED,OMR,AED,OMR
2025-08-06,08/06/2025,0.08324,AED,KWD,AED,KWD
2025-08-06,08/06/2025,4.87482,AED,ZAR,AED,ZAR
2025-08-06,08/06/2025,1.95619,AED,CNY,AED,CNY
2025-08-06,08/06/2025,11.07541,AED,TRY,AED,TRY
2025-08-06,08/06/2025,1.75558,AED,DKK,AED,DKK
2025-08-06,08/06/2025,8.81142,AED,thb,AED,THB
2025-08-06,08/06/2025,0.46167,AED,NZD,AED,NZD
