_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-07-28,07/28/2025,1.41045,JOD,USD
2025-07-28,07/28/2025,5.29186,JOD,SAR
2025-07-28,07/28/2025,1.19919,JOD,EUR
2025-07-28,07/28/2025,208.30656,JOD,JPY
2025-07-28,07/28/2025,5.18056,JOD,AED
2025-07-28,07/28/2025,2.14599,JOD,AUD
2025-07-28,07/28/2025,1.04944,JOD,GBP
2025-07-28,07/28/2025,122.01241,JOD,INR
2025-07-28,07/28/2025,69.18164,JOD,EGP
2025-07-28,07/28/2025,1.93309,JOD,CAD
2025-07-28,07/28/2025,59397.36862,JOD,IRR
2025-07-28,07/28/2025,24.98068,JOD,SZL
2025-07-28,07/28/2025,5.13252,JOD,QAR
2025-07-28,07/28/2025,1.12159,JOD,CHF
2025-07-28,07/28/2025,13.39792,JOD,SEK
2025-07-28,07/28/2025,0.54251,JOD,OMR
2025-07-28,07/28/2025,0.43065,JOD,KWD
2025-07-28,07/28/2025,25.01859,JOD,ZAR
2025-07-28,07/28/2025,10.09032,JOD,CNY
2025-07-28,07/28/2025,57.18773,JOD,TRY
2025-07-28,07/28/2025,8.94874,JOD,DKK
2025-07-28,07/28/2025,45.66035,JOD,thb
2025-07-28,07/28/2025,0.53076,JOD,BHD
2025-07-28,07/28/2025,2.34426,JOD,NZD
2025-07-28,07/28/2025,126159.37346,JOD,LBP
2025-07-28,07/28/2025,1844.49777,JOD,IQD
2025-07-28,07/28/2025,0.709,USD,JOD
2025-07-28,07/28/2025,3.75191,USD,SAR
2025-07-28,07/28/2025,0.85022,USD,EUR
2025-07-28,07/28/2025,147.6885,USD,JPY
2025-07-28,07/28/2025,3.673,USD,AED
2025-07-28,07/28/2025,1.5215,USD,AUD
2025-07-28,07/28/2025,0.74405,USD,GBP
2025-07-28,07/28/2025,86.5063,USD,INR
2025-07-28,07/28/2025,49.0495,USD,EGP
2025-07-28,07/28/2025,1.37056,USD,CAD
2025-07-28,07/28/2025,42112.49271,USD,IRR
2025-07-28,07/28/2025,17.7112,USD,SZL
2025-07-28,07/28/2025,3.63893,USD,QAR
2025-07-28,07/28/2025,0.7952,USD,CHF
2025-07-28,07/28/2025,9.49907,USD,SEK
2025-07-28,07/28/2025,0.38464,USD,OMR
2025-07-28,07/28/2025,0.30533,USD,KWD
2025-07-28,07/28/2025,17.73808,USD,ZAR
2025-07-28,07/28/2025,7.15399,USD,CNY
2025-07-28,07/28/2025,40.54587,USD,TRY
2025-07-28,07/28/2025,6.34462,USD,DKK
2025-07-28,07/28/2025,32.37301,USD,thb
2025-07-28,07/28/2025,0.3763,USD,BHD
2025-07-28,07/28/2025,1.66207,USD,NZD
2025-07-28,07/28/2025,89446.48253,USD,LBP
2025-07-28,07/28/2025,1307.74141,USD,IQD
2025-07-28,07/28/2025,0.18897,SAR,JOD
2025-07-28,07/28/2025,0.26653,SAR,USD
2025-07-28,07/28/2025,0.22661,SAR,EUR
2025-07-28,07/28/2025,39.36359,SAR,JPY
2025-07-28,07/28/2025,0.97897,SAR,AED
2025-07-28,07/28/2025,0.40553,SAR,AUD
2025-07-28,07/28/2025,0.19831,SAR,GBP
2025-07-28,07/28/2025,23.05662,SAR,INR
2025-07-28,07/28/2025,13.07322,SAR,EGP
2025-07-28,07/28/2025,0.3653,SAR,CAD
2025-07-28,07/28/2025,11224.2909,SAR,IRR
2025-07-28,07/28/2025,4.72059,SAR,SZL
2025-07-28,07/28/2025,0.96989,SAR,QAR
2025-07-28,07/28/2025,0.21195,SAR,CHF
2025-07-28,07/28/2025,2.5318,SAR,SEK
2025-07-28,07/28/2025,0.10252,SAR,OMR
2025-07-28,07/28/2025,0.08138,SAR,KWD
2025-07-28,07/28/2025,4.72775,SAR,ZAR
2025-07-28,07/28/2025,1.90676,SAR,CNY
2025-07-28,07/28/2025,10.80674,SAR,TRY
2025-07-28,07/28/2025,1.69104,SAR,DKK
2025-07-28,07/28/2025,8.62841,SAR,thb
2025-07-28,07/28/2025,0.1003,SAR,BHD
2025-07-28,07/28/2025,0.44299,SAR,NZD
2025-07-28,07/28/2025,23840.2734,SAR,LBP
2025-07-28,07/28/2025,348.55382,SAR,IQD
2025-07-28,07/28/2025,0.8339,EUR,JOD
2025-07-28,07/28/2025,1.17617,EUR,USD
2025-07-28,07/28/2025,4.41287,EUR,SAR
2025-07-28,07/28/2025,173.70619,EUR,JPY
2025-07-28,07/28/2025,4.32005,EUR,AED
2025-07-28,07/28/2025,1.78954,EUR,AUD
2025-07-28,07/28/2025,0.87512,EUR,GBP
2025-07-28,07/28/2025,101.74577,EUR,INR
2025-07-28,07/28/2025,57.69035,EUR,EGP
2025-07-28,07/28/2025,1.612,EUR,CAD
2025-07-28,07/28/2025,49531.28063,EUR,IRR
2025-07-28,07/28/2025,20.83131,EUR,SZL
2025-07-28,07/28/2025,4.27999,EUR,QAR
2025-07-28,07/28/2025,0.93529,EUR,CHF
2025-07-28,07/28/2025,11.17248,EUR,SEK
2025-07-28,07/28/2025,0.4524,EUR,OMR
2025-07-28,07/28/2025,0.35912,EUR,KWD
2025-07-28,07/28/2025,20.86292,EUR,ZAR
2025-07-28,07/28/2025,8.41428,EUR,CNY
2025-07-28,07/28/2025,47.68867,EUR,TRY
2025-07-28,07/28/2025,7.46233,EUR,DKK
2025-07-28,07/28/2025,38.07603,EUR,thb
2025-07-28,07/28/2025,0.4426,EUR,BHD
2025-07-28,07/28/2025,1.95487,EUR,NZD
2025-07-28,07/28/2025,105203.90845,EUR,LBP
2025-07-28,07/28/2025,1538.12094,EUR,IQD
2025-07-28,07/28/2025,0.0048,JPY,JOD
2025-07-28,07/28/2025,0.00677,JPY,USD
2025-07-28,07/28/2025,0.0254,JPY,SAR
2025-07-28,07/28/2025,0.00576,JPY,EUR
2025-07-28,07/28/2025,0.02487,JPY,AED
2025-07-28,07/28/2025,0.0103,JPY,AUD
2025-07-28,07/28/2025,0.00504,JPY,GBP
2025-07-28,07/28/2025,0.58574,JPY,INR
2025-07-28,07/28/2025,0.33212,JPY,EGP
2025-07-28,07/28/2025,0.00928,JPY,CAD
2025-07-28,07/28/2025,285.14402,JPY,IRR
2025-07-28,07/28/2025,0.11992,JPY,SZL
2025-07-28,07/28/2025,0.02464,JPY,QAR
2025-07-28,07/28/2025,0.00538,JPY,CHF
2025-07-28,07/28/2025,0.06432,JPY,SEK
2025-07-28,07/28/2025,0.0026,JPY,OMR
2025-07-28,07/28/2025,0.00207,JPY,KWD
2025-07-28,07/28/2025,0.12011,JPY,ZAR
2025-07-28,07/28/2025,0.04844,JPY,CNY
2025-07-28,07/28/2025,0.27454,JPY,TRY
2025-07-28,07/28/2025,0.04296,JPY,DKK
2025-07-28,07/28/2025,0.2192,JPY,thb
2025-07-28,07/28/2025,0.00255,JPY,BHD
2025-07-28,07/28/2025,0.01125,JPY,NZD
2025-07-28,07/28/2025,605.64284,JPY,LBP
2025-07-28,07/28/2025,8.85473,JPY,IQD
2025-07-28,07/28/2025,0.19303,AED,JOD
2025-07-28,07/28/2025,0.27226,AED,USD
2025-07-28,07/28/2025,1.02148,AED,SAR
2025-07-28,07/28/2025,0.23148,AED,EUR
2025-07-28,07/28/2025,40.20928,AED,JPY
2025-07-28,07/28/2025,0.41424,AED,AUD
2025-07-28,07/28/2025,0.20257,AED,GBP
2025-07-28,07/28/2025,23.55197,AED,INR
2025-07-28,07/28/2025,13.35409,AED,EGP
2025-07-28,07/28/2025,0.37314,AED,CAD
2025-07-28,07/28/2025,11465.43429,AED,IRR
2025-07-28,07/28/2025,4.822,AED,SZL
2025-07-28,07/28/2025,0.99073,AED,QAR
2025-07-28,07/28/2025,0.2165,AED,CHF
