_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-28,07/28/2025,1.41045,JOD,USD,JOD,USD
2025-07-28,07/28/2025,5.29186,JOD,SAR,JOD,SAR
2025-07-28,07/28/2025,1.19919,JOD,EUR,JOD,EUR
2025-07-28,07/28/2025,208.30656,JOD,JPY,JOD,JPY
2025-07-28,07/28/2025,5.18056,JOD,AED,JOD,AED
2025-07-28,07/28/2025,1.04944,JOD,GBP,JOD,GBP
2025-07-28,07/28/2025,5.13252,JOD,QAR,JOD,QAR
2025-07-28,07/28/2025,1.12159,JOD,CHF,JOD,CHF
2025-07-28,07/28/2025,1844.49777,JOD,IQD,JOD,IQD
2025-07-28,07/28/2025,0.709,USD,JOD,USD,JOD
2025-07-28,07/28/2025,3.75191,USD,SAR,USD,SAR
2025-07-28,07/28/2025,0.85022,USD,EUR,USD,EUR
2025-07-28,07/28/2025,3.673,USD,AED,USD,AED
2025-07-28,07/28/2025,0.74405,USD,GBP,USD,GBP
2025-07-28,07/28/2025,86.5063,USD,INR,USD,INR
2025-07-28,07/28/2025,49.0495,USD,EGP,USD,EGP
2025-07-28,07/28/2025,3.63893,USD,QAR,USD,QAR
2025-07-28,07/28/2025,17.73808,USD,ZAR,USD,ZAR
2025-07-28,07/28/2025,40.54587,USD,TRY,USD,TRY
2025-07-28,07/28/2025,1307.74141,USD,IQD,USD,IQD
2025-07-28,07/28/2025,0.18897,SAR,JOD,SAR,JOD
2025-07-28,07/28/2025,0.26653,SAR,USD,SAR,USD
2025-07-28,07/28/2025,0.22661,SAR,EUR,SAR,EUR
2025-07-28,07/28/2025,39.36359,SAR,JPY,SAR,JPY
2025-07-28,07/28/2025,0.97897,SAR,AED,SAR,AED
2025-07-28,07/28/2025,0.40553,SAR,AUD,SAR,AUD
2025-07-28,07/28/2025,0.19831,SAR,GBP,SAR,GBP
2025-07-28,07/28/2025,23.05662,SAR,INR,SAR,INR
2025-07-28,07/28/2025,13.07322,SAR,EGP,SAR,EGP
2025-07-28,07/28/2025,0.3653,SAR,CAD,SAR,CAD
2025-07-28,07/28/2025,0.96989,SAR,QAR,SAR,QAR
2025-07-28,07/28/2025,0.21195,SAR,CHF,SAR,CHF
2025-07-28,07/28/2025,2.5318,SAR,SEK,SAR,SEK
2025-07-28,07/28/2025,0.10252,SAR,OMR,SAR,OMR
2025-07-28,07/28/2025,0.08138,SAR,KWD,SAR,KWD
2025-07-28,07/28/2025,4.72775,SAR,ZAR,SAR,ZAR
2025-07-28,07/28/2025,1.90676,SAR,CNY,SAR,CNY
2025-07-28,07/28/2025,10.80674,SAR,TRY,SAR,TRY
2025-07-28,07/28/2025,1.69104,SAR,DKK,SAR,DKK
2025-07-28,07/28/2025,8.62841,SAR,thb,SAR,THB
2025-07-28,07/28/2025,0.44299,SAR,NZD,SAR,NZD
2025-07-28,07/28/2025,348.55382,SAR,IQD,SAR,IQD
2025-07-28,07/28/2025,0.8339,EUR,JOD,EUR,JOD
2025-07-28,07/28/2025,1.17617,EUR,USD,EUR,USD
2025-07-28,07/28/2025,4.41287,EUR,SAR,EUR,SAR
2025-07-28,07/28/2025,4.32005,EUR,AED,EUR,AED
2025-07-28,07/28/2025,0.87512,EUR,GBP,EUR,GBP
2025-07-28,07/28/2025,101.74577,EUR,INR,EUR,INR
2025-07-28,07/28/2025,57.69035,EUR,EGP,EUR,EGP
2025-07-28,07/28/2025,4.27999,EUR,QAR,EUR,QAR
2025-07-28,07/28/2025,0.93529,EUR,CHF,EUR,CHF
2025-07-28,07/28/2025,20.86292,EUR,ZAR,EUR,ZAR
2025-07-28,07/28/2025,47.68867,EUR,TRY,EUR,TRY
2025-07-28,07/28/2025,1538.12094,EUR,IQD,EUR,IQD
2025-07-28,07/28/2025,0.00677,JPY,USD,JPY,USD
2025-07-28,07/28/2025,0.0254,JPY,SAR,JPY,SAR
