_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-21,08/21/2025,1.41048,JOD,USD
2025-08-21,08/21/2025,5.29345,JOD,SAR
2025-08-21,08/21/2025,1.21017,JOD,EUR
2025-08-21,08/21/2025,207.81048,JOD,JPY
2025-08-21,08/21/2025,5.18,JOD,AED
2025-08-21,08/21/2025,2.19204,JOD,AUD
2025-08-21,08/21/2025,1.0479,JOD,GBP
2025-08-21,08/21/2025,122.73764,JOD,INR
2025-08-21,08/21/2025,68.52289,JOD,EGP
2025-08-21,08/21/2025,1.95697,JOD,CAD
2025-08-21,08/21/2025,59310.74947,JOD,IRR
2025-08-21,08/21/2025,24.92277,JOD,SZL
2025-08-21,08/21/2025,5.12129,JOD,QAR
2025-08-21,08/21/2025,1.13328,JOD,CHF
2025-08-21,08/21/2025,13.52168,JOD,SEK
2025-08-21,08/21/2025,0.54228,JOD,OMR
2025-08-21,08/21/2025,0.43106,JOD,KWD
2025-08-21,08/21/2025,24.91332,JOD,ZAR
2025-08-21,08/21/2025,10.1219,JOD,CNY
2025-08-21,08/21/2025,57.7282,JOD,TRY
2025-08-21,08/21/2025,9.03371,JOD,DKK
2025-08-21,08/21/2025,45.91154,JOD,thb
2025-08-21,08/21/2025,0.53176,JOD,BHD
2025-08-21,08/21/2025,2.42225,JOD,NZD
2025-08-21,08/21/2025,126761.43482,JOD,LBP
2025-08-21,08/21/2025,1845.05923,JOD,IQD
2025-08-21,08/21/2025,0.70898,USD,JOD
2025-08-21,08/21/2025,3.75293,USD,SAR
2025-08-21,08/21/2025,0.85798,USD,EUR
2025-08-21,08/21/2025,147.333,USD,JPY
2025-08-21,08/21/2025,3.6725,USD,AED
2025-08-21,08/21/2025,1.55411,USD,AUD
2025-08-21,08/21/2025,0.74294,USD,GBP
2025-08-21,08/21/2025,87.01825,USD,INR
2025-08-21,08/21/2025,48.5812,USD,EGP
2025-08-21,08/21/2025,1.38745,USD,CAD
2025-08-21,08/21/2025,42049.99992,USD,IRR
2025-08-21,08/21/2025,17.66969,USD,SZL
2025-08-21,08/21/2025,3.63088,USD,QAR
2025-08-21,08/21/2025,0.80347,USD,CHF
2025-08-21,08/21/2025,9.58657,USD,SEK
2025-08-21,08/21/2025,0.38446,USD,OMR
2025-08-21,08/21/2025,0.30561,USD,KWD
2025-08-21,08/21/2025,17.66299,USD,ZAR
2025-08-21,08/21/2025,7.1762,USD,CNY
2025-08-21,08/21/2025,40.92801,USD,TRY
2025-08-21,08/21/2025,6.4047,USD,DKK
2025-08-21,08/21/2025,32.55026,USD,thb
2025-08-21,08/21/2025,0.37701,USD,BHD
2025-08-21,08/21/2025,1.71732,USD,NZD
2025-08-21,08/21/2025,89871.03302,USD,LBP
2025-08-21,08/21/2025,1308.10588,USD,IQD
2025-08-21,08/21/2025,0.18891,SAR,JOD
2025-08-21,08/21/2025,0.26646,SAR,USD
2025-08-21,08/21/2025,0.22862,SAR,EUR
2025-08-21,08/21/2025,39.25808,SAR,JPY
2025-08-21,08/21/2025,0.97857,SAR,AED
2025-08-21,08/21/2025,0.4141,SAR,AUD
2025-08-21,08/21/2025,0.19796,SAR,GBP
2025-08-21,08/21/2025,23.18672,SAR,INR
2025-08-21,08/21/2025,12.94486,SAR,EGP
2025-08-21,08/21/2025,0.3697,SAR,CAD
2025-08-21,08/21/2025,11204.56548,SAR,IRR
2025-08-21,08/21/2025,4.70823,SAR,SZL
2025-08-21,08/21/2025,0.96748,SAR,QAR
2025-08-21,08/21/2025,0.21409,SAR,CHF
2025-08-21,08/21/2025,2.55442,SAR,SEK
2025-08-21,08/21/2025,0.10244,SAR,OMR
2025-08-21,08/21/2025,0.08143,SAR,KWD
2025-08-21,08/21/2025,4.70645,SAR,ZAR
2025-08-21,08/21/2025,1.91216,SAR,CNY
2025-08-21,08/21/2025,10.9056,SAR,TRY
2025-08-21,08/21/2025,1.70658,SAR,DKK
2025-08-21,08/21/2025,8.67328,SAR,thb
2025-08-21,08/21/2025,0.10046,SAR,BHD
2025-08-21,08/21/2025,0.45759,SAR,NZD
2025-08-21,08/21/2025,23946.86983,SAR,LBP
2025-08-21,08/21/2025,348.55548,SAR,IQD
2025-08-21,08/21/2025,0.82633,EUR,JOD
2025-08-21,08/21/2025,1.16552,EUR,USD
2025-08-21,08/21/2025,4.37413,EUR,SAR
2025-08-21,08/21/2025,171.71992,EUR,JPY
2025-08-21,08/21/2025,4.28038,EUR,AED
2025-08-21,08/21/2025,1.81134,EUR,AUD
2025-08-21,08/21/2025,0.86591,EUR,GBP
2025-08-21,08/21/2025,101.42172,EUR,INR
2025-08-21,08/21/2025,56.62248,EUR,EGP
2025-08-21,08/21/2025,1.6171,EUR,CAD
2025-08-21,08/21/2025,49010.21862,EUR,IRR
2025-08-21,08/21/2025,20.59442,EUR,SZL
2025-08-21,08/21/2025,4.23188,EUR,QAR
2025-08-21,08/21/2025,0.93646,EUR,CHF
2025-08-21,08/21/2025,11.17336,EUR,SEK
2025-08-21,08/21/2025,0.4481,EUR,OMR
2025-08-21,08/21/2025,0.3562,EUR,KWD
2025-08-21,08/21/2025,20.58661,EUR,ZAR
2025-08-21,08/21/2025,8.36403,EUR,CNY
2025-08-21,08/21/2025,47.70251,EUR,TRY
2025-08-21,08/21/2025,7.46482,EUR,DKK
2025-08-21,08/21/2025,37.93806,EUR,thb
2025-08-21,08/21/2025,0.43941,EUR,BHD
2025-08-21,08/21/2025,2.00158,EUR,NZD
2025-08-21,08/21/2025,104746.70594,EUR,LBP
2025-08-21,08/21/2025,1524.62676,EUR,IQD
2025-08-21,08/21/2025,0.00481,JPY,JOD
2025-08-21,08/21/2025,0.00679,JPY,USD
2025-08-21,08/21/2025,0.02547,JPY,SAR
2025-08-21,08/21/2025,0.00582,JPY,EUR
2025-08-21,08/21/2025,0.02493,JPY,AED
2025-08-21,08/21/2025,0.01055,JPY,AUD
2025-08-21,08/21/2025,0.00504,JPY,GBP
2025-08-21,08/21/2025,0.59062,JPY,INR
2025-08-21,08/21/2025,0.32974,JPY,EGP
2025-08-21,08/21/2025,0.00942,JPY,CAD
2025-08-21,08/21/2025,285.40789,JPY,IRR
2025-08-21,08/21/2025,0.11993,JPY,SZL
2025-08-21,08/21/2025,0.02464,JPY,QAR
2025-08-21,08/21/2025,0.00545,JPY,CHF
2025-08-21,08/21/2025,0.06507,JPY,SEK
2025-08-21,08/21/2025,0.00261,JPY,OMR
2025-08-21,08/21/2025,0.00207,JPY,KWD
2025-08-21,08/21/2025,0.11989,JPY,ZAR
2025-08-21,08/21/2025,0.04871,JPY,CNY
2025-08-21,08/21/2025,0.27779,JPY,TRY
2025-08-21,08/21/2025,0.04347,JPY,DKK
2025-08-21,08/21/2025,0.22093,JPY,thb
2025-08-21,08/21/2025,0.00256,JPY,BHD
2025-08-21,08/21/2025,0.01166,JPY,NZD
2025-08-21,08/21/2025,609.98577,JPY,LBP
2025-08-21,08/21/2025,8.87857,JPY,IQD
2025-08-21,08/21/2025,0.19305,AED,JOD
2025-08-21,08/21/2025,0.27229,AED,USD
2025-08-21,08/21/2025,1.0219,AED,SAR
2025-08-21,08/21/2025,0.23362,AED,EUR
2025-08-21,08/21/2025,40.11789,AED,JPY
2025-08-21,08/21/2025,0.42317,AED,AUD
2025-08-21,08/21/2025,0.2023,AED,GBP
2025-08-21,08/21/2025,23.69455,AED,INR
2025-08-21,08/21/2025,13.22837,AED,EGP
2025-08-21,08/21/2025,0.37779,AED,CAD
2025-08-21,08/21/2025,11449.96244,AED,IRR
2025-08-21,08/21/2025,4.81135,AED,SZL
2025-08-21,08/21/2025,0.98867,AED,QAR
2025-08-21,08/21/2025,0.21878,AED,CHF
2025-08-21,08/21/2025,2.61037,AED,SEK
2025-08-21,08/21/2025,0.10469,AED,OMR
2025-08-21,08/21/2025,0.08322,AED,KWD
2025-08-21,08/21/2025,4.80953,AED,ZAR
2025-08-21,08/21/2025,1.95404,AED,CNY
2025-08-21,08/21/2025,11.14445,AED,TRY
2025-08-21,08/21/2025,1.74396,AED,DKK
2025-08-21,08/21/2025,8.86324,AED,thb
2025-08-21,08/21/2025,0.10266,AED,BHD
2025-08-21,08/21/2025,0.46762,AED,NZD
2025-08-21,08/21/2025,24471.34256,AED,LBP
2025-08-21,08/21/2025,356.18938,AED,IQD
2025-08-21,08/21/2025,0.4562,AUD,JOD
2025-08-21,08/21/2025,0.64346,AUD,USD
2025-08-21,08/21/2025,2.41485,AUD,SAR
2025-08-21,08/21/2025,0.55208,AUD,EUR
2025-08-21,08/21/2025,94.80247,AUD,JPY
2025-08-21,08/21/2025,2.3631,AUD,AED
2025-08-21,08/21/2025,0.47805,AUD,GBP
2025-08-21,08/21/2025,55.99252,AUD,INR
2025-08-21,08/21/2025,31.25992,AUD,EGP
2025-08-21,08/21/2025,0.89277,AUD,CAD
2025-08-21,08/21/2025,27057.37381,AUD,IRR
2025-08-21,08/21/2025,11.36969,AUD,SZL
2025-08-21,08/21/2025,2.33632,AUD,QAR
2025-08-21,08/21/2025,0.517,AUD,CHF
2025-08-21,08/21/2025,6.16855,AUD,SEK
2025-08-21,08/21/2025,0.24739,AUD,OMR
2025-08-21,08/21/2025,0.19665,AUD,KWD
2025-08-21,08/21/2025,11.36538,AUD,ZAR
2025-08-21,08/21/2025,4.61758,AUD,CNY
2025-08-21,08/21/2025,26.33542,AUD,TRY
2025-08-21,08/21/2025,4.12115,AUD,DKK
2025-08-21,08/21/2025,20.9447,AUD,thb
2025-08-21,08/21/2025,0.24259,AUD,BHD
2025-08-21,08/21/2025,1.10502,AUD,NZD
2025-08-21,08/21/2025,57828.16027,AUD,LBP
2025-08-21,08/21/2025,841.71011,AUD,IQD
2025-08-21,08/21/2025,0.95429,GBP,JOD
2025-08-21,08/21/2025,1.34601,GBP,USD
2025-08-21,08/21/2025,5.0515,GBP,SAR
2025-08-21,08/21/2025,1.15486,GBP,EUR
2025-08-21,08/21/2025,198.3121,GBP,JPY
