_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-26,08/26/2025,1.41037,JOD,USD,JOD,USD
2025-08-26,08/26/2025,5.29138,JOD,SAR,JOD,SAR
2025-08-26,08/26/2025,1.21399,JOD,EUR,JOD,EUR
2025-08-26,08/26/2025,208.37975,JOD,JPY,JOD,JPY
2025-08-26,08/26/2025,5.18016,JOD,AED,JOD,AED
2025-08-26,08/26/2025,1.04804,JOD,GBP,JOD,GBP
2025-08-26,08/26/2025,5.13482,JOD,QAR,JOD,QAR
2025-08-26,08/26/2025,1.13694,JOD,CHF,JOD,CHF
2025-08-26,08/26/2025,1847.58837,JOD,IQD,JOD,IQD
2025-08-26,08/26/2025,0.70903,USD,JOD,USD,JOD
2025-08-26,08/26/2025,3.75176,USD,SAR,USD,SAR
2025-08-26,08/26/2025,0.86076,USD,EUR,USD,EUR
2025-08-26,08/26/2025,3.6729,USD,AED,USD,AED
2025-08-26,08/26/2025,0.7431,USD,GBP,USD,GBP
2025-08-26,08/26/2025,87.60645,USD,INR,USD,INR
2025-08-26,08/26/2025,48.51403,USD,EGP,USD,EGP
2025-08-26,08/26/2025,3.64075,USD,QAR,USD,QAR
2025-08-26,08/26/2025,17.60913,USD,ZAR,USD,ZAR
2025-08-26,08/26/2025,41.0103,USD,TRY,USD,TRY
2025-08-26,08/26/2025,1310.0,USD,IQD,USD,IQD
2025-08-26,08/26/2025,0.18899,SAR,JOD,SAR,JOD
2025-08-26,08/26/2025,0.26654,SAR,USD,SAR,USD
2025-08-26,08/26/2025,0.22943,SAR,EUR,SAR,EUR
2025-08-26,08/26/2025,39.38099,SAR,JPY,SAR,JPY
2025-08-26,08/26/2025,0.97898,SAR,AED,SAR,AED
2025-08-26,08/26/2025,0.41127,SAR,AUD,SAR,AUD
2025-08-26,08/26/2025,0.19807,SAR,GBP,SAR,GBP
2025-08-26,08/26/2025,23.35077,SAR,INR,SAR,INR
2025-08-26,08/26/2025,12.93101,SAR,EGP,SAR,EGP
2025-08-26,08/26/2025,0.36937,SAR,CAD,SAR,CAD
2025-08-26,08/26/2025,0.97041,SAR,QAR,SAR,QAR
2025-08-26,08/26/2025,0.21487,SAR,CHF,SAR,CHF
2025-08-26,08/26/2025,2.55593,SAR,SEK,SAR,SEK
2025-08-26,08/26/2025,0.10248,SAR,OMR,SAR,OMR
2025-08-26,08/26/2025,0.08146,SAR,KWD,SAR,KWD
2025-08-26,08/26/2025,4.69357,SAR,ZAR,SAR,ZAR
2025-08-26,08/26/2025,1.90617,SAR,CNY,SAR,CNY
2025-08-26,08/26/2025,10.93095,SAR,TRY,SAR,TRY
2025-08-26,08/26/2025,1.71251,SAR,DKK,SAR,DKK
2025-08-26,08/26/2025,8.65186,SAR,thb,SAR,THB
2025-08-26,08/26/2025,0.4558,SAR,NZD,SAR,NZD
2025-08-26,08/26/2025,349.16953,SAR,IQD,SAR,IQD
2025-08-26,08/26/2025,0.82373,EUR,JOD,EUR,JOD
2025-08-26,08/26/2025,1.16176,EUR,USD,EUR,USD
2025-08-26,08/26/2025,4.35866,EUR,SAR,EUR,SAR
2025-08-26,08/26/2025,4.26705,EUR,AED,EUR,AED
2025-08-26,08/26/2025,0.8633,EUR,GBP,EUR,GBP
2025-08-26,08/26/2025,101.77803,EUR,INR,EUR,INR
2025-08-26,08/26/2025,56.36186,EUR,EGP,EUR,EGP
2025-08-26,08/26/2025,4.22969,EUR,QAR,EUR,QAR
2025-08-26,08/26/2025,0.93653,EUR,CHF,EUR,CHF
2025-08-26,08/26/2025,20.45766,EUR,ZAR,EUR,ZAR
2025-08-26,08/26/2025,47.64429,EUR,TRY,EUR,TRY
2025-08-26,08/26/2025,1521.91105,EUR,IQD,EUR,IQD
2025-08-26,08/26/2025,0.00677,JPY,USD,JPY,USD
2025-08-26,08/26/2025,0.02539,JPY,SAR,JPY,SAR
2025-08-26,08/26/2025,0.00583,JPY,EUR,JPY,EUR
2025-08-26,08/26/2025,0.02486,JPY,AED,JPY,AED
2025-08-26,08/26/2025,0.00503,JPY,GBP,JPY,GBP
2025-08-26,08/26/2025,0.32836,JPY,EGP,JPY,EGP
2025-08-26,08/26/2025,0.02464,JPY,QAR,JPY,QAR
2025-08-26,08/26/2025,0.19304,AED,JOD,AED,JOD
2025-08-26,08/26/2025,0.27226,AED,USD,AED,USD
2025-08-26,08/26/2025,1.02147,AED,SAR,AED,SAR
2025-08-26,08/26/2025,0.23435,AED,EUR,AED,EUR
2025-08-26,08/26/2025,40.2265,AED,JPY,AED,JPY
2025-08-26,08/26/2025,0.4201,AED,AUD,AED,AUD
2025-08-26,08/26/2025,0.20232,AED,GBP,AED,GBP
2025-08-26,08/26/2025,23.85211,AED,INR,AED,INR
2025-08-26,08/26/2025,13.20864,AED,EGP,AED,EGP
2025-08-26,08/26/2025,0.3773,AED,CAD,AED,CAD
2025-08-26,08/26/2025,0.99125,AED,QAR,AED,QAR
2025-08-26,08/26/2025,0.21948,AED,CHF,AED,CHF
2025-08-26,08/26/2025,2.6108,AED,SEK,AED,SEK
2025-08-26,08/26/2025,0.10469,AED,OMR,AED,OMR
2025-08-26,08/26/2025,0.0832,AED,KWD,AED,KWD
2025-08-26,08/26/2025,4.79434,AED,ZAR,AED,ZAR
2025-08-26,08/26/2025,1.9471,AED,CNY,AED,CNY
2025-08-26,08/26/2025,11.16564,AED,TRY,AED,TRY
2025-08-26,08/26/2025,1.74927,AED,DKK,AED,DKK
2025-08-26,08/26/2025,8.83761,AED,thb,AED,THB
2025-08-26,08/26/2025,0.46559,AED,NZD,AED,NZD
2025-08-26,08/26/2025,356.66617,AED,IQD,AED,IQD
2025-08-26,08/26/2025,0.6481,AUD,USD,AUD,USD
2025-08-26,08/26/2025,2.43151,AUD,SAR,AUD,SAR
2025-08-26,08/26/2025,0.55786,AUD,EUR,AUD,EUR
2025-08-26,08/26/2025,2.38041,AUD,AED,AUD,AED
2025-08-26,08/26/2025,0.4816,AUD,GBP,AUD,GBP
2025-08-26,08/26/2025,2.35957,AUD,QAR,AUD,QAR
2025-08-26,08/26/2025,0.95416,GBP,JOD,GBP,JOD
2025-08-26,08/26/2025,1.34572,GBP,USD,GBP,USD
2025-08-26,08/26/2025,5.04883,GBP,SAR,GBP,SAR
2025-08-26,08/26/2025,1.15834,GBP,EUR,GBP,EUR
2025-08-26,08/26/2025,4.94271,GBP,AED,GBP,AED
2025-08-26,08/26/2025,117.89401,GBP,INR,GBP,INR
2025-08-26,08/26/2025,65.28644,GBP,EGP,GBP,EGP
2025-08-26,08/26/2025,4.89944,GBP,QAR,GBP,QAR
2025-08-26,08/26/2025,55.1885,GBP,TRY,GBP,TRY
2025-08-26,08/26/2025,0.01142,INR,USD,INR,USD
2025-08-26,08/26/2025,0.04283,INR,SAR,INR,SAR
2025-08-26,08/26/2025,0.00983,INR,EUR,INR,EUR
2025-08-26,08/26/2025,0.04193,INR,AED,INR,AED
2025-08-26,08/26/2025,0.00848,INR,GBP,INR,GBP
2025-08-26,08/26/2025,0.55377,INR,EGP,INR,EGP
2025-08-26,08/26/2025,0.04156,INR,QAR,INR,QAR
2025-08-26,08/26/2025,0.02061,EGP,USD,EGP,USD
2025-08-26,08/26/2025,0.07733,EGP,SAR,EGP,SAR
2025-08-26,08/26/2025,0.01774,EGP,EUR,EGP,EUR
2025-08-26,08/26/2025,0.07571,EGP,AED,EGP,AED
2025-08-26,08/26/2025,0.01532,EGP,GBP,EGP,GBP
2025-08-26,08/26/2025,0.07505,EGP,QAR,EGP,QAR
2025-08-26,08/26/2025,0.72161,CAD,USD,CAD,USD
2025-08-26,08/26/2025,2.7073,CAD,SAR,CAD,SAR
2025-08-26,08/26/2025,0.62113,CAD,EUR,CAD,EUR
2025-08-26,08/26/2025,2.65039,CAD,AED,CAD,AED
2025-08-26,08/26/2025,0.53622,CAD,GBP,CAD,GBP
2025-08-26,08/26/2025,2.62719,CAD,QAR,CAD,QAR
2025-08-26,08/26/2025,0.19475,QAR,JOD,QAR,JOD
2025-08-26,08/26/2025,1.03049,QAR,SAR,QAR,SAR
2025-08-26,08/26/2025,40.58175,QAR,JPY,QAR,JPY
2025-08-26,08/26/2025,1.00883,QAR,AED,QAR,AED
2025-08-26,08/26/2025,0.42381,QAR,AUD,QAR,AUD
2025-08-26,08/26/2025,0.20411,QAR,GBP,QAR,GBP
2025-08-26,08/26/2025,24.06275,QAR,INR,QAR,INR
2025-08-26,08/26/2025,13.32528,QAR,EGP,QAR,EGP
2025-08-26,08/26/2025,0.38063,QAR,CAD,QAR,CAD
2025-08-26,08/26/2025,0.22142,QAR,CHF,QAR,CHF
2025-08-26,08/26/2025,2.63386,QAR,SEK,QAR,SEK
2025-08-26,08/26/2025,0.10561,QAR,OMR,QAR,OMR
2025-08-26,08/26/2025,0.08394,QAR,KWD,QAR,KWD
2025-08-26,08/26/2025,4.83668,QAR,ZAR,QAR,ZAR
2025-08-26,08/26/2025,1.96429,QAR,CNY,QAR,CNY
2025-08-26,08/26/2025,11.26424,QAR,TRY,QAR,TRY
2025-08-26,08/26/2025,1.76472,QAR,DKK,QAR,DKK
2025-08-26,08/26/2025,8.91566,QAR,thb,QAR,THB
2025-08-26,08/26/2025,0.4697,QAR,NZD,QAR,NZD
2025-08-26,08/26/2025,1.2405,CHF,USD,CHF,USD
2025-08-26,08/26/2025,4.65404,CHF,SAR,CHF,SAR
2025-08-26,08/26/2025,1.06777,CHF,EUR,CHF,EUR
2025-08-26,08/26/2025,4.55622,CHF,AED,CHF,AED
2025-08-26,08/26/2025,0.92181,CHF,GBP,CHF,GBP
2025-08-26,08/26/2025,4.51633,CHF,QAR,CHF,QAR
2025-08-26,08/26/2025,0.39125,SEK,SAR,SEK,SAR
2025-08-26,08/26/2025,9.75758,OMR,SAR,OMR,SAR
2025-08-26,08/26/2025,9.55249,OMR,AED,OMR,AED
2025-08-26,08/26/2025,9.46887,OMR,QAR,OMR,QAR
2025-08-26,08/26/2025,12.27678,KWD,SAR,KWD,SAR
2025-08-26,08/26/2025,2.81664,KWD,EUR,KWD,EUR
2025-08-26,08/26/2025,12.01874,KWD,AED,KWD,AED
2025-08-26,08/26/2025,2.43161,KWD,GBP,KWD,GBP
2025-08-26,08/26/2025,11.91353,KWD,QAR,KWD,QAR
2025-08-26,08/26/2025,0.05679,ZAR,USD,ZAR,USD
2025-08-26,08/26/2025,0.21306,ZAR,SAR,ZAR,SAR
2025-08-26,08/26/2025,0.20858,ZAR,AED,ZAR,AED
