_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-26,08/26/2025,1.41037,JOD,USD
2025-08-26,08/26/2025,5.29138,JOD,SAR
2025-08-26,08/26/2025,1.21399,JOD,EUR
2025-08-26,08/26/2025,208.37975,JOD,JPY
2025-08-26,08/26/2025,5.18016,JOD,AED
2025-08-26,08/26/2025,2.17617,JOD,AUD
2025-08-26,08/26/2025,1.04804,JOD,GBP
2025-08-26,08/26/2025,123.55776,JOD,INR
2025-08-26,08/26/2025,68.42286,JOD,EGP
2025-08-26,08/26/2025,1.95449,JOD,CAD
2025-08-26,08/26/2025,59323.80862,JOD,IRR
2025-08-26,08/26/2025,24.86518,JOD,SZL
2025-08-26,08/26/2025,5.13482,JOD,QAR
2025-08-26,08/26/2025,1.13694,JOD,CHF
2025-08-26,08/26/2025,13.52438,JOD,SEK
2025-08-26,08/26/2025,0.54228,JOD,OMR
2025-08-26,08/26/2025,0.43101,JOD,KWD
2025-08-26,08/26/2025,24.83544,JOD,ZAR
2025-08-26,08/26/2025,10.08628,JOD,CNY
2025-08-26,08/26/2025,57.83981,JOD,TRY
2025-08-26,08/26/2025,9.06152,JOD,DKK
2025-08-26,08/26/2025,45.78025,JOD,thb
2025-08-26,08/26/2025,0.5317,JOD,BHD
2025-08-26,08/26/2025,2.41183,JOD,NZD
2025-08-26,08/26/2025,126305.93706,JOD,LBP
2025-08-26,08/26/2025,1847.58837,JOD,IQD
2025-08-26,08/26/2025,0.70903,USD,JOD
2025-08-26,08/26/2025,3.75176,USD,SAR
2025-08-26,08/26/2025,0.86076,USD,EUR
2025-08-26,08/26/2025,147.74799,USD,JPY
2025-08-26,08/26/2025,3.6729,USD,AED
2025-08-26,08/26/2025,1.54297,USD,AUD
2025-08-26,08/26/2025,0.7431,USD,GBP
2025-08-26,08/26/2025,87.60645,USD,INR
2025-08-26,08/26/2025,48.51403,USD,EGP
2025-08-26,08/26/2025,1.3858,USD,CAD
2025-08-26,08/26/2025,42062.5018,USD,IRR
2025-08-26,08/26/2025,17.63022,USD,SZL
2025-08-26,08/26/2025,3.64075,USD,QAR
2025-08-26,08/26/2025,0.80613,USD,CHF
2025-08-26,08/26/2025,9.58923,USD,SEK
2025-08-26,08/26/2025,0.3845,USD,OMR
2025-08-26,08/26/2025,0.3056,USD,KWD
