_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-07,08/07/2025,1.41047,JOD,USD
2025-08-07,08/07/2025,5.29276,JOD,SAR
2025-08-07,08/07/2025,1.20935,JOD,EUR
2025-08-07,08/07/2025,207.85454,JOD,JPY
2025-08-07,08/07/2025,5.17993,JOD,AED
2025-08-07,08/07/2025,2.16932,JOD,AUD
2025-08-07,08/07/2025,1.05584,JOD,GBP
2025-08-07,08/07/2025,123.73379,JOD,INR
2025-08-07,08/07/2025,68.33574,JOD,EGP
2025-08-07,08/07/2025,1.93784,JOD,CAD
2025-08-07,08/07/2025,59415.82277,JOD,IRR
2025-08-07,08/07/2025,25.06412,JOD,SZL
2025-08-07,08/07/2025,5.1348,JOD,QAR
2025-08-07,08/07/2025,1.13693,JOD,CHF
2025-08-07,08/07/2025,13.54378,JOD,SEK
2025-08-07,08/07/2025,0.54232,JOD,OMR
2025-08-07,08/07/2025,0.43088,JOD,KWD
2025-08-07,08/07/2025,25.07066,JOD,ZAR
2025-08-07,08/07/2025,10.13158,JOD,CNY
2025-08-07,08/07/2025,57.36435,JOD,TRY
2025-08-07,08/07/2025,9.02627,JOD,DKK
2025-08-07,08/07/2025,45.6423,JOD,thb
2025-08-07,08/07/2025,0.53172,JOD,BHD
2025-08-07,08/07/2025,2.37826,JOD,NZD
2025-08-07,08/07/2025,126307.10849,JOD,LBP
2025-08-07,08/07/2025,1847.70867,JOD,IQD
2025-08-07,08/07/2025,0.70899,USD,JOD
2025-08-07,08/07/2025,3.75249,USD,SAR
2025-08-07,08/07/2025,0.85741,USD,EUR
2025-08-07,08/07/2025,147.36601,USD,JPY
2025-08-07,08/07/2025,3.6725,USD,AED
2025-08-07,08/07/2025,1.53802,USD,AUD
2025-08-07,08/07/2025,0.74858,USD,GBP
2025-08-07,08/07/2025,87.72555,USD,INR
2025-08-07,08/07/2025,48.4491,USD,EGP
2025-08-07,08/07/2025,1.3739,USD,CAD
2025-08-07,08/07/2025,42124.99998,USD,IRR
2025-08-07,08/07/2025,17.77012,USD,SZL
2025-08-07,08/07/2025,3.6405,USD,QAR
2025-08-07,08/07/2025,0.80607,USD,CHF
2025-08-07,08/07/2025,9.60236,USD,SEK
2025-08-07,08/07/2025,0.3845,USD,OMR
2025-08-07,08/07/2025,0.30549,USD,KWD
2025-08-07,08/07/2025,17.77475,USD,ZAR
2025-08-07,08/07/2025,7.18315,USD,CNY
2025-08-07,08/07/2025,40.67054,USD,TRY
2025-08-07,08/07/2025,6.3995,USD,DKK
2025-08-07,08/07/2025,32.35976,USD,thb
2025-08-07,08/07/2025,0.37699,USD,BHD
2025-08-07,08/07/2025,1.68616,USD,NZD
2025-08-07,08/07/2025,89550.00023,USD,LBP
2025-08-07,08/07/2025,1310.0,USD,IQD
2025-08-07,08/07/2025,0.18894,SAR,JOD
2025-08-07,08/07/2025,0.26649,SAR,USD
2025-08-07,08/07/2025,0.22849,SAR,EUR
2025-08-07,08/07/2025,39.2715,SAR,JPY
2025-08-07,08/07/2025,0.97868,SAR,AED
2025-08-07,08/07/2025,0.40987,SAR,AUD
2025-08-07,08/07/2025,0.19949,SAR,GBP
2025-08-07,08/07/2025,23.37794,SAR,INR
2025-08-07,08/07/2025,12.91118,SAR,EGP
2025-08-07,08/07/2025,0.36613,SAR,CAD
2025-08-07,08/07/2025,11225.87281,SAR,IRR
2025-08-07,08/07/2025,4.73555,SAR,SZL
2025-08-07,08/07/2025,0.97016,SAR,QAR
