_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-14,08/14/2025,1.41042,JOD,USD,JOD,USD
2025-08-14,08/14/2025,5.29216,JOD,SAR,JOD,SAR
2025-08-14,08/14/2025,1.20506,JOD,EUR,JOD,EUR
2025-08-14,08/14/2025,207.86421,JOD,JPY,JOD,JPY
2025-08-14,08/14/2025,5.18048,JOD,AED,JOD,AED
2025-08-14,08/14/2025,1.03905,JOD,GBP,JOD,GBP
2025-08-14,08/14/2025,5.13462,JOD,QAR,JOD,QAR
2025-08-14,08/14/2025,1.13574,JOD,CHF,JOD,CHF
2025-08-14,08/14/2025,1847.64386,JOD,IQD,JOD,IQD
2025-08-14,08/14/2025,0.70901,USD,JOD,USD,JOD
2025-08-14,08/14/2025,3.7522,USD,SAR,USD,SAR
2025-08-14,08/14/2025,0.8544,USD,EUR,USD,EUR
2025-08-14,08/14/2025,3.67302,USD,AED,USD,AED
2025-08-14,08/14/2025,0.7367,USD,GBP,USD,GBP
2025-08-14,08/14/2025,87.45025,USD,INR,USD,INR
2025-08-14,08/14/2025,48.3266,USD,EGP,USD,EGP
2025-08-14,08/14/2025,3.6405,USD,QAR,USD,QAR
2025-08-14,08/14/2025,17.52353,USD,ZAR,USD,ZAR
2025-08-14,08/14/2025,40.79234,USD,TRY,USD,TRY
2025-08-14,08/14/2025,1310.0,USD,IQD,USD,IQD
2025-08-14,08/14/2025,0.18896,SAR,JOD,SAR,JOD
2025-08-14,08/14/2025,0.26651,SAR,USD,SAR,USD
2025-08-14,08/14/2025,0.22771,SAR,EUR,SAR,EUR
2025-08-14,08/14/2025,39.27773,SAR,JPY,SAR,JPY
2025-08-14,08/14/2025,0.9789,SAR,AED,SAR,AED
2025-08-14,08/14/2025,0.40726,SAR,AUD,SAR,AUD
2025-08-14,08/14/2025,0.19634,SAR,GBP,SAR,GBP
2025-08-14,08/14/2025,23.30637,SAR,INR,SAR,INR
2025-08-14,08/14/2025,12.87953,SAR,EGP,SAR,EGP
2025-08-14,08/14/2025,0.36676,SAR,CAD,SAR,CAD
2025-08-14,08/14/2025,0.97023,SAR,QAR,SAR,QAR
2025-08-14,08/14/2025,0.21461,SAR,CHF,SAR,CHF
2025-08-14,08/14/2025,2.54407,SAR,SEK,SAR,SEK
2025-08-14,08/14/2025,0.10248,SAR,OMR,SAR,OMR
2025-08-14,08/14/2025,0.08142,SAR,KWD,SAR,KWD
2025-08-14,08/14/2025,4.6702,SAR,ZAR,SAR,ZAR
2025-08-14,08/14/2025,1.91209,SAR,CNY,SAR,CNY
2025-08-14,08/14/2025,10.87157,SAR,TRY,SAR,TRY
2025-08-14,08/14/2025,1.69927,SAR,DKK,SAR,DKK
2025-08-14,08/14/2025,8.61097,SAR,thb,SAR,THB
2025-08-14,08/14/2025,0.44611,SAR,NZD,SAR,NZD
2025-08-14,08/14/2025,349.12821,SAR,IQD,SAR,IQD
2025-08-14,08/14/2025,0.82984,EUR,JOD,EUR,JOD
2025-08-14,08/14/2025,1.17041,EUR,USD,EUR,USD
2025-08-14,08/14/2025,4.39163,EUR,SAR,EUR,SAR
2025-08-14,08/14/2025,4.29895,EUR,AED,EUR,AED
2025-08-14,08/14/2025,0.86224,EUR,GBP,EUR,GBP
2025-08-14,08/14/2025,102.35301,EUR,INR,EUR,INR
2025-08-14,08/14/2025,56.56214,EUR,EGP,EUR,EGP
2025-08-14,08/14/2025,4.26089,EUR,QAR,EUR,QAR
2025-08-14,08/14/2025,0.94248,EUR,CHF,EUR,CHF
2025-08-14,08/14/2025,20.50978,EUR,ZAR,EUR,ZAR
2025-08-14,08/14/2025,47.74393,EUR,TRY,EUR,TRY
2025-08-14,08/14/2025,1533.24246,EUR,IQD,EUR,IQD
2025-08-14,08/14/2025,0.00679,JPY,USD,JPY,USD
2025-08-14,08/14/2025,0.02546,JPY,SAR,JPY,SAR
2025-08-14,08/14/2025,0.0058,JPY,EUR,JPY,EUR
2025-08-14,08/14/2025,0.02492,JPY,AED,JPY,AED
2025-08-14,08/14/2025,0.005,JPY,GBP,JPY,GBP
2025-08-14,08/14/2025,0.32791,JPY,EGP,JPY,EGP
2025-08-14,08/14/2025,0.0247,JPY,QAR,JPY,QAR
2025-08-14,08/14/2025,0.19303,AED,JOD,AED,JOD
2025-08-14,08/14/2025,0.27226,AED,USD,AED,USD
2025-08-14,08/14/2025,1.02156,AED,SAR,AED,SAR
2025-08-14,08/14/2025,0.23262,AED,EUR,AED,EUR
2025-08-14,08/14/2025,40.1245,AED,JPY,AED,JPY
2025-08-14,08/14/2025,0.41604,AED,AUD,AED,AUD
2025-08-14,08/14/2025,0.20057,AED,GBP,AED,GBP
2025-08-14,08/14/2025,23.80882,AED,INR,AED,INR
2025-08-14,08/14/2025,13.15719,AED,EGP,AED,EGP
2025-08-14,08/14/2025,0.37467,AED,CAD,AED,CAD
2025-08-14,08/14/2025,0.99115,AED,QAR,AED,QAR
2025-08-14,08/14/2025,0.21923,AED,CHF,AED,CHF
2025-08-14,08/14/2025,2.59892,AED,SEK,AED,SEK
2025-08-14,08/14/2025,0.10469,AED,OMR,AED,OMR
2025-08-14,08/14/2025,0.08317,AED,KWD,AED,KWD
2025-08-14,08/14/2025,4.77088,AED,ZAR,AED,ZAR
2025-08-14,08/14/2025,1.95331,AED,CNY,AED,CNY
2025-08-14,08/14/2025,11.10594,AED,TRY,AED,TRY
2025-08-14,08/14/2025,1.73591,AED,DKK,AED,DKK
2025-08-14,08/14/2025,8.79661,AED,thb,AED,THB
2025-08-14,08/14/2025,0.45573,AED,NZD,AED,NZD
2025-08-14,08/14/2025,356.65488,AED,IQD,AED,IQD
2025-08-14,08/14/2025,0.6544,AUD,USD,AUD,USD
2025-08-14,08/14/2025,2.45544,AUD,SAR,AUD,SAR
2025-08-14,08/14/2025,0.55912,AUD,EUR,AUD,EUR
2025-08-14,08/14/2025,2.40362,AUD,AED,AUD,AED
2025-08-14,08/14/2025,0.48209,AUD,GBP,AUD,GBP
2025-08-14,08/14/2025,2.38234,AUD,QAR,AUD,QAR
2025-08-14,08/14/2025,0.96242,GBP,JOD,GBP,JOD
2025-08-14,08/14/2025,1.35741,GBP,USD,GBP,USD
2025-08-14,08/14/2025,5.09329,GBP,SAR,GBP,SAR
2025-08-14,08/14/2025,1.15977,GBP,EUR,GBP,EUR
2025-08-14,08/14/2025,4.98581,GBP,AED,GBP,AED
2025-08-14,08/14/2025,118.70618,GBP,INR,GBP,INR
2025-08-14,08/14/2025,65.5992,GBP,EGP,GBP,EGP
2025-08-14,08/14/2025,4.94166,GBP,QAR,GBP,QAR
2025-08-14,08/14/2025,55.37209,GBP,TRY,GBP,TRY
2025-08-14,08/14/2025,0.01144,INR,USD,INR,USD
2025-08-14,08/14/2025,0.04291,INR,SAR,INR,SAR
2025-08-14,08/14/2025,0.00977,INR,EUR,INR,EUR
2025-08-14,08/14/2025,0.042,INR,AED,INR,AED
2025-08-14,08/14/2025,0.00842,INR,GBP,INR,GBP
2025-08-14,08/14/2025,0.55262,INR,EGP,INR,EGP
2025-08-14,08/14/2025,0.04163,INR,QAR,INR,QAR
2025-08-14,08/14/2025,0.02069,EGP,USD,EGP,USD
2025-08-14,08/14/2025,0.07764,EGP,SAR,EGP,SAR
2025-08-14,08/14/2025,0.01768,EGP,EUR,EGP,EUR
2025-08-14,08/14/2025,0.076,EGP,AED,EGP,AED
