_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-11,08/11/2025,1.4105,JOD,USD,JOD,USD
2025-08-11,08/11/2025,5.29329,JOD,SAR,JOD,SAR
2025-08-11,08/11/2025,1.21083,JOD,EUR,JOD,EUR
2025-08-11,08/11/2025,208.29198,JOD,JPY,JOD,JPY
2025-08-11,08/11/2025,5.18081,JOD,AED,JOD,AED
2025-08-11,08/11/2025,1.04895,JOD,GBP,JOD,GBP
2025-08-11,08/11/2025,5.14891,JOD,QAR,JOD,QAR
2025-08-11,08/11/2025,1.13931,JOD,CHF,JOD,CHF
2025-08-11,08/11/2025,1845.44126,JOD,IQD,JOD,IQD
2025-08-11,08/11/2025,0.70897,USD,JOD,USD,JOD
2025-08-11,08/11/2025,3.75276,USD,SAR,USD,SAR
2025-08-11,08/11/2025,0.85844,USD,EUR,USD,EUR
2025-08-11,08/11/2025,3.67302,USD,AED,USD,AED
2025-08-11,08/11/2025,0.74367,USD,GBP,USD,GBP
2025-08-11,08/11/2025,87.72425,USD,INR,USD,INR
2025-08-11,08/11/2025,48.17818,USD,EGP,USD,EGP
2025-08-11,08/11/2025,3.6504,USD,QAR,USD,QAR
2025-08-11,08/11/2025,17.73073,USD,ZAR,USD,ZAR
2025-08-11,08/11/2025,40.7325,USD,TRY,USD,TRY
2025-08-11,08/11/2025,1308.35587,USD,IQD,USD,IQD
2025-08-11,08/11/2025,0.18892,SAR,JOD,SAR,JOD
2025-08-11,08/11/2025,0.26647,SAR,USD,SAR,USD
2025-08-11,08/11/2025,0.22875,SAR,EUR,SAR,EUR
2025-08-11,08/11/2025,39.35022,SAR,JPY,SAR,JPY
2025-08-11,08/11/2025,0.97875,SAR,AED,SAR,AED
2025-08-11,08/11/2025,0.40858,SAR,AUD,SAR,AUD
2025-08-11,08/11/2025,0.19817,SAR,GBP,SAR,GBP
2025-08-11,08/11/2025,23.37591,SAR,INR,SAR,INR
2025-08-11,08/11/2025,12.83806,SAR,EGP,SAR,EGP
2025-08-11,08/11/2025,0.36652,SAR,CAD,SAR,CAD
2025-08-11,08/11/2025,0.97272,SAR,QAR,SAR,QAR
2025-08-11,08/11/2025,0.21524,SAR,CHF,SAR,CHF
2025-08-11,08/11/2025,2.55379,SAR,SEK,SAR,SEK
2025-08-11,08/11/2025,0.10168,SAR,OMR,SAR,OMR
2025-08-11,08/11/2025,0.08142,SAR,KWD,SAR,KWD
2025-08-11,08/11/2025,4.72471,SAR,ZAR,SAR,ZAR
2025-08-11,08/11/2025,1.91366,SAR,CNY,SAR,CNY
2025-08-11,08/11/2025,10.85401,SAR,TRY,SAR,TRY
2025-08-11,08/11/2025,1.70724,SAR,DKK,SAR,DKK
2025-08-11,08/11/2025,8.62326,SAR,thb,SAR,THB
2025-08-11,08/11/2025,0.44782,SAR,NZD,SAR,NZD
2025-08-11,08/11/2025,348.63808,SAR,IQD,SAR,IQD
2025-08-11,08/11/2025,0.82588,EUR,JOD,EUR,JOD
2025-08-11,08/11/2025,1.16491,EUR,USD,EUR,USD
2025-08-11,08/11/2025,4.37163,EUR,SAR,EUR,SAR
2025-08-11,08/11/2025,4.27874,EUR,AED,EUR,AED
2025-08-11,08/11/2025,0.86631,EUR,GBP,EUR,GBP
2025-08-11,08/11/2025,102.19091,EUR,INR,EUR,INR
2025-08-11,08/11/2025,56.12327,EUR,EGP,EUR,EGP
2025-08-11,08/11/2025,4.25239,EUR,QAR,EUR,QAR
2025-08-11,08/11/2025,0.94093,EUR,CHF,EUR,CHF
2025-08-11,08/11/2025,20.65472,EUR,ZAR,EUR,ZAR
2025-08-11,08/11/2025,47.44972,EUR,TRY,EUR,TRY
2025-08-11,08/11/2025,1524.11757,EUR,IQD,EUR,IQD
2025-08-11,08/11/2025,0.00677,JPY,USD,JPY,USD
2025-08-11,08/11/2025,0.02541,JPY,SAR,JPY,SAR
2025-08-11,08/11/2025,0.00581,JPY,EUR,JPY,EUR
2025-08-11,08/11/2025,0.02487,JPY,AED,JPY,AED
2025-08-11,08/11/2025,0.00504,JPY,GBP,JPY,GBP
2025-08-11,08/11/2025,0.32625,JPY,EGP,JPY,EGP
2025-08-11,08/11/2025,0.02472,JPY,QAR,JPY,QAR
2025-08-11,08/11/2025,0.19302,AED,JOD,AED,JOD
2025-08-11,08/11/2025,0.27226,AED,USD,AED,USD
2025-08-11,08/11/2025,1.02171,AED,SAR,AED,SAR
2025-08-11,08/11/2025,0.23371,AED,EUR,AED,EUR
2025-08-11,08/11/2025,40.2045,AED,JPY,AED,JPY
2025-08-11,08/11/2025,0.41745,AED,AUD,AED,AUD
2025-08-11,08/11/2025,0.20247,AED,GBP,AED,GBP
2025-08-11,08/11/2025,23.8834,AED,INR,AED,INR
2025-08-11,08/11/2025,13.11677,AED,EGP,AED,EGP
2025-08-11,08/11/2025,0.37448,AED,CAD,AED,CAD
2025-08-11,08/11/2025,0.99384,AED,QAR,AED,QAR
2025-08-11,08/11/2025,0.21991,AED,CHF,AED,CHF
2025-08-11,08/11/2025,2.60923,AED,SEK,AED,SEK
2025-08-11,08/11/2025,0.10389,AED,OMR,AED,OMR
2025-08-11,08/11/2025,0.08318,AED,KWD,AED,KWD
