_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-31,08/31/2025,1.41036,JOD,USD,JOD,USD
2025-08-31,08/31/2025,5.29228,JOD,SAR,JOD,SAR
2025-08-31,08/31/2025,1.20699,JOD,EUR,JOD,EUR
2025-08-31,08/31/2025,207.37213,JOD,JPY,JOD,JPY
2025-08-31,08/31/2025,5.17955,JOD,AED,JOD,AED
2025-08-31,08/31/2025,1.06174,JOD,GBP,JOD,GBP
2025-08-31,08/31/2025,5.13208,JOD,QAR,JOD,QAR
2025-08-31,08/31/2025,1.14784,JOD,CHF,JOD,CHF
2025-08-31,08/31/2025,1844.59816,JOD,IQD,JOD,IQD
2025-08-31,08/31/2025,0.70904,USD,JOD,USD,JOD
2025-08-31,08/31/2025,3.75244,USD,SAR,USD,SAR
2025-08-31,08/31/2025,0.8558,USD,EUR,USD,EUR
2025-08-31,08/31/2025,3.6725,USD,AED,USD,AED
2025-08-31,08/31/2025,0.75281,USD,GBP,USD,GBP
2025-08-31,08/31/2025,88.16745,USD,INR,USD,INR
2025-08-31,08/31/2025,48.48796,USD,EGP,USD,EGP
2025-08-31,08/31/2025,3.63885,USD,QAR,USD,QAR
2025-08-31,08/31/2025,17.65308,USD,ZAR,USD,ZAR
2025-08-31,08/31/2025,41.10364,USD,TRY,USD,TRY
2025-08-31,08/31/2025,1307.89305,USD,IQD,USD,IQD
2025-08-31,08/31/2025,0.18895,SAR,JOD,SAR,JOD
2025-08-31,08/31/2025,0.26649,SAR,USD,SAR,USD
2025-08-31,08/31/2025,0.22807,SAR,EUR,SAR,EUR
2025-08-31,08/31/2025,39.18387,SAR,JPY,SAR,JPY
2025-08-31,08/31/2025,0.9787,SAR,AED,SAR,AED
2025-08-31,08/31/2025,0.40748,SAR,AUD,SAR,AUD
2025-08-31,08/31/2025,0.20062,SAR,GBP,SAR,GBP
2025-08-31,08/31/2025,23.49605,SAR,INR,SAR,INR
2025-08-31,08/31/2025,12.92172,SAR,EGP,SAR,EGP
2025-08-31,08/31/2025,0.36631,SAR,CAD,SAR,CAD
2025-08-31,08/31/2025,0.96973,SAR,QAR,SAR,QAR
2025-08-31,08/31/2025,0.21689,SAR,CHF,SAR,CHF
2025-08-31,08/31/2025,2.52146,SAR,SEK,SAR,SEK
2025-08-31,08/31/2025,0.10247,SAR,OMR,SAR,OMR
2025-08-31,08/31/2025,0.08144,SAR,KWD,SAR,KWD
2025-08-31,08/31/2025,4.70443,SAR,ZAR,SAR,ZAR
2025-08-31,08/31/2025,1.90031,SAR,CNY,SAR,CNY
2025-08-31,08/31/2025,10.95385,SAR,TRY,SAR,TRY
2025-08-31,08/31/2025,1.70228,SAR,DKK,SAR,DKK
2025-08-31,08/31/2025,8.60908,SAR,thb,SAR,THB
2025-08-31,08/31/2025,0.44913,SAR,NZD,SAR,NZD
2025-08-31,08/31/2025,348.54491,SAR,IQD,SAR,IQD
2025-08-31,08/31/2025,0.82851,EUR,JOD,EUR,JOD
2025-08-31,08/31/2025,1.16849,EUR,USD,EUR,USD
