_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-02,08/02/2025,1.41036,JOD,USD
2025-08-02,08/02/2025,5.2904,JOD,SAR
2025-08-02,08/02/2025,1.21651,JOD,EUR
2025-08-02,08/02/2025,207.86434,JOD,JPY
2025-08-02,08/02/2025,5.18031,JOD,AED
2025-08-02,08/02/2025,2.1802,JOD,AUD
2025-08-02,08/02/2025,1.06186,JOD,GBP
2025-08-02,08/02/2025,122.93659,JOD,INR
2025-08-02,08/02/2025,68.17494,JOD,EGP
2025-08-02,08/02/2025,1.94637,JOD,CAD
2025-08-02,08/02/2025,59393.7302,JOD,IRR
2025-08-02,08/02/2025,25.53264,JOD,SZL
2025-08-02,08/02/2025,5.13476,JOD,QAR
2025-08-02,08/02/2025,1.13379,JOD,CHF
2025-08-02,08/02/2025,13.61505,JOD,SEK
2025-08-02,08/02/2025,0.53868,JOD,OMR
2025-08-02,08/02/2025,0.43054,JOD,KWD
2025-08-02,08/02/2025,25.60403,JOD,ZAR
2025-08-02,08/02/2025,10.17123,JOD,CNY
2025-08-02,08/02/2025,57.30823,JOD,TRY
2025-08-02,08/02/2025,9.08243,JOD,DKK
2025-08-02,08/02/2025,45.63972,JOD,thb
2025-08-02,08/02/2025,0.52883,JOD,BHD
2025-08-02,08/02/2025,2.38518,JOD,NZD
2025-08-02,08/02/2025,126297.60946,JOD,LBP
2025-08-02,08/02/2025,1847.56971,JOD,IQD
2025-08-02,08/02/2025,0.70904,USD,JOD
2025-08-02,08/02/2025,3.75111,USD,SAR
2025-08-02,08/02/2025,0.86255,USD,EUR
2025-08-02,08/02/2025,147.38404,USD,JPY
2025-08-02,08/02/2025,3.67304,USD,AED
2025-08-02,08/02/2025,1.54585,USD,AUD
2025-08-02,08/02/2025,0.7529,USD,GBP
2025-08-02,08/02/2025,87.1669,USD,INR
2025-08-02,08/02/2025,48.33873,USD,EGP
2025-08-02,08/02/2025,1.38005,USD,CAD
2025-08-02,08/02/2025,42112.50382,USD,IRR
2025-08-02,08/02/2025,18.10365,USD,SZL
2025-08-02,08/02/2025,3.64075,USD,QAR
2025-08-02,08/02/2025,0.8039,USD,CHF
2025-08-02,08/02/2025,9.65361,USD,SEK
2025-08-02,08/02/2025,0.38195,USD,OMR
2025-08-02,08/02/2025,0.30527,USD,KWD
2025-08-02,08/02/2025,18.15427,USD,ZAR
2025-08-02,08/02/2025,7.2118,USD,CNY
