_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-10,08/10/2025,1.41036,JOD,USD
2025-08-10,08/10/2025,5.29274,JOD,SAR
2025-08-10,08/10/2025,1.2108,JOD,EUR
2025-08-10,08/10/2025,208.22746,JOD,JPY
2025-08-10,08/10/2025,5.17955,JOD,AED
2025-08-10,08/10/2025,2.16147,JOD,AUD
2025-08-10,08/10/2025,1.05012,JOD,GBP
2025-08-10,08/10/2025,123.72265,JOD,INR
2025-08-10,08/10/2025,67.94005,JOD,EGP
2025-08-10,08/10/2025,1.93988,JOD,CAD
2025-08-10,08/10/2025,59411.3548,JOD,IRR
2025-08-10,08/10/2025,24.95804,JOD,SZL
2025-08-10,08/10/2025,5.14838,JOD,QAR
2025-08-10,08/10/2025,1.14179,JOD,CHF
2025-08-10,08/10/2025,13.50741,JOD,SEK
2025-08-10,08/10/2025,0.53815,JOD,OMR
2025-08-10,08/10/2025,0.43091,JOD,KWD
2025-08-10,08/10/2025,25.02513,JOD,ZAR
2025-08-10,08/10/2025,10.1285,JOD,CNY
2025-08-10,08/10/2025,57.37705,JOD,TRY
2025-08-10,08/10/2025,9.04252,JOD,DKK
2025-08-10,08/10/2025,45.58989,JOD,thb
2025-08-10,08/10/2025,0.52768,JOD,BHD
2025-08-10,08/10/2025,2.36828,JOD,NZD
2025-08-10,08/10/2025,126208.11557,JOD,LBP
2025-08-10,08/10/2025,1845.25089,JOD,IQD
2025-08-10,08/10/2025,0.70904,USD,JOD
2025-08-10,08/10/2025,3.75276,USD,SAR
2025-08-10,08/10/2025,0.8585,USD,EUR
2025-08-10,08/10/2025,147.6415,USD,JPY
2025-08-10,08/10/2025,3.6725,USD,AED
2025-08-10,08/10/2025,1.53257,USD,AUD
2025-08-10,08/10/2025,0.74457,USD,GBP
2025-08-10,08/10/2025,87.72425,USD,INR
2025-08-10,08/10/2025,48.17218,USD,EGP
2025-08-10,08/10/2025,1.37545,USD,CAD
2025-08-10,08/10/2025,42125.00035,USD,IRR
2025-08-10,08/10/2025,17.69624,USD,SZL
2025-08-10,08/10/2025,3.6504,USD,QAR
2025-08-10,08/10/2025,0.80958,USD,CHF
2025-08-10,08/10/2025,9.57729,USD,SEK
2025-08-10,08/10/2025,0.38157,USD,OMR
2025-08-10,08/10/2025,0.30553,USD,KWD
2025-08-10,08/10/2025,17.7438,USD,ZAR
2025-08-10,08/10/2025,7.1815,USD,CNY
2025-08-10,08/10/2025,40.6826,USD,TRY
2025-08-10,08/10/2025,6.4115,USD,DKK
2025-08-10,08/10/2025,32.32504,USD,thb
2025-08-10,08/10/2025,0.37415,USD,BHD
2025-08-10,08/10/2025,1.67921,USD,NZD
2025-08-10,08/10/2025,89486.54564,USD,LBP
2025-08-10,08/10/2025,1308.35587,USD,IQD
2025-08-10,08/10/2025,0.18894,SAR,JOD
2025-08-10,08/10/2025,0.26647,SAR,USD
2025-08-10,08/10/2025,0.22877,SAR,EUR
2025-08-10,08/10/2025,39.34209,SAR,JPY
2025-08-10,08/10/2025,0.97861,SAR,AED
2025-08-10,08/10/2025,0.40838,SAR,AUD
2025-08-10,08/10/2025,0.19841,SAR,GBP
2025-08-10,08/10/2025,23.37591,SAR,INR
2025-08-10,08/10/2025,12.83646,SAR,EGP
2025-08-10,08/10/2025,0.36652,SAR,CAD
2025-08-10,08/10/2025,11225.06473,SAR,IRR
2025-08-10,08/10/2025,4.71552,SAR,SZL
2025-08-10,08/10/2025,0.97272,SAR,QAR
2025-08-10,08/10/2025,0.21573,SAR,CHF
2025-08-10,08/10/2025,2.55206,SAR,SEK
2025-08-10,08/10/2025,0.10168,SAR,OMR
2025-08-10,08/10/2025,0.08142,SAR,KWD
2025-08-10,08/10/2025,4.7282,SAR,ZAR
2025-08-10,08/10/2025,1.91366,SAR,CNY
2025-08-10,08/10/2025,10.84071,SAR,TRY
2025-08-10,08/10/2025,1.70848,SAR,DKK
2025-08-10,08/10/2025,8.61367,SAR,thb
2025-08-10,08/10/2025,0.0997,SAR,BHD
2025-08-10,08/10/2025,0.44746,SAR,NZD
2025-08-10,08/10/2025,23845.51357,SAR,LBP
2025-08-10,08/10/2025,348.63808,SAR,IQD
2025-08-10,08/10/2025,0.8259,EUR,JOD
2025-08-10,08/10/2025,1.16482,EUR,USD
2025-08-10,08/10/2025,4.37128,EUR,SAR
2025-08-10,08/10/2025,171.9753,EUR,JPY
2025-08-10,08/10/2025,4.2778,EUR,AED
2025-08-10,08/10/2025,1.78516,EUR,AUD
2025-08-10,08/10/2025,0.86729,EUR,GBP
2025-08-10,08/10/2025,102.18268,EUR,INR
2025-08-10,08/10/2025,56.11177,EUR,EGP
2025-08-10,08/10/2025,1.60215,EUR,CAD
2025-08-10,08/10/2025,49067.90803,EUR,IRR
2025-08-10,08/10/2025,20.61287,EUR,SZL
2025-08-10,08/10/2025,4.25205,EUR,QAR
2025-08-10,08/10/2025,0.94301,EUR,CHF
2025-08-10,08/10/2025,11.15578,EUR,SEK
2025-08-10,08/10/2025,0.44446,EUR,OMR
2025-08-10,08/10/2025,0.35589,EUR,KWD
2025-08-10,08/10/2025,20.66828,EUR,ZAR
2025-08-10,08/10/2025,8.36514,EUR,CNY
2025-08-10,08/10/2025,47.38777,EUR,TRY
2025-08-10,08/10/2025,7.46823,EUR,DKK
2025-08-10,08/10/2025,37.65275,EUR,thb
2025-08-10,08/10/2025,0.43581,EUR,BHD
2025-08-10,08/10/2025,1.95597,EUR,NZD
2025-08-10,08/10/2025,104235.43157,EUR,LBP
2025-08-10,08/10/2025,1523.99489,EUR,IQD
2025-08-10,08/10/2025,0.0048,JPY,JOD
2025-08-10,08/10/2025,0.00677,JPY,USD
2025-08-10,08/10/2025,0.02542,JPY,SAR
2025-08-10,08/10/2025,0.00582,JPY,EUR
2025-08-10,08/10/2025,0.02487,JPY,AED
2025-08-10,08/10/2025,0.01038,JPY,AUD
2025-08-10,08/10/2025,0.00504,JPY,GBP
2025-08-10,08/10/2025,0.59417,JPY,INR
2025-08-10,08/10/2025,0.32628,JPY,EGP
2025-08-10,08/10/2025,0.00932,JPY,CAD
2025-08-10,08/10/2025,285.3195,JPY,IRR
2025-08-10,08/10/2025,0.11986,JPY,SZL
2025-08-10,08/10/2025,0.02473,JPY,QAR
2025-08-10,08/10/2025,0.00548,JPY,CHF
2025-08-10,08/10/2025,0.06487,JPY,SEK
2025-08-10,08/10/2025,0.00258,JPY,OMR
2025-08-10,08/10/2025,0.00207,JPY,KWD
2025-08-10,08/10/2025,0.12018,JPY,ZAR
2025-08-10,08/10/2025,0.04864,JPY,CNY
2025-08-10,08/10/2025,0.27555,JPY,TRY
2025-08-10,08/10/2025,0.04343,JPY,DKK
2025-08-10,08/10/2025,0.21894,JPY,thb
2025-08-10,08/10/2025,0.00253,JPY,BHD
2025-08-10,08/10/2025,0.01137,JPY,NZD
2025-08-10,08/10/2025,606.10698,JPY,LBP
2025-08-10,08/10/2025,8.86171,JPY,IQD
2025-08-10,08/10/2025,0.19307,AED,JOD
2025-08-10,08/10/2025,0.27229,AED,USD
2025-08-10,08/10/2025,1.02185,AED,SAR
2025-08-10,08/10/2025,0.23377,AED,EUR
2025-08-10,08/10/2025,40.20186,AED,JPY
2025-08-10,08/10/2025,0.41731,AED,AUD
2025-08-10,08/10/2025,0.20274,AED,GBP
2025-08-10,08/10/2025,23.88677,AED,INR
2025-08-10,08/10/2025,13.11699,AED,EGP
2025-08-10,08/10/2025,0.37453,AED,CAD
2025-08-10,08/10/2025,11470.37489,AED,IRR
2025-08-10,08/10/2025,4.81858,AED,SZL
2025-08-10,08/10/2025,0.99398,AED,QAR
2025-08-10,08/10/2025,0.22044,AED,CHF
2025-08-10,08/10/2025,2.60784,AED,SEK
2025-08-10,08/10/2025,0.1039,AED,OMR
2025-08-10,08/10/2025,0.08319,AED,KWD
2025-08-10,08/10/2025,4.83153,AED,ZAR
2025-08-10,08/10/2025,1.95548,AED,CNY
2025-08-10,08/10/2025,11.07762,AED,TRY
2025-08-10,08/10/2025,1.74581,AED,DKK
2025-08-10,08/10/2025,8.80191,AED,thb
2025-08-10,08/10/2025,0.10188,AED,BHD
2025-08-10,08/10/2025,0.45724,AED,NZD
2025-08-10,08/10/2025,24366.62832,AED,LBP
2025-08-10,08/10/2025,356.25714,AED,IQD
2025-08-10,08/10/2025,0.46265,AUD,JOD
2025-08-10,08/10/2025,0.6525,AUD,USD
2025-08-10,08/10/2025,2.44868,AUD,SAR
2025-08-10,08/10/2025,0.56017,AUD,EUR
2025-08-10,08/10/2025,96.33607,AUD,JPY
2025-08-10,08/10/2025,2.39631,AUD,AED
2025-08-10,08/10/2025,0.48583,AUD,GBP
2025-08-10,08/10/2025,57.24007,AUD,INR
2025-08-10,08/10/2025,31.43235,AUD,EGP
2025-08-10,08/10/2025,0.89748,AUD,CAD
2025-08-10,08/10/2025,27486.56015,AUD,IRR
2025-08-10,08/10/2025,11.54679,AUD,SZL
2025-08-10,08/10/2025,2.38189,AUD,QAR
2025-08-10,08/10/2025,0.52825,AUD,CHF
2025-08-10,08/10/2025,6.24918,AUD,SEK
2025-08-10,08/10/2025,0.24898,AUD,OMR
2025-08-10,08/10/2025,0.19936,AUD,KWD
2025-08-10,08/10/2025,11.57783,AUD,ZAR
2025-08-10,08/10/2025,4.68593,AUD,CNY
2025-08-10,08/10/2025,26.54539,AUD,TRY
2025-08-10,08/10/2025,4.18351,AUD,DKK
2025-08-10,08/10/2025,21.09209,AUD,thb
2025-08-10,08/10/2025,0.24413,AUD,BHD
2025-08-10,08/10/2025,1.09568,AUD,NZD
2025-08-10,08/10/2025,58389.96555,AUD,LBP
2025-08-10,08/10/2025,853.70212,AUD,IQD
2025-08-10,08/10/2025,0.95228,GBP,JOD
2025-08-10,08/10/2025,1.34305,GBP,USD
2025-08-10,08/10/2025,5.04015,GBP,SAR
2025-08-10,08/10/2025,1.15301,GBP,EUR
2025-08-10,08/10/2025,198.28992,GBP,JPY
2025-08-10,08/10/2025,4.93236,GBP,AED
2025-08-10,08/10/2025,2.05831,GBP,AUD
2025-08-10,08/10/2025,117.81805,GBP,INR
2025-08-10,08/10/2025,64.69765,GBP,EGP
2025-08-10,08/10/2025,1.8473,GBP,CAD
2025-08-10,08/10/2025,56575.98102,GBP,IRR
2025-08-10,08/10/2025,23.76693,GBP,SZL
2025-08-10,08/10/2025,4.90267,GBP,QAR
2025-08-10,08/10/2025,1.0873,GBP,CHF
2025-08-10,08/10/2025,12.86277,GBP,SEK
2025-08-10,08/10/2025,0.51247,GBP,OMR
2025-08-10,08/10/2025,0.41034,GBP,KWD
2025-08-10,08/10/2025,23.83082,GBP,ZAR
2025-08-10,08/10/2025,9.64512,GBP,CNY
2025-08-10,08/10/2025,54.63876,GBP,TRY
2025-08-10,08/10/2025,8.61097,GBP,DKK
2025-08-10,08/10/2025,43.41414,GBP,thb
2025-08-10,08/10/2025,0.5025,GBP,BHD
2025-08-10,08/10/2025,2.25526,GBP,NZD
2025-08-10,08/10/2025,120184.90362,GBP,LBP
2025-08-10,08/10/2025,1757.18732,GBP,IQD
2025-08-10,08/10/2025,0.00808,INR,JOD
2025-08-10,08/10/2025,0.0114,INR,USD
2025-08-10,08/10/2025,0.04278,INR,SAR
2025-08-10,08/10/2025,0.00979,INR,EUR
2025-08-10,08/10/2025,1.68302,INR,JPY
2025-08-10,08/10/2025,0.04186,INR,AED
2025-08-10,08/10/2025,0.01747,INR,AUD
2025-08-10,08/10/2025,0.00849,INR,GBP
2025-08-10,08/10/2025,0.54913,INR,EGP
2025-08-10,08/10/2025,0.01568,INR,CAD
2025-08-10,08/10/2025,480.1979,INR,IRR
2025-08-10,08/10/2025,0.20173,INR,SZL
2025-08-10,08/10/2025,0.04161,INR,QAR
2025-08-10,08/10/2025,0.00923,INR,CHF
2025-08-10,08/10/2025,0.10918,INR,SEK
2025-08-10,08/10/2025,0.00435,INR,OMR
2025-08-10,08/10/2025,0.00348,INR,KWD
2025-08-10,08/10/2025,0.20227,INR,ZAR
2025-08-10,08/10/2025,0.08187,INR,CNY
2025-08-10,08/10/2025,0.46376,INR,TRY
2025-08-10,08/10/2025,0.07309,INR,DKK
2025-08-10,08/10/2025,0.36849,INR,thb
2025-08-10,08/10/2025,0.00427,INR,BHD
2025-08-10,08/10/2025,0.01914,INR,NZD
2025-08-10,08/10/2025,1020.08903,INR,LBP
2025-08-10,08/10/2025,14.91442,INR,IQD
2025-08-10,08/10/2025,0.01472,EGP,JOD
2025-08-10,08/10/2025,0.02076,EGP,USD
2025-08-10,08/10/2025,0.0779,EGP,SAR
2025-08-10,08/10/2025,0.01782,EGP,EUR
2025-08-10,08/10/2025,3.06487,EGP,JPY
2025-08-10,08/10/2025,0.07624,EGP,AED
2025-08-10,08/10/2025,0.03181,EGP,AUD
2025-08-10,08/10/2025,0.01546,EGP,GBP
2025-08-10,08/10/2025,1.82106,EGP,INR
2025-08-10,08/10/2025,0.02855,EGP,CAD
2025-08-10,08/10/2025,874.46736,EGP,IRR
2025-08-10,08/10/2025,0.36735,EGP,SZL
2025-08-10,08/10/2025,0.07578,EGP,QAR
2025-08-10,08/10/2025,0.01681,EGP,CHF
2025-08-10,08/10/2025,0.19881,EGP,SEK
2025-08-10,08/10/2025,0.00792,EGP,OMR
2025-08-10,08/10/2025,0.00634,EGP,KWD
2025-08-10,08/10/2025,0.36834,EGP,ZAR
2025-08-10,08/10/2025,0.14908,EGP,CNY
2025-08-10,08/10/2025,0.84453,EGP,TRY
2025-08-10,08/10/2025,0.1331,EGP,DKK
2025-08-10,08/10/2025,0.67103,EGP,thb
2025-08-10,08/10/2025,0.00777,EGP,BHD
2025-08-10,08/10/2025,0.03486,EGP,NZD
2025-08-10,08/10/2025,1857.63947,EGP,LBP
2025-08-10,08/10/2025,27.15999,EGP,IQD
2025-08-10,08/10/2025,0.5155,CAD,JOD
2025-08-10,08/10/2025,0.72704,CAD,USD
2025-08-10,08/10/2025,2.72839,CAD,SAR
2025-08-10,08/10/2025,0.62416,CAD,EUR
2025-08-10,08/10/2025,107.34048,CAD,JPY
2025-08-10,08/10/2025,2.67004,CAD,AED
2025-08-10,08/10/2025,1.11423,CAD,AUD
2025-08-10,08/10/2025,0.54133,CAD,GBP
2025-08-10,08/10/2025,63.77856,CAD,INR
2025-08-10,08/10/2025,35.02284,CAD,EGP
2025-08-10,08/10/2025,30626.33129,CAD,IRR
2025-08-10,08/10/2025,12.86578,CAD,SZL
2025-08-10,08/10/2025,2.65397,CAD,QAR
2025-08-10,08/10/2025,0.58859,CAD,CHF
2025-08-10,08/10/2025,6.96302,CAD,SEK
2025-08-10,08/10/2025,0.27742,CAD,OMR
2025-08-10,08/10/2025,0.22213,CAD,KWD
2025-08-10,08/10/2025,12.90036,CAD,ZAR
2025-08-10,08/10/2025,5.2212,CAD,CNY
2025-08-10,08/10/2025,29.57765,CAD,TRY
2025-08-10,08/10/2025,4.66139,CAD,DKK
2025-08-10,08/10/2025,23.50142,CAD,thb
2025-08-10,08/10/2025,0.27202,CAD,BHD
2025-08-10,08/10/2025,1.22084,CAD,NZD
2025-08-10,08/10/2025,65059.81176,CAD,LBP
2025-08-10,08/10/2025,951.21994,CAD,IQD
2025-08-10,08/10/2025,2e-05,IRR,JOD
2025-08-10,08/10/2025,2e-05,IRR,USD
2025-08-10,08/10/2025,9e-05,IRR,SAR
2025-08-10,08/10/2025,2e-05,IRR,EUR
2025-08-10,08/10/2025,0.00351,IRR,JPY
2025-08-10,08/10/2025,9e-05,IRR,AED
2025-08-10,08/10/2025,4e-05,IRR,AUD
2025-08-10,08/10/2025,2e-05,IRR,GBP
2025-08-10,08/10/2025,0.00208,IRR,INR
2025-08-10,08/10/2025,0.00114,IRR,EGP
2025-08-10,08/10/2025,3e-05,IRR,CAD
2025-08-10,08/10/2025,0.00042,IRR,SZL
2025-08-10,08/10/2025,9e-05,IRR,QAR
2025-08-10,08/10/2025,2e-05,IRR,CHF
2025-08-10,08/10/2025,0.00023,IRR,SEK
2025-08-10,08/10/2025,1e-05,IRR,OMR
2025-08-10,08/10/2025,1e-05,IRR,KWD
2025-08-10,08/10/2025,0.00042,IRR,ZAR
2025-08-10,08/10/2025,0.00017,IRR,CNY
2025-08-10,08/10/2025,0.00097,IRR,TRY
2025-08-10,08/10/2025,0.00015,IRR,DKK
2025-08-10,08/10/2025,0.00077,IRR,thb
2025-08-10,08/10/2025,1e-05,IRR,BHD
2025-08-10,08/10/2025,4e-05,IRR,NZD
2025-08-10,08/10/2025,2.12431,IRR,LBP
2025-08-10,08/10/2025,0.03106,IRR,IQD
2025-08-10,08/10/2025,0.04007,SZL,JOD
2025-08-10,08/10/2025,0.05651,SZL,USD
2025-08-10,08/10/2025,0.21207,SZL,SAR
2025-08-10,08/10/2025,0.04851,SZL,EUR
2025-08-10,08/10/2025,8.3431,SZL,JPY
