_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-10,08/10/2025,1.41036,JOD,USD,JOD,USD
2025-08-10,08/10/2025,5.29274,JOD,SAR,JOD,SAR
2025-08-10,08/10/2025,1.2108,JOD,EUR,JOD,EUR
2025-08-10,08/10/2025,208.22746,JOD,JPY,JOD,JPY
2025-08-10,08/10/2025,5.17955,JOD,AED,JOD,AED
2025-08-10,08/10/2025,1.05012,JOD,GBP,JOD,GBP
2025-08-10,08/10/2025,5.14838,JOD,QAR,JOD,QAR
2025-08-10,08/10/2025,1.14179,JOD,CHF,JOD,CHF
2025-08-10,08/10/2025,1845.25089,JOD,IQD,JOD,IQD
2025-08-10,08/10/2025,0.70904,USD,JOD,USD,JOD
2025-08-10,08/10/2025,3.75276,USD,SAR,USD,SAR
2025-08-10,08/10/2025,0.8585,USD,EUR,USD,EUR
2025-08-10,08/10/2025,3.6725,USD,AED,USD,AED
2025-08-10,08/10/2025,0.74457,USD,GBP,USD,GBP
2025-08-10,08/10/2025,87.72425,USD,INR,USD,INR
2025-08-10,08/10/2025,48.17218,USD,EGP,USD,EGP
2025-08-10,08/10/2025,3.6504,USD,QAR,USD,QAR
2025-08-10,08/10/2025,17.7438,USD,ZAR,USD,ZAR
2025-08-10,08/10/2025,40.6826,USD,TRY,USD,TRY
2025-08-10,08/10/2025,1308.35587,USD,IQD,USD,IQD
2025-08-10,08/10/2025,0.18894,SAR,JOD,SAR,JOD
2025-08-10,08/10/2025,0.26647,SAR,USD,SAR,USD
2025-08-10,08/10/2025,0.22877,SAR,EUR,SAR,EUR
2025-08-10,08/10/2025,39.34209,SAR,JPY,SAR,JPY
2025-08-10,08/10/2025,0.97861,SAR,AED,SAR,AED
2025-08-10,08/10/2025,0.40838,SAR,AUD,SAR,AUD
2025-08-10,08/10/2025,0.19841,SAR,GBP,SAR,GBP
2025-08-10,08/10/2025,23.37591,SAR,INR,SAR,INR
