_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-17,07/17/2025,1.41038,JOD,USD,JOD,USD
2025-07-17,07/17/2025,5.28993,JOD,SAR,JOD,SAR
2025-07-17,07/17/2025,1.21148,JOD,EUR,JOD,EUR
2025-07-17,07/17/2025,208.4961,JOD,JPY,JOD,JPY
2025-07-17,07/17/2025,5.18036,JOD,AED,JOD,AED
2025-07-17,07/17/2025,1.05112,JOD,GBP,JOD,GBP
2025-07-17,07/17/2025,5.13463,JOD,QAR,JOD,QAR
2025-07-17,07/17/2025,1.12949,JOD,CHF,JOD,CHF
2025-07-17,07/17/2025,1847.59746,JOD,IQD,JOD,IQD
2025-07-17,07/17/2025,0.70903,USD,JOD,USD,JOD
2025-07-17,07/17/2025,3.75071,USD,SAR,USD,SAR
2025-07-17,07/17/2025,0.85898,USD,EUR,USD,EUR
2025-07-17,07/17/2025,3.67302,USD,AED,USD,AED
2025-07-17,07/17/2025,0.74528,USD,GBP,USD,GBP
2025-07-17,07/17/2025,85.88455,USD,INR,USD,INR
2025-07-17,07/17/2025,49.4199,USD,EGP,USD,EGP
2025-07-17,07/17/2025,3.6406,USD,QAR,USD,QAR
2025-07-17,07/17/2025,17.8313,USD,ZAR,USD,ZAR
2025-07-17,07/17/2025,40.2425,USD,TRY,USD,TRY
2025-07-17,07/17/2025,1310.0,USD,IQD,USD,IQD
2025-07-17,07/17/2025,0.18904,SAR,JOD,SAR,JOD
2025-07-17,07/17/2025,0.26662,SAR,USD,SAR,USD
2025-07-17,07/17/2025,0.22902,SAR,EUR,SAR,EUR
2025-07-17,07/17/2025,39.4138,SAR,JPY,SAR,JPY
2025-07-17,07/17/2025,0.97929,SAR,AED,SAR,AED
2025-07-17,07/17/2025,0.40842,SAR,AUD,SAR,AUD
2025-07-17,07/17/2025,0.1987,SAR,GBP,SAR,GBP
2025-07-17,07/17/2025,22.89821,SAR,INR,SAR,INR
2025-07-17,07/17/2025,13.17614,SAR,EGP,SAR,EGP
2025-07-17,07/17/2025,0.36501,SAR,CAD,SAR,CAD
2025-07-17,07/17/2025,0.97064,SAR,QAR,SAR,QAR
2025-07-17,07/17/2025,0.21352,SAR,CHF,SAR,CHF
2025-07-17,07/17/2025,2.59042,SAR,SEK,SAR,SEK
2025-07-17,07/17/2025,0.10251,SAR,OMR,SAR,OMR
2025-07-17,07/17/2025,0.08147,SAR,KWD,SAR,KWD
2025-07-17,07/17/2025,4.75411,SAR,ZAR,SAR,ZAR
2025-07-17,07/17/2025,1.91404,SAR,CNY,SAR,CNY
2025-07-17,07/17/2025,10.7293,SAR,TRY,SAR,TRY
2025-07-17,07/17/2025,1.70994,SAR,DKK,SAR,DKK
2025-07-17,07/17/2025,8.64905,SAR,thb,SAR,THB
2025-07-17,07/17/2025,0.44836,SAR,NZD,SAR,NZD
2025-07-17,07/17/2025,349.26714,SAR,IQD,SAR,IQD
2025-07-17,07/17/2025,0.82544,EUR,JOD,EUR,JOD
2025-07-17,07/17/2025,1.16418,EUR,USD,EUR,USD
2025-07-17,07/17/2025,4.3665,EUR,SAR,EUR,SAR
2025-07-17,07/17/2025,4.27605,EUR,AED,EUR,AED
2025-07-17,07/17/2025,0.86763,EUR,GBP,EUR,GBP
2025-07-17,07/17/2025,99.98492,EUR,INR,EUR,INR
