_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-29,07/29/2025,1.4104,JOD,USD,JOD,USD
2025-07-29,07/29/2025,5.2907,JOD,SAR,JOD,SAR
2025-07-29,07/29/2025,1.21707,JOD,EUR,JOD,EUR
2025-07-29,07/29/2025,209.53033,JOD,JPY,JOD,JPY
2025-07-29,07/29/2025,5.17972,JOD,AED,JOD,AED
2025-07-29,07/29/2025,1.05605,JOD,GBP,JOD,GBP
2025-07-29,07/29/2025,5.13493,JOD,QAR,JOD,QAR
2025-07-29,07/29/2025,1.13349,JOD,CHF,JOD,CHF
2025-07-29,07/29/2025,1847.62927,JOD,IQD,JOD,IQD
2025-07-29,07/29/2025,0.70902,USD,JOD,USD,JOD
2025-07-29,07/29/2025,3.7512,USD,SAR,USD,SAR
2025-07-29,07/29/2025,0.86293,USD,EUR,USD,EUR
2025-07-29,07/29/2025,3.6725,USD,AED,USD,AED
2025-07-29,07/29/2025,0.74876,USD,GBP,USD,GBP
2025-07-29,07/29/2025,86.69655,USD,INR,USD,INR
2025-07-29,07/29/2025,48.79171,USD,EGP,USD,EGP
2025-07-29,07/29/2025,3.64075,USD,QAR,USD,QAR
2025-07-29,07/29/2025,17.8825,USD,ZAR,USD,ZAR
2025-07-29,07/29/2025,40.5737,USD,TRY,USD,TRY
2025-07-29,07/29/2025,1310.0,USD,IQD,USD,IQD
2025-07-29,07/29/2025,0.18901,SAR,JOD,SAR,JOD
2025-07-29,07/29/2025,0.26658,SAR,USD,SAR,USD
2025-07-29,07/29/2025,0.23004,SAR,EUR,SAR,EUR
2025-07-29,07/29/2025,39.60352,SAR,JPY,SAR,JPY
2025-07-29,07/29/2025,0.97902,SAR,AED,SAR,AED
2025-07-29,07/29/2025,0.40875,SAR,AUD,SAR,AUD
2025-07-29,07/29/2025,0.19961,SAR,GBP,SAR,GBP
2025-07-29,07/29/2025,23.11172,SAR,INR,SAR,INR
2025-07-29,07/29/2025,13.00698,SAR,EGP,SAR,EGP
2025-07-29,07/29/2025,0.36623,SAR,CAD,SAR,CAD
2025-07-29,07/29/2025,0.97056,SAR,QAR,SAR,QAR
2025-07-29,07/29/2025,0.21424,SAR,CHF,SAR,CHF
2025-07-29,07/29/2025,2.56338,SAR,SEK,SAR,SEK
2025-07-29,07/29/2025,0.1025,SAR,OMR,SAR,OMR
2025-07-29,07/29/2025,0.08143,SAR,KWD,SAR,KWD
2025-07-29,07/29/2025,4.76715,SAR,ZAR,SAR,ZAR
2025-07-29,07/29/2025,1.91348,SAR,CNY,SAR,CNY
2025-07-29,07/29/2025,10.81621,SAR,TRY,SAR,TRY
2025-07-29,07/29/2025,1.71689,SAR,DKK,SAR,DKK
2025-07-29,07/29/2025,8.65321,SAR,thb,SAR,THB
2025-07-29,07/29/2025,0.44649,SAR,NZD,SAR,NZD
2025-07-29,07/29/2025,349.22209,SAR,IQD,SAR,IQD
2025-07-29,07/29/2025,0.82164,EUR,JOD,EUR,JOD
2025-07-29,07/29/2025,1.15885,EUR,USD,EUR,USD
2025-07-29,07/29/2025,4.34707,EUR,SAR,EUR,SAR
2025-07-29,07/29/2025,4.25588,EUR,AED,EUR,AED
2025-07-29,07/29/2025,0.8677,EUR,GBP,EUR,GBP
2025-07-29,07/29/2025,100.46823,EUR,INR,EUR,INR
2025-07-29,07/29/2025,56.54223,EUR,EGP,EUR,EGP
2025-07-29,07/29/2025,4.21908,EUR,QAR,EUR,QAR
2025-07-29,07/29/2025,0.93133,EUR,CHF,EUR,CHF
2025-07-29,07/29/2025,20.72312,EUR,ZAR,EUR,ZAR
2025-07-29,07/29/2025,47.0188,EUR,TRY,EUR,TRY
2025-07-29,07/29/2025,1518.09253,EUR,IQD,EUR,IQD
2025-07-29,07/29/2025,0.00673,JPY,USD,JPY,USD
2025-07-29,07/29/2025,0.02525,JPY,SAR,JPY,SAR
2025-07-29,07/29/2025,0.00581,JPY,EUR,JPY,EUR
2025-07-29,07/29/2025,0.02472,JPY,AED,JPY,AED
2025-07-29,07/29/2025,0.00504,JPY,GBP,JPY,GBP
2025-07-29,07/29/2025,0.32843,JPY,EGP,JPY,EGP
2025-07-29,07/29/2025,0.02451,JPY,QAR,JPY,QAR
2025-07-29,07/29/2025,0.19306,AED,JOD,AED,JOD
2025-07-29,07/29/2025,0.27229,AED,USD,AED,USD
2025-07-29,07/29/2025,1.02143,AED,SAR,AED,SAR
2025-07-29,07/29/2025,0.23497,AED,EUR,AED,EUR
2025-07-29,07/29/2025,40.4521,AED,JPY,AED,JPY
2025-07-29,07/29/2025,0.41751,AED,AUD,AED,AUD
2025-07-29,07/29/2025,0.20388,AED,GBP,AED,GBP
2025-07-29,07/29/2025,23.60693,AED,INR,AED,INR
2025-07-29,07/29/2025,13.28568,AED,EGP,AED,EGP
