_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency
2025-08-08,08/08/2025,1.41048,JOD,USD
2025-08-08,08/08/2025,5.29321,JOD,SAR
2025-08-08,08/08/2025,1.20906,JOD,EUR
2025-08-08,08/08/2025,207.47713,JOD,JPY
2025-08-08,08/08/2025,5.1807,JOD,AED
2025-08-08,08/08/2025,2.16362,JOD,AUD
2025-08-08,08/08/2025,1.04946,JOD,GBP
2025-08-08,08/08/2025,123.29121,JOD,INR
2025-08-08,08/08/2025,68.46333,JOD,EGP
2025-08-08,08/08/2025,1.93905,JOD,CAD
2025-08-08,08/08/2025,59416.37825,JOD,IRR
2025-08-08,08/08/2025,25.06471,JOD,SZL
2025-08-08,08/08/2025,5.13484,JOD,QAR
2025-08-08,08/08/2025,1.13785,JOD,CHF
2025-08-08,08/08/2025,13.49376,JOD,SEK
2025-08-08,08/08/2025,0.54235,JOD,OMR
2025-08-08,08/08/2025,0.43002,JOD,KWD
2025-08-08,08/08/2025,25.00736,JOD,ZAR
2025-08-08,08/08/2025,10.12935,JOD,CNY
2025-08-08,08/08/2025,57.35313,JOD,TRY
2025-08-08,08/08/2025,9.0255,JOD,DKK
2025-08-08,08/08/2025,45.60055,JOD,thb
2025-08-08,08/08/2025,0.53167,JOD,BHD
2025-08-08,08/08/2025,2.36659,JOD,NZD
2025-08-08,08/08/2025,126308.28895,JOD,LBP
2025-08-08,08/08/2025,1847.72595,JOD,IQD
2025-08-08,08/08/2025,0.70898,USD,JOD
2025-08-08,08/08/2025,3.75278,USD,SAR
2025-08-08,08/08/2025,0.8572,USD,EUR
2025-08-08,08/08/2025,147.09705,USD,JPY
2025-08-08,08/08/2025,3.67301,USD,AED
2025-08-08,08/08/2025,1.53397,USD,AUD
2025-08-08,08/08/2025,0.74405,USD,GBP
2025-08-08,08/08/2025,87.41095,USD,INR
2025-08-08,08/08/2025,48.5391,USD,EGP
2025-08-08,08/08/2025,1.37475,USD,CAD
2025-08-08,08/08/2025,42124.99982,USD,IRR
2025-08-08,08/08/2025,17.77037,USD,SZL
2025-08-08,08/08/2025,3.6405,USD,QAR
2025-08-08,08/08/2025,0.80671,USD,CHF
2025-08-08,08/08/2025,9.5668,USD,SEK
2025-08-08,08/08/2025,0.38451,USD,OMR
2025-08-08,08/08/2025,0.30488,USD,KWD
2025-08-08,08/08/2025,17.72971,USD,ZAR
2025-08-08,08/08/2025,7.1815,USD,CNY
2025-08-08,08/08/2025,40.6622,USD,TRY
2025-08-08,08/08/2025,6.3989,USD,DKK
2025-08-08,08/08/2025,32.32986,USD,thb
2025-08-08,08/08/2025,0.37694,USD,BHD
2025-08-08,08/08/2025,1.67787,USD,NZD
2025-08-08,08/08/2025,89549.99962,USD,LBP
2025-08-08,08/08/2025,1310.0,USD,IQD
2025-08-08,08/08/2025,0.18892,SAR,JOD
2025-08-08,08/08/2025,0.26647,SAR,USD
2025-08-08,08/08/2025,0.22842,SAR,EUR
2025-08-08,08/08/2025,39.19683,SAR,JPY
2025-08-08,08/08/2025,0.97874,SAR,AED
2025-08-08,08/08/2025,0.40875,SAR,AUD
2025-08-08,08/08/2025,0.19827,SAR,GBP
2025-08-08,08/08/2025,23.29233,SAR,INR
2025-08-08,08/08/2025,12.93418,SAR,EGP
2025-08-08,08/08/2025,0.36633,SAR,CAD
2025-08-08,08/08/2025,11225.01494,SAR,IRR
2025-08-08,08/08/2025,4.73526,SAR,SZL
2025-08-08,08/08/2025,0.97008,SAR,QAR
2025-08-08,08/08/2025,0.21496,SAR,CHF
2025-08-08,08/08/2025,2.54926,SAR,SEK
2025-08-08,08/08/2025,0.10246,SAR,OMR
2025-08-08,08/08/2025,0.08124,SAR,KWD
2025-08-08,08/08/2025,4.72442,SAR,ZAR
2025-08-08,08/08/2025,1.91365,SAR,CNY
2025-08-08,08/08/2025,10.83522,SAR,TRY
2025-08-08,08/08/2025,1.70511,SAR,DKK
2025-08-08,08/08/2025,8.61491,SAR,thb
2025-08-08,08/08/2025,0.10044,SAR,BHD
2025-08-08,08/08/2025,0.4471,SAR,NZD
2025-08-08,08/08/2025,23862.31662,SAR,LBP
2025-08-08,08/08/2025,349.07465,SAR,IQD
2025-08-08,08/08/2025,0.82709,EUR,JOD
2025-08-08,08/08/2025,1.16659,EUR,USD
2025-08-08,08/08/2025,4.37795,EUR,SAR
2025-08-08,08/08/2025,171.60184,EUR,JPY
2025-08-08,08/08/2025,4.28489,EUR,AED
2025-08-08,08/08/2025,1.78951,EUR,AUD
2025-08-08,08/08/2025,0.868,EUR,GBP
2025-08-08,08/08/2025,101.97268,EUR,INR
2025-08-08,08/08/2025,56.6252,EUR,EGP
2025-08-08,08/08/2025,1.60377,EUR,CAD
2025-08-08,08/08/2025,49142.5729,EUR,IRR
2025-08-08,08/08/2025,20.73072,EUR,SZL
2025-08-08,08/08/2025,4.24696,EUR,QAR
2025-08-08,08/08/2025,0.9411,EUR,CHF
