_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-08-08,08/08/2025,1.41048,JOD,USD,JOD,USD
2025-08-08,08/08/2025,5.29321,JOD,SAR,JOD,SAR
2025-08-08,08/08/2025,1.20906,JOD,EUR,JOD,EUR
2025-08-08,08/08/2025,207.47713,JOD,JPY,JOD,JPY
2025-08-08,08/08/2025,5.1807,JOD,AED,JOD,AED
2025-08-08,08/08/2025,1.04946,JOD,GBP,JOD,GBP
2025-08-08,08/08/2025,5.13484,JOD,QAR,JOD,QAR
2025-08-08,08/08/2025,1.13785,JOD,CHF,JOD,CHF
2025-08-08,08/08/2025,1847.72595,JOD,IQD,JOD,IQD
2025-08-08,08/08/2025,0.70898,USD,JOD,USD,JOD
2025-08-08,08/08/2025,3.75278,USD,SAR,USD,SAR
2025-08-08,08/08/2025,0.8572,USD,EUR,USD,EUR
2025-08-08,08/08/2025,3.67301,USD,AED,USD,AED
2025-08-08,08/08/2025,0.74405,USD,GBP,USD,GBP
2025-08-08,08/08/2025,87.41095,USD,INR,USD,INR
2025-08-08,08/08/2025,48.5391,USD,EGP,USD,EGP
2025-08-08,08/08/2025,3.6405,USD,QAR,USD,QAR
2025-08-08,08/08/2025,17.72971,USD,ZAR,USD,ZAR
2025-08-08,08/08/2025,40.6622,USD,TRY,USD,TRY
2025-08-08,08/08/2025,1310.0,USD,IQD,USD,IQD
2025-08-08,08/08/2025,0.18892,SAR,JOD,SAR,JOD
2025-08-08,08/08/2025,0.26647,SAR,USD,SAR,USD
2025-08-08,08/08/2025,0.22842,SAR,EUR,SAR,EUR
2025-08-08,08/08/2025,39.19683,SAR,JPY,SAR,JPY
2025-08-08,08/08/2025,0.97874,SAR,AED,SAR,AED
2025-08-08,08/08/2025,0.40875,SAR,AUD,SAR,AUD
2025-08-08,08/08/2025,0.19827,SAR,GBP,SAR,GBP
2025-08-08,08/08/2025,23.29233,SAR,INR,SAR,INR
2025-08-08,08/08/2025,12.93418,SAR,EGP,SAR,EGP
2025-08-08,08/08/2025,0.36633,SAR,CAD,SAR,CAD
2025-08-08,08/08/2025,0.97008,SAR,QAR,SAR,QAR
2025-08-08,08/08/2025,0.21496,SAR,CHF,SAR,CHF
2025-08-08,08/08/2025,2.54926,SAR,SEK,SAR,SEK
2025-08-08,08/08/2025,0.10246,SAR,OMR,SAR,OMR
2025-08-08,08/08/2025,0.08124,SAR,KWD,SAR,KWD
2025-08-08,08/08/2025,4.72442,SAR,ZAR,SAR,ZAR
2025-08-08,08/08/2025,1.91365,SAR,CNY,SAR,CNY
2025-08-08,08/08/2025,10.83522,SAR,TRY,SAR,TRY
2025-08-08,08/08/2025,1.70511,SAR,DKK,SAR,DKK
2025-08-08,08/08/2025,8.61491,SAR,thb,SAR,THB
2025-08-08,08/08/2025,0.4471,SAR,NZD,SAR,NZD
2025-08-08,08/08/2025,349.07465,SAR,IQD,SAR,IQD
2025-08-08,08/08/2025,0.82709,EUR,JOD,EUR,JOD
2025-08-08,08/08/2025,1.16659,EUR,USD,EUR,USD
2025-08-08,08/08/2025,4.37795,EUR,SAR,EUR,SAR
2025-08-08,08/08/2025,4.28489,EUR,AED,EUR,AED
