_service_date,exChangeRateDate,exChangeRateValue,sourceCurrency,targetCurrency,FromCurrency,ToCurrency
2025-07-25,07/25/2025,1.41037,JOD,USD,JOD,USD
2025-07-25,07/25/2025,5.29077,JOD,SAR,JOD,SAR
2025-07-25,07/25/2025,1.20048,JOD,EUR,JOD,EUR
2025-07-25,07/25/2025,207.50446,JOD,JPY,JOD,JPY
2025-07-25,07/25/2025,5.17957,JOD,AED,JOD,AED
2025-07-25,07/25/2025,1.04431,JOD,GBP,JOD,GBP
2025-07-25,07/25/2025,5.13459,JOD,QAR,JOD,QAR
2025-07-25,07/25/2025,1.122,JOD,CHF,JOD,CHF
2025-07-25,07/25/2025,1847.58032,JOD,IQD,JOD,IQD
2025-07-25,07/25/2025,0.70904,USD,JOD,USD,JOD
2025-07-25,07/25/2025,3.75134,USD,SAR,USD,SAR
2025-07-25,07/25/2025,0.85119,USD,EUR,USD,EUR
2025-07-25,07/25/2025,3.6725,USD,AED,USD,AED
2025-07-25,07/25/2025,0.74045,USD,GBP,USD,GBP
2025-07-25,07/25/2025,86.4512,USD,INR,USD,INR
2025-07-25,07/25/2025,49.0581,USD,EGP,USD,EGP
2025-07-25,07/25/2025,3.6406,USD,QAR,USD,QAR
2025-07-25,07/25/2025,17.62288,USD,ZAR,USD,ZAR
2025-07-25,07/25/2025,40.56167,USD,TRY,USD,TRY
2025-07-25,07/25/2025,1310.0,USD,IQD,USD,IQD
2025-07-25,07/25/2025,0.18901,SAR,JOD,SAR,JOD
2025-07-25,07/25/2025,0.26657,SAR,USD,SAR,USD
2025-07-25,07/25/2025,0.2269,SAR,EUR,SAR,EUR
2025-07-25,07/25/2025,39.22011,SAR,JPY,SAR,JPY
2025-07-25,07/25/2025,0.97898,SAR,AED,SAR,AED
2025-07-25,07/25/2025,0.40451,SAR,AUD,SAR,AUD
2025-07-25,07/25/2025,0.19738,SAR,GBP,SAR,GBP
2025-07-25,07/25/2025,23.04541,SAR,INR,SAR,INR
2025-07-25,07/25/2025,13.07748,SAR,EGP,SAR,EGP
2025-07-25,07/25/2025,0.36378,SAR,CAD,SAR,CAD
2025-07-25,07/25/2025,0.97048,SAR,QAR,SAR,QAR
2025-07-25,07/25/2025,0.21207,SAR,CHF,SAR,CHF
2025-07-25,07/25/2025,2.54266,SAR,SEK,SAR,SEK
2025-07-25,07/25/2025,0.1025,SAR,OMR,SAR,OMR
2025-07-25,07/25/2025,0.08135,SAR,KWD,SAR,KWD
2025-07-25,07/25/2025,4.69775,SAR,ZAR,SAR,ZAR
2025-07-25,07/25/2025,1.90705,SAR,CNY,SAR,CNY
2025-07-25,07/25/2025,10.81258,SAR,TRY,SAR,TRY
2025-07-25,07/25/2025,1.69373,SAR,DKK,SAR,DKK
2025-07-25,07/25/2025,8.59417,SAR,thb,SAR,THB
2025-07-25,07/25/2025,0.44221,SAR,NZD,SAR,NZD
2025-07-25,07/25/2025,349.20845,SAR,IQD,SAR,IQD
2025-07-25,07/25/2025,0.833,EUR,JOD,EUR,JOD
2025-07-25,07/25/2025,1.17483,EUR,USD,EUR,USD
2025-07-25,07/25/2025,4.4072,EUR,SAR,EUR,SAR
2025-07-25,07/25/2025,4.31458,EUR,AED,EUR,AED
2025-07-25,07/25/2025,0.86991,EUR,GBP,EUR,GBP
2025-07-25,07/25/2025,101.5657,EUR,INR,EUR,INR
2025-07-25,07/25/2025,57.63507,EUR,EGP,EUR,EGP
2025-07-25,07/25/2025,4.2771,EUR,QAR,EUR,QAR
2025-07-25,07/25/2025,0.93462,EUR,CHF,EUR,CHF
2025-07-25,07/25/2025,20.70393,EUR,ZAR,EUR,ZAR
2025-07-25,07/25/2025,47.65318,EUR,TRY,EUR,TRY
2025-07-25,07/25/2025,1539.03088,EUR,IQD,EUR,IQD
2025-07-25,07/25/2025,0.0068,JPY,USD,JPY,USD
